gameID,batchID,contextStructure,contextSize,status,setId,setIndex,setReplicate,setSlotInReplicate,compSetId,rotation,numPretestItems,numPosttestItems,describeSecondsPerItem,stimulusSchemaVersion,trainingLabels,endedInactive,trainingRoundsCompleted,trainingRoundsExpected,endedReason
01M0WWQ9XW83PGVA4HF3WT9HVR,01M0WWQ9XB6TMTWDYN7GB59TN7,comp-within,4,ended,0,0,0,1,0,0,20,20,60,exp2-1,"[""A2"",""A3"",""A4"",""B1"",""B3"",""B4"",""C1"",""C2"",""C4"",""D1"",""D2"",""D3""]",FALSE,48,48,end of game
01M0WWQAZPP7VBJF1WXDE2YKFW,01M0WWQAZ72GMKNB5E8VWC3WG2,comp-within,4,ended,1,1,0,0,1,90,20,20,60,exp2-1,"[""A2"",""A3"",""A4"",""B1"",""B3"",""B4"",""C1"",""C2"",""C4"",""D1"",""D2"",""D3""]",FALSE,48,48,end of game
01M0WWQAZTRSENW9JN2FSQ4BA7,01M0WWQAZ72GMKNB5E8VWC3WG2,noncomp,4,ended,0,0,0,1,0,0,8,20,60,exp2-1,"[""A1"",""B2"",""C3"",""D4"",""F1"",""F2"",""F3"",""F4"",""F5"",""F6"",""F7"",""F8""]",FALSE,48,48,end of game
01M0WWQ74M3NWYAJGQB0ESKAD2,01M0WWQ73PEDYQHEYYBB88AXMD,noncomp,4,ended,0,0,0,0,0,0,8,20,60,exp2-1,"[""A1"",""B2"",""C3"",""D4"",""F1"",""F2"",""F3"",""F4"",""F5"",""F6"",""F7"",""F8""]",TRUE,9,48,timeOut
01M0WWQ74ND1AHANTF309RNWJE,01M0WWQ73PEDYQHEYYBB88AXMD,comp-within,4,ended,0,0,0,0,0,0,20,20,60,exp2-1,"[""A2"",""A3"",""A4"",""B1"",""B3"",""B4"",""C1"",""C2"",""C4"",""D1"",""D2"",""D3""]",TRUE,12,48,timeOut
01M0WWQ9XT2Q7RF2RHNCTTRDNK,01M0WWQ9XB6TMTWDYN7GB59TN7,comp-between,4,ended,0,0,0,1,0,0,20,20,60,exp2-1,"[""A2"",""A3"",""A4"",""B1"",""B3"",""B4"",""C1"",""C2"",""C4"",""D1"",""D2"",""D3""]",FALSE,48,48,end of game
01M0WWQ74H7CSGCPAHPDSCJ0PV,01M0WWQ73PEDYQHEYYBB88AXMD,comp-between,4,ended,0,0,0,0,0,0,20,20,60,exp2-1,"[""A2"",""A3"",""A4"",""B1"",""B3"",""B4"",""C1"",""C2"",""C4"",""D1"",""D2"",""D3""]",FALSE,48,48,end of game
01M0WWQ9XVXJV1JR4118CY5W09,01M0WWQ9XB6TMTWDYN7GB59TN7,noncomp,4,ended,0,0,0,1,0,0,8,20,60,exp2-1,"[""A1"",""B2"",""C3"",""D4"",""F1"",""F2"",""F3"",""F4"",""F5"",""F6"",""F7"",""F8""]",FALSE,48,48,end of game
01M0WWQAZRRWZPK3N7VE24RFV2,01M0WWQAZ72GMKNB5E8VWC3WG2,comp-between,4,ended,1,1,0,0,1,90,20,20,60,exp2-1,"[""A2"",""A3"",""A4"",""B1"",""B3"",""B4"",""C1"",""C2"",""C4"",""D1"",""D2"",""D3""]",TRUE,5,48,timeOut
