roundID,gameID,trialNum,block,selectionMadeAt,correct,stage_started,stage_ended,playerID,renderedAt
01M0WY7G7BZM645E8EPSE6F7VP,01M0WWQ9XW83PGVA4HF3WT9HVR,21,2,1787679334718,TRUE,2026-08-25T17:35:11Z,2026-08-25T17:35:35Z,01M0WXR5QX7RT0467EJCPJ9Y2Y,1787679311059
01M0WY7G7BZM645E8EPSE6F7VP,01M0WWQ9XW83PGVA4HF3WT9HVR,21,2,1787679334718,TRUE,2026-08-25T17:35:11Z,2026-08-25T17:35:35Z,01M0WY0ECEQWZG8FEZD72ENETD,1787679310895
01M0WXEBC0T0P6Y6AJ6Z9M9X2K,01M0WWQ74M3NWYAJGQB0ESKAD2,27,3,NA,NA,NA,2026-08-25T16:53:18Z,NA,NA
01M0WY8D68985QGBVHMW9C9612,01M0WWQ9XT2Q7RF2RHNCTTRDNK,37,4,1787679959751,TRUE,2026-08-25T17:45:34Z,2026-08-25T17:45:59Z,01M0WY1FH5WQS14DQ3V446M8AM,1787679934729
01M0WY8D68985QGBVHMW9C9612,01M0WWQ9XT2Q7RF2RHNCTTRDNK,37,4,1787679959751,TRUE,2026-08-25T17:45:34Z,2026-08-25T17:45:59Z,01M0WY1V9QET0HYE5N0547967Y,1787679935551
01M0WYEERJEXVY93MJGBX2WWC8,01M0WWQAZRRWZPK3N7VE24RFV2,14,2,NA,NA,NA,2026-08-25T17:10:51Z,NA,NA
01M0WYEEWMZDSR4T0GXR40Z1FA,01M0WWQAZRRWZPK3N7VE24RFV2,40,4,NA,NA,NA,2026-08-25T17:10:51Z,NA,NA
01M0WXEB7PKTW988NYVHTG5MJW,01M0WWQ74M3NWYAJGQB0ESKAD2,46,4,NA,NA,NA,2026-08-25T16:53:19Z,NA,NA
01M0WY4EYP0CXAH53AJ5SQAZYN,01M0WWQ9XVXJV1JR4118CY5W09,32,3,1787678746280,TRUE,2026-08-25T17:25:36Z,2026-08-25T17:25:46Z,01M0WY0ENCGBGZ9MKY7CZKA71D,1787678736269
01M0WY4EYP0CXAH53AJ5SQAZYN,01M0WWQ9XVXJV1JR4118CY5W09,32,3,1787678746280,TRUE,2026-08-25T17:25:36Z,2026-08-25T17:25:46Z,01M0WY0C090AZDG2K9X542KKDB,1787678736068
01M0WY7G81P2MZ5KNYYR1R91G6,01M0WWQ9XW83PGVA4HF3WT9HVR,29,3,1787679540085,TRUE,2026-08-25T17:38:33Z,2026-08-25T17:39:00Z,01M0WY0ECEQWZG8FEZD72ENETD,1787679513149
01M0WY7G81P2MZ5KNYYR1R91G6,01M0WWQ9XW83PGVA4HF3WT9HVR,29,3,1787679540085,TRUE,2026-08-25T17:38:33Z,2026-08-25T17:39:00Z,01M0WXR5QX7RT0467EJCPJ9Y2Y,1787679513396
01M0WY7G9BC1DGBX7QZ76Z2FJD,01M0WWQ9XW83PGVA4HF3WT9HVR,37,4,1787679737587,TRUE,2026-08-25T17:42:01Z,2026-08-25T17:42:18Z,01M0WXR5QX7RT0467EJCPJ9Y2Y,1787679721882
01M0WY7G9BC1DGBX7QZ76Z2FJD,01M0WWQ9XW83PGVA4HF3WT9HVR,37,4,1787679737587,TRUE,2026-08-25T17:42:01Z,2026-08-25T17:42:18Z,01M0WY0ECEQWZG8FEZD72ENETD,1787679721728
01M0WXEBCXZSA0SDRC2J4Y0QTK,01M0WWQ74M3NWYAJGQB0ESKAD2,32,3,NA,NA,NA,2026-08-25T16:53:18Z,NA,NA
01M0WXGEES3GVK43QC88EEFS2C,01M0WWQ74ND1AHANTF309RNWJE,39,4,NA,NA,NA,2026-08-25T16:54:27Z,NA,NA
01M0WY8D6DKRASH2HYKQCNMVBH,01M0WWQ9XT2Q7RF2RHNCTTRDNK,33,3,1787679854780,TRUE,2026-08-25T17:43:33Z,2026-08-25T17:44:14Z,01M0WY1V9QET0HYE5N0547967Y,1787679814484
01M0WY8D6DKRASH2HYKQCNMVBH,01M0WWQ9XT2Q7RF2RHNCTTRDNK,33,3,1787679854780,TRUE,2026-08-25T17:43:33Z,2026-08-25T17:44:14Z,01M0WY1FH5WQS14DQ3V446M8AM,1787679813713
01M0WY8D7C4RHGYE0WT3A27X8X,01M0WWQ9XT2Q7RF2RHNCTTRDNK,8,1,1787678883382,TRUE,2026-08-25T17:27:33Z,2026-08-25T17:28:03Z,01M0WY1V9QET0HYE5N0547967Y,1787678854420
01M0WY8D7C4RHGYE0WT3A27X8X,01M0WWQ9XT2Q7RF2RHNCTTRDNK,8,1,1787678883382,TRUE,2026-08-25T17:27:33Z,2026-08-25T17:28:03Z,01M0WY1FH5WQS14DQ3V446M8AM,1787678853601
01M0WY96GCNYGCXZKBBNFTHQY1,01M0WWQAZPP7VBJF1WXDE2YKFW,47,4,1787680519569,TRUE,2026-08-25T17:54:51Z,2026-08-25T17:55:18Z,01M0WY2T8PBZPVGKC7BWFHJ59J,1787680492541
01M0WY96GCNYGCXZKBBNFTHQY1,01M0WWQAZPP7VBJF1WXDE2YKFW,47,4,1787680519569,TRUE,2026-08-25T17:54:51Z,2026-08-25T17:55:18Z,01M0WXSYNRXCYGT80QAR430CBD,1787680492250
01M0WY8DB8HVD0Z4J5R97AGQ1F,01M0WWQ9XT2Q7RF2RHNCTTRDNK,29,3,1787679701392,TRUE,2026-08-25T17:40:59Z,2026-08-25T17:41:40Z,01M0WY1V9QET0HYE5N0547967Y,1787679660431
01M0WY8DB8HVD0Z4J5R97AGQ1F,01M0WWQ9XT2Q7RF2RHNCTTRDNK,29,3,1787679701392,TRUE,2026-08-25T17:40:59Z,2026-08-25T17:41:40Z,01M0WY1FH5WQS14DQ3V446M8AM,1787679659651
