id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,initialized,initializedLastChangedAt,name,nameLastChangedAt,roundID,roundIDLastChangedAt,start,startLastChangedAt,started,startedLastChangedAt,timerID,timerIDLastChangedAt
01JH10G72JJWTQC3ZEB3WMHTGD,01JH0ZJAX6SKCT4W7XVG490DBA,2025-01-07T18:30:15.378901134Z,3,2025-01-07T18:30:15.378901134Z,true,2025-01-07T18:32:59.27742059Z,01JH0ZJAXXGE7NR06XJDY2MWKW,2025-01-07T18:30:15.378901134Z,1,2025-01-07T18:30:15.378901134Z,true,2025-01-07T18:32:56.245968287Z,feedback,2025-01-07T18:30:15.378901134Z,01JH10G6NX1PZJJNVHVYB46YGP,2025-01-07T18:30:15.378901134Z,true,2025-01-07T18:32:56.205920162Z,true,2025-01-07T18:32:56.27435911Z,01JH10G72AVKMTBJ9MPAB66EV7,2025-01-07T18:30:15.378901134Z
01JH10TKA7P0BBX76PET0SJP7B,01JH0YW88SXQAVDXG9KWSJX4BN,2025-01-07T18:35:55.591319159Z,3,2025-01-07T18:35:55.591319159Z,true,2025-01-07T19:00:03.236548981Z,01JH0YW899PD6KSY7EQWBD7C81,2025-01-07T18:35:55.591319159Z,1,2025-01-07T18:35:55.591319159Z,true,2025-01-07T19:00:00.166496613Z,feedback,2025-01-07T18:35:55.591319159Z,01JH10TG8TEWNWGJFRTFJ7M8T6,2025-01-07T18:35:55.591319159Z,true,2025-01-07T19:00:00.076568114Z,true,2025-01-07T19:00:00.227005075Z,01JH10TK9PHRBCR6VWCXYQBJMQ,2025-01-07T18:35:55.591319159Z
01JH16RW6F0ZWXZEJ64WQ7VRB6,01JH16G2DGKHCBDNMABEKQVNAM,2025-01-07T20:19:50.607179712Z,60,2025-01-07T20:19:50.607179712Z,true,2025-01-07T20:22:35.574926837Z,01JH16G2N16VV2Z2ZD26T2TG2N,2025-01-07T20:19:50.607179712Z,0,2025-01-07T20:19:50.607179712Z,true,2025-01-07T20:21:35.505353816Z,selection,2025-01-07T20:19:50.607179712Z,01JH16RTK0KYMJDN1SSEHHDKK1,2025-01-07T20:19:50.607179712Z,true,2025-01-07T20:21:35.413904772Z,true,2025-01-07T20:21:35.567379965Z,01JH16RW658VYH1BC25MXAKXZ0,2025-01-07T20:19:50.607179712Z
01JH0ZHZCBWR24HVB9K444BCE7,01JH0YPC3EKRB8H02J43HQQMKS,2025-01-07T18:13:44.459432964Z,3,2025-01-07T18:13:44.459432964Z,true,2025-01-07T18:31:25.447965761Z,01JH0YPC4NS99AQ4RGT50WE76D,2025-01-07T18:13:44.459432964Z,1,2025-01-07T18:13:44.459432964Z,true,2025-01-07T18:31:22.425254378Z,feedback,2025-01-07T18:13:44.459432964Z,01JH0ZHYDP2SF77ZTVWVSKDFWH,2025-01-07T18:13:44.459432964Z,true,2025-01-07T18:31:22.393619846Z,true,2025-01-07T18:31:22.444000768Z,01JH0ZHZC4J7CQFH9K0EBCN3KJ,2025-01-07T18:13:44.459432964Z
01JH0ZWB7WB21MDPDK8HEKGDTX,01JH0YPC3EKRB8H02J43HQQMKS,2025-01-07T18:19:24.284722852Z,3,2025-01-07T18:19:24.284722852Z,true,2025-01-07T18:44:36.924289945Z,01JH0YPC4R1XMMR506PW3T899B,2025-01-07T18:19:24.284722852Z,1,2025-01-07T18:19:24.284722852Z,true,2025-01-07T18:44:33.888668953Z,feedback,2025-01-07T18:19:24.284722852Z,01JH0ZW9RER1AHS7531WHWSEVW,2025-01-07T18:19:24.284722852Z,true,2025-01-07T18:44:33.842063904Z,true,2025-01-07T18:44:33.917533787Z,01JH0ZWB7KCX8DGJ9RDNFVBTPY,2025-01-07T18:19:24.284722852Z
01JH10G7QEHS0W1PD02PH8TXXF,01JH0ZJAX6SKCT4W7XVG490DBA,2025-01-07T18:30:16.046601738Z,3,2025-01-07T18:30:16.046601738Z,true,2025-01-07T18:48:12.334138384Z,01JH0ZJAXXGE7NR06XJDY2MWKW,2025-01-07T18:30:16.046601738Z,1,2025-01-07T18:30:16.046601738Z,true,2025-01-07T18:48:09.274529751Z,feedback,2025-01-07T18:30:16.046601738Z,01JH10G6RBK13BV8XHVJE754AA,2025-01-07T18:30:16.046601738Z,true,2025-01-07T18:48:09.173837627Z,true,2025-01-07T18:48:09.328587495Z,01JH10G7Q225N2CQMAQ40ZNTNJ,2025-01-07T18:30:16.046601738Z
01JH0ZHZAJCBV44F0CNSE2DZA7,01JH0YPC3EKRB8H02J43HQQMKS,2025-01-07T18:13:44.402858967Z,60,2025-01-07T18:13:44.402858967Z,true,2025-01-07T18:30:39.728951103Z,01JH0YPC4NS99AQ4RGT50WE76D,2025-01-07T18:13:44.402858967Z,0,2025-01-07T18:13:44.402858967Z,true,2025-01-07T18:30:27.536994191Z,selection,2025-01-07T18:13:44.402858967Z,01JH0ZHYE7MWT0Q5DR247YVEDH,2025-01-07T18:13:44.402858967Z,true,2025-01-07T18:30:27.463372224Z,true,2025-01-07T18:30:27.572267177Z,01JH0ZHZADJSPPVFBSY8ATG86W,2025-01-07T18:13:44.402858967Z
01JH10G80QDAJK952GGQJGQ13S,01JH0ZJAX6SKCT4W7XVG490DBA,2025-01-07T18:30:16.343445683Z,3,2025-01-07T18:30:16.343445683Z,true,2025-01-07T18:54:41.127558153Z,01JH0ZJAXXGE7NR06XJDY2MWKW,2025-01-07T18:30:16.343445683Z,1,2025-01-07T18:30:16.343445683Z,true,2025-01-07T18:54:38.061220539Z,feedback,2025-01-07T18:30:16.343445683Z,01JH10G6SHGKGNW72TMHMD2PCB,2025-01-07T18:30:16.343445683Z,true,2025-01-07T18:54:37.992930154Z,true,2025-01-07T18:54:38.106168293Z,01JH10G80CBQ5X0YSJDQK1F3SB,2025-01-07T18:30:16.343445683Z
01JH11AXQ87RR198HYX80FB6PH,01JH0ZJAX6SKCT4W7XVG490DBA,2025-01-07T18:44:50.536334086Z,60,2025-01-07T18:44:50.536334086Z,false,2025-01-07T18:44:50.536334086Z,01JH0ZJAXV43N3BVBHY3X1SS15,2025-01-07T18:44:50.536334086Z,0,2025-01-07T18:44:50.536334086Z,,,selection,2025-01-07T18:44:50.536334086Z,01JH11AV5JQ408Q54AY8YYMGXB,2025-01-07T18:44:50.536334086Z,false,2025-01-07T18:44:50.536334086Z,,,01JH11AXPYMGMKH0X3ZP0XGW9W,2025-01-07T18:44:50.536334086Z
01JH0Z610CYKCMNJHH7YRKYNFK,01JH0YPC3EKRB8H02J43HQQMKS,2025-01-07T18:07:12.908435864Z,3,2025-01-07T18:07:12.908435864Z,true,2025-01-07T18:21:27.655662926Z,01JH0YPC4PQ2SZZT98DCX2XKP3,2025-01-07T18:07:12.908435864Z,1,2025-01-07T18:07:12.908435864Z,true,2025-01-07T18:21:24.634711803Z,feedback,2025-01-07T18:07:12.908435864Z,01JH0Z605KDD6S61YMT2XZVK4G,2025-01-07T18:07:12.908435864Z,true,2025-01-07T18:21:24.613930329Z,true,2025-01-07T18:21:24.651609574Z,01JH0Z6108VEK98QDEY25320ZH,2025-01-07T18:07:12.908435864Z
