id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,initialized,initializedLastChangedAt,name,nameLastChangedAt,roundID,roundIDLastChangedAt,start,startLastChangedAt,started,startedLastChangedAt,timerID,timerIDLastChangedAt
01JFG9M95DYW8B92W0AX81WZ47,01JFG8YPEF275M0SF9PNSPV272,2024-12-19T20:26:58.605543305Z,60,2024-12-19T20:26:58.605543305Z,true,2024-12-19T20:41:39.649395935Z,01JFG8YPFB4QWAE1J5AKFP27SX,2024-12-19T20:26:58.605543305Z,0,2024-12-19T20:26:58.605543305Z,true,2024-12-19T20:41:19.024025991Z,selection,2024-12-19T20:26:58.605543305Z,01JFG9M8G9TDXS85C1QVFHSGPT,2024-12-19T20:26:58.605543305Z,true,2024-12-19T20:41:18.989504096Z,true,2024-12-19T20:41:19.042393567Z,01JFG9M957N6GGMMJQ57V06PTC,2024-12-19T20:26:58.605543305Z
01JFGA4H7WDXG0F4FQD60S7H7W,01JFG8YYEMC3P14CH23MXYXJ1N,2024-12-19T20:35:51.164671858Z,60,2024-12-19T20:35:51.164671858Z,true,2024-12-19T20:53:06.000060526Z,01JFG8YYF8H0QD8W9TRHSGW7CC,2024-12-19T20:35:51.164671858Z,0,2024-12-19T20:35:51.164671858Z,true,2024-12-19T20:52:47.919291922Z,selection,2024-12-19T20:35:51.164671858Z,01JFGA4GSJSD1PK40YQ125E684,2024-12-19T20:35:51.164671858Z,true,2024-12-19T20:52:47.86919972Z,true,2024-12-19T20:52:47.945935256Z,01JFGA4H7Q5G9SVTD7M2M46655,2024-12-19T20:35:51.164671858Z
01JFGA6ESVG9RJ6HSN4AJ4219N,01JFG8ZHTASWYYHKW5R8B6JS82,2024-12-19T20:36:54.203930944Z,3,2024-12-19T20:36:54.203930944Z,true,2024-12-19T21:00:26.628741135Z,01JFG8ZHV16RJMZXAMJCSCC8YH,2024-12-19T20:36:54.203930944Z,1,2024-12-19T20:36:54.203930944Z,true,2024-12-19T21:00:23.592986493Z,feedback,2024-12-19T20:36:54.203930944Z,01JFGA6DE924B7RW5HACEP1GF3,2024-12-19T20:36:54.203930944Z,true,2024-12-19T21:00:23.537740409Z,true,2024-12-19T21:00:23.624081977Z,01JFGA6ESMGDTGRZQMET7E0JSB,2024-12-19T20:36:54.203930944Z
01JFGAFJ6VRZT269QP96SCDATY,01JFG8Z7DX9XXJDKG3QSY7GHWR,2024-12-19T20:41:52.60353784Z,3,2024-12-19T20:41:52.60353784Z,true,2024-12-19T21:03:59.357921363Z,01JFG8Z7EFJZW02VJSC7JSSAXB,2024-12-19T20:41:52.60353784Z,1,2024-12-19T20:41:52.60353784Z,true,2024-12-19T21:03:56.293277534Z,feedback,2024-12-19T20:41:52.60353784Z,01JFGAFG74K6A22YTTHCWZ225J,2024-12-19T20:41:52.60353784Z,true,2024-12-19T21:03:56.212070902Z,true,2024-12-19T21:03:56.333558905Z,01JFGAFJ6G9TCYJZK1MD9Y16H6,2024-12-19T20:41:52.60353784Z
01JFGB9DPMVBP93MRFEJVY7T9W,01JFGA58CRKR49V2KH4XS2WDYB,2024-12-19T20:55:59.956680002Z,60,2024-12-19T20:55:59.956680002Z,true,2024-12-19T21:24:05.97190844Z,01JFGA58DFG208NE3ZXZFARAF8,2024-12-19T20:55:59.956680002Z,0,2024-12-19T20:55:59.956680002Z,true,2024-12-19T21:23:49.693186558Z,selection,2024-12-19T20:55:59.956680002Z,01JFGB9AQM824C3A7K8ME3YDZ2,2024-12-19T20:55:59.956680002Z,true,2024-12-19T21:23:49.621822031Z,true,2024-12-19T21:23:49.736216781Z,01JFGB9DPC8A5X7ES4Z7TWFGH0,2024-12-19T20:55:59.956680002Z
01JFGAFGFF748S2C2X04QZDZEP,01JFG8Z7DX9XXJDKG3QSY7GHWR,2024-12-19T20:41:50.831259552Z,60,2024-12-19T20:41:50.831259552Z,true,2024-12-19T20:45:35.623090386Z,01JFG8Z7EFJZW02VJSC7JSSAXB,2024-12-19T20:41:50.831259552Z,0,2024-12-19T20:41:50.831259552Z,true,2024-12-19T20:45:17.389794317Z,selection,2024-12-19T20:41:50.831259552Z,01JFGAFFXJ6PVGDED0RW3D8ARA,2024-12-19T20:41:50.831259552Z,true,2024-12-19T20:45:17.357512825Z,true,2024-12-19T20:45:17.407228106Z,01JFGAFGF7CCP8WJW158VV3EX1,2024-12-19T20:41:50.831259552Z
01JFGAFGN50A6T2XFPZHRCTPCY,01JFG8Z7DX9XXJDKG3QSY7GHWR,2024-12-19T20:41:51.013734882Z,3,2024-12-19T20:41:51.013734882Z,true,2024-12-19T20:48:03.992920872Z,01JFG8Z7EFJZW02VJSC7JSSAXB,2024-12-19T20:41:51.013734882Z,1,2024-12-19T20:41:51.013734882Z,true,2024-12-19T20:48:00.954710426Z,feedback,2024-12-19T20:41:51.013734882Z,01JFGAFFY6TSXDWGN14ZWP50MV,2024-12-19T20:41:51.013734882Z,true,2024-12-19T20:48:00.92153314Z,true,2024-12-19T20:48:00.977424225Z,01JFGAFGMW5TCHFH7HMHAW0G0E,2024-12-19T20:41:51.013734882Z
01JFG9M8V2KN0T8HP1MN6MMPSZ,01JFG8YPEF275M0SF9PNSPV272,2024-12-19T20:26:58.274647497Z,60,2024-12-19T20:26:58.274647497Z,true,2024-12-19T20:34:34.721035857Z,01JFG8YPFB4QWAE1J5AKFP27SX,2024-12-19T20:26:58.274647497Z,0,2024-12-19T20:26:58.274647497Z,true,2024-12-19T20:34:13.212188025Z,selection,2024-12-19T20:26:58.274647497Z,01JFG9M8FV3DB417XJCSQE8SSA,2024-12-19T20:26:58.274647497Z,true,2024-12-19T20:34:13.195598741Z,true,2024-12-19T20:34:13.221551054Z,01JFG9M8TXGPNGWK9H206Q9FA1,2024-12-19T20:26:58.274647497Z
01JFGA4HBS2S57SVAP5JNMTH84,01JFG8YYEMC3P14CH23MXYXJ1N,2024-12-19T20:35:51.289079623Z,3,2024-12-19T20:35:51.289079623Z,true,2024-12-19T20:58:41.890287835Z,01JFG8YYF8H0QD8W9TRHSGW7CC,2024-12-19T20:35:51.289079623Z,1,2024-12-19T20:35:51.289079623Z,true,2024-12-19T20:58:38.826702935Z,feedback,2024-12-19T20:35:51.289079623Z,01JFGA4GTAARPK4955H6Y22YVF,2024-12-19T20:35:51.289079623Z,true,2024-12-19T20:58:38.758254421Z,true,2024-12-19T20:58:38.874298034Z,01JFGA4HBN4PFPQFHTT4QQKCT6,2024-12-19T20:35:51.289079623Z
01JFGAXNR8JJWHGJ0J3K2YQ62J,01JFG8Z9B8TE7ZVBBENQDAJDQK,2024-12-19T20:49:34.984386605Z,3,2024-12-19T20:49:34.984386605Z,true,2024-12-19T21:09:22.60725499Z,01JFG8Z9BQREF412YKSXPEAKSA,2024-12-19T20:49:34.984386605Z,1,2024-12-19T20:49:34.984386605Z,true,2024-12-19T21:09:19.518251242Z,feedback,2024-12-19T20:49:34.984386605Z,01JFGAXKVBY6VD93CND7YF4P92,2024-12-19T20:49:34.984386605Z,true,2024-12-19T21:09:19.42874177Z,true,2024-12-19T21:09:19.601164392Z,01JFGAXNQQG09V5KA8A46HWMX9,2024-12-19T20:49:34.984386605Z
