prolificID,bonus
66a398080da27efcc3e8ecef,1.62
6732648ad79d030afb04c9f1,1.89
5dded0203c4937e47e77220e,1.77
5962a5b29955ee00015bce98,1.74
5b3913051d4b6800016935dc,1.8
6658bfdffc0ff7bc3cf89ef6,1.8
60edc94e2ddc5ffb273064aa,1.74
6658a7f614d62a1049b4a850,1.62
6663e9892f34ff5f86f4f703,1.89
5ea32a0ea7b59a0c92e82ac8,1.77
61059c8fd2df1b4374bd21d9,1.8
66919a2242f35cbe50aa095b,1.8
