id,config,configLastChangedAt,endedReason,endedReasonLastChangedAt,initialized,initializedLastChangedAt,lobbyConfig,lobbyConfigLastChangedAt,status,statusLastChangedAt
01J03Y967TCNPP237P3PJJV9XT,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""demo-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""numRepetitionsWithPartner"":2,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2024-06-11T15:22:20.283068442Z,,,true,2024-06-11T15:22:20.317360823Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-06-11T15:22:20.283068442Z,terminated,2024-06-11T15:23:42.158874447Z
01J0408KD6EWMVEQV4N99654BD,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""demo-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""numRepetitionsWithPartner"":2,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2024-06-11T15:56:58.150568801Z,,,true,2024-06-11T15:56:58.175466076Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-06-11T15:56:58.150568801Z,terminated,2024-06-11T15:59:37.14658267Z
01J040P9Z65A6GDAXM8Q9Y76XR,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""demo-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""numRepetitionsWithPartner"":2,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":2},{""treatment"":{""name"":""demo-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""numRepetitionsWithPartner"":2,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":2},{""treatment"":{""name"":""demo-noncomp"",""factors"":{""contextSize"":4,""contextStructure"":""noncomp"",""numRepetitionsWithPartner"":2,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2024-06-11T16:04:27.238057999Z,all games finished,2024-06-11T17:12:44.235675123Z,true,2024-06-11T16:04:27.268104607Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-06-11T16:04:27.238057999Z,ended,2024-06-11T17:12:44.235675123Z
01J0430QZR39AM3HSG6HQT3D8N,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""demo-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""numRepetitionsWithPartner"":2,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2024-06-11T16:45:06.424762642Z,all games finished,2024-06-11T17:01:21.786423681Z,true,2024-06-11T16:45:06.444456095Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-06-11T16:45:06.424762642Z,ended,2024-06-11T17:01:21.786423681Z
01J03X4YXYK0TYRA79BHHZWAX1,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""demo-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":20,""showNegativeFeedback"":1}},""count"":1}]}}",2024-06-11T15:02:33.150780054Z,,,true,2024-06-11T15:02:33.179618709Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-06-11T15:02:33.150780054Z,terminated,2024-06-11T15:19:32.192752018Z
01J03XTTARHPSJN4QH9P6F8KRV,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""demo-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":20,""showNegativeFeedback"":1}},""count"":1}]}}",2024-06-11T15:14:29.336666177Z,,,true,2024-06-11T15:14:29.365463183Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-06-11T15:14:29.336666177Z,terminated,2024-06-11T15:19:34.279643635Z
01J03Y5GM473RKT307CHVF30BC,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""demo-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""numRepetitionsWithPartner"":2,""playerCount"":2,""selectionDuration"":20,""showNegativeFeedback"":1}},""count"":1}]}}",2024-06-11T15:20:19.844938616Z,,,true,2024-06-11T15:20:19.87272835Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-06-11T15:20:19.844938616Z,terminated,2024-06-11T15:21:39.998295158Z
