roundID,gameID,trialNum,block,selectionMadeAt,correct,stage_started,stage_ended,playerID,renderedAt
01M1HY402RVTTZXR2YJ7WGV2YM,01M1HWT5H7Y7V7S8W79J2JRMVN,19,2,NA,NA,NA,2026-09-02T20:49:11Z,NA,NA
01M1HY8FQYKS8A0V3YC0TSTGVB,01M1HWT5H4GHTCQDJQ5DVR9SAT,47,4,1788384476814,TRUE,2026-09-02T21:27:37Z,2026-09-02T21:27:57Z,01M1HXNQWCSWF23KQCTV8Z3JJN,1788384457012
01M1HY8FQYKS8A0V3YC0TSTGVB,01M1HWT5H4GHTCQDJQ5DVR9SAT,47,4,1788384476814,TRUE,2026-09-02T21:27:37Z,2026-09-02T21:27:57Z,01M1HXNM1C2M4C8S95F7E0F85A,1788384458355
01M1HY8FYH506THDJB6G0WYQDQ,01M1HWT5H4GHTCQDJQ5DVR9SAT,21,2,1788383951925,TRUE,2026-09-02T21:19:01Z,2026-09-02T21:19:12Z,01M1HXNM1C2M4C8S95F7E0F85A,1788383941896
01M1HY8FYH506THDJB6G0WYQDQ,01M1HWT5H4GHTCQDJQ5DVR9SAT,21,2,1788383951925,TRUE,2026-09-02T21:19:01Z,2026-09-02T21:19:12Z,01M1HXNQWCSWF23KQCTV8Z3JJN,1788383940544
01M1HY400RZEBZXJBQS5FWX2VV,01M1HWT5H7Y7V7S8W79J2JRMVN,3,1,NA,FALSE,2026-09-02T20:53:59Z,2026-09-02T20:54:59Z,01M1HXQ1ZTYTJN1YS8XN4GW548,1788382439250
01M1HY8FWG5151S8A0HF29MTA7,01M1HWT5H4GHTCQDJQ5DVR9SAT,10,1,1788383689250,TRUE,2026-09-02T21:14:26Z,2026-09-02T21:14:48Z,01M1HXNQWCSWF23KQCTV8Z3JJN,1788383665593
01M1HY8FWG5151S8A0HF29MTA7,01M1HWT5H4GHTCQDJQ5DVR9SAT,10,1,1788383689250,TRUE,2026-09-02T21:14:26Z,2026-09-02T21:14:48Z,01M1HXNM1C2M4C8S95F7E0F85A,1788383666925
01M1HXWTV49XNY03BGJ4NYN2AJ,01M1HWT5H10J1B7ETFSS293CEM,23,2,1788383638014,TRUE,2026-09-02T21:13:38Z,2026-09-02T21:13:58Z,01M1HXNZBDT500AK3A720AX19C,1788383618770
01M1HXWTV49XNY03BGJ4NYN2AJ,01M1HWT5H10J1B7ETFSS293CEM,23,2,1788383638014,TRUE,2026-09-02T21:13:38Z,2026-09-02T21:13:58Z,01M1HXNTHKRE8MAZ1E2BSTP477,1788383619001
01M1HXWTWT023ZVH4Q2N7MBJYC,01M1HWT5H10J1B7ETFSS293CEM,35,3,1788383861543,TRUE,2026-09-02T21:17:28Z,2026-09-02T21:17:41Z,01M1HXNTHKRE8MAZ1E2BSTP477,1788383848424
01M1HXWTWT023ZVH4Q2N7MBJYC,01M1HWT5H10J1B7ETFSS293CEM,35,3,1788383861543,TRUE,2026-09-02T21:17:28Z,2026-09-02T21:17:41Z,01M1HXNZBDT500AK3A720AX19C,1788383848310
01M1HXWTX81PYWRFNH5QD33H6P,01M1HWT5H10J1B7ETFSS293CEM,45,4,1788384044383,TRUE,2026-09-02T21:20:31Z,2026-09-02T21:20:44Z,01M1HXNZBDT500AK3A720AX19C,1788384031477
01M1HXWTX81PYWRFNH5QD33H6P,01M1HWT5H10J1B7ETFSS293CEM,45,4,1788384044383,TRUE,2026-09-02T21:20:31Z,2026-09-02T21:20:44Z,01M1HXNTHKRE8MAZ1E2BSTP477,1788384031613
01M1HY4016DZ8024A72KNK4GGA,01M1HWT5H7Y7V7S8W79J2JRMVN,10,1,NA,NA,NA,2026-09-02T20:49:11Z,NA,NA
01M1HY8FWRVWHZ7RY8NEZSWQD8,01M1HWT5H4GHTCQDJQ5DVR9SAT,12,2,1788383747259,TRUE,2026-09-02T21:15:23Z,2026-09-02T21:15:46Z,01M1HXNQWCSWF23KQCTV8Z3JJN,1788383722690
01M1HY8FWRVWHZ7RY8NEZSWQD8,01M1HWT5H4GHTCQDJQ5DVR9SAT,12,2,1788383747259,TRUE,2026-09-02T21:15:23Z,2026-09-02T21:15:46Z,01M1HXNM1C2M4C8S95F7E0F85A,1788383724026
01M1HXWTV1HSYNHK79FJVKQ7VC,01M1HWT5H10J1B7ETFSS293CEM,16,2,1788383493156,TRUE,2026-09-02T21:11:23Z,2026-09-02T21:11:33Z,01M1HXNTHKRE8MAZ1E2BSTP477,1788383484275
01M1HXWTV1HSYNHK79FJVKQ7VC,01M1HWT5H10J1B7ETFSS293CEM,16,2,1788383493156,TRUE,2026-09-02T21:11:23Z,2026-09-02T21:11:33Z,01M1HXNZBDT500AK3A720AX19C,1788383483599
01M1HY401Y6JM14G3XF30WTJX7,01M1HWT5H7Y7V7S8W79J2JRMVN,43,4,NA,NA,NA,2026-09-02T20:49:11Z,NA,NA
01M1HY405YNNDAJYV2JF30HMCK,01M1HWT5H7Y7V7S8W79J2JRMVN,31,3,NA,NA,NA,2026-09-02T20:49:11Z,NA,NA
01M1HY8FZA37YGKX35VJNC3ZG2,01M1HWT5H4GHTCQDJQ5DVR9SAT,44,4,1788384413056,TRUE,2026-09-02T21:26:29Z,2026-09-02T21:26:52Z,01M1HXNM1C2M4C8S95F7E0F85A,1788384389834
01M1HY8FZA37YGKX35VJNC3ZG2,01M1HWT5H4GHTCQDJQ5DVR9SAT,44,4,1788384413056,TRUE,2026-09-02T21:26:29Z,2026-09-02T21:26:52Z,01M1HXNQWCSWF23KQCTV8Z3JJN,1788384388489
01M1HXWTXA6Q1ZTKQTM0AGR29R,01M1HWT5H10J1B7ETFSS293CEM,27,3,1788383718879,TRUE,2026-09-02T21:15:04Z,2026-09-02T21:15:18Z,01M1HXNZBDT500AK3A720AX19C,1788383704173
01M1HXWTXA6Q1ZTKQTM0AGR29R,01M1HWT5H10J1B7ETFSS293CEM,27,3,1788383718879,TRUE,2026-09-02T21:15:04Z,2026-09-02T21:15:18Z,01M1HXNTHKRE8MAZ1E2BSTP477,1788383704229
01M1HY8FRZ7TGBNJ39GSJG9CQV,01M1HWT5H4GHTCQDJQ5DVR9SAT,35,3,1788384213877,TRUE,2026-09-02T21:23:24Z,2026-09-02T21:23:34Z,01M1HXNQWCSWF23KQCTV8Z3JJN,1788384203335
01M1HY8FRZ7TGBNJ39GSJG9CQV,01M1HWT5H4GHTCQDJQ5DVR9SAT,35,3,1788384213877,TRUE,2026-09-02T21:23:24Z,2026-09-02T21:23:34Z,01M1HXNM1C2M4C8S95F7E0F85A,1788384204637
01M1HXWTW65R19XDKM0QPTFVY5,01M1HWT5H10J1B7ETFSS293CEM,40,4,1788383957791,TRUE,2026-09-02T21:18:56Z,2026-09-02T21:19:17Z,01M1HXNZBDT500AK3A720AX19C,1788383936486
01M1HXWTW65R19XDKM0QPTFVY5,01M1HWT5H10J1B7ETFSS293CEM,40,4,1788383957791,TRUE,2026-09-02T21:18:56Z,2026-09-02T21:19:17Z,01M1HXNTHKRE8MAZ1E2BSTP477,1788383936654
01M1HXWTYYFM97RM7KH7XXE9RP,01M1HWT5H10J1B7ETFSS293CEM,30,3,1788383766793,TRUE,2026-09-02T21:15:50Z,2026-09-02T21:16:06Z,01M1HXNTHKRE8MAZ1E2BSTP477,1788383750361
01M1HXWTYYFM97RM7KH7XXE9RP,01M1HWT5H10J1B7ETFSS293CEM,30,3,1788383766793,TRUE,2026-09-02T21:15:50Z,2026-09-02T21:16:06Z,01M1HXNZBDT500AK3A720AX19C,1788383750257
01M1HYQFPFDP1JDTRBGCRSZ3SK,01M1HWV3JN33V1Q2D4HRBVP5XY,9,1,1788384223819,FALSE,2026-09-02T21:22:46Z,2026-09-02T21:23:43Z,01M1HYFAAV5FXPH07FBCM98RQ0,1788384167445
01M1HYQFPFDP1JDTRBGCRSZ3SK,01M1HWV3JN33V1Q2D4HRBVP5XY,9,1,1788384223819,FALSE,2026-09-02T21:22:46Z,2026-09-02T21:23:43Z,01M1HY7KBEGEP5QDNV7DG3XGY8,1788384166583
01M1HXWTX6TN7HCC3PV8C55W9F,01M1HWT5H10J1B7ETFSS293CEM,22,2,1788383615362,TRUE,2026-09-02T21:13:14Z,2026-09-02T21:13:35Z,01M1HXNTHKRE8MAZ1E2BSTP477,1788383594688
01M1HXWTX6TN7HCC3PV8C55W9F,01M1HWT5H10J1B7ETFSS293CEM,22,2,1788383615362,TRUE,2026-09-02T21:13:14Z,2026-09-02T21:13:35Z,01M1HXNZBDT500AK3A720AX19C,1788383594295
01M1HY4056KMASJNGK8PRJX6HS,01M1HWT5H7Y7V7S8W79J2JRMVN,38,4,NA,NA,NA,2026-09-02T20:49:11Z,NA,NA
01M1HY4058MRA0E59K5BDTMXZ4,01M1HWT5H7Y7V7S8W79J2JRMVN,37,4,NA,NA,NA,2026-09-02T20:49:11Z,NA,NA
01M1HYQFSMX0F8F3GC3Y6YGBNM,01M1HWV3JN33V1Q2D4HRBVP5XY,35,3,1788385241738,FALSE,2026-09-02T21:40:21Z,2026-09-02T21:40:42Z,01M1HYFAAV5FXPH07FBCM98RQ0,1788385221958
01M1HYQFSMX0F8F3GC3Y6YGBNM,01M1HWV3JN33V1Q2D4HRBVP5XY,35,3,1788385241738,FALSE,2026-09-02T21:40:21Z,2026-09-02T21:40:42Z,01M1HY7KBEGEP5QDNV7DG3XGY8,1788385221057
01M1HYQFTJ0BMYCB4QY0EFCQCY,01M1HWV3JN33V1Q2D4HRBVP5XY,30,3,1788385047603,FALSE,2026-09-02T21:36:37Z,2026-09-02T21:37:28Z,01M1HY7KBEGEP5QDNV7DG3XGY8,1788384997226
01M1HYQFTJ0BMYCB4QY0EFCQCY,01M1HWV3JN33V1Q2D4HRBVP5XY,30,3,1788385047603,FALSE,2026-09-02T21:36:37Z,2026-09-02T21:37:28Z,01M1HYFAAV5FXPH07FBCM98RQ0,1788384998261
01M1HXWTV26TY28KTE8QZDXFYQ,01M1HWT5H10J1B7ETFSS293CEM,15,2,1788383480278,TRUE,2026-09-02T21:10:59Z,2026-09-02T21:11:20Z,01M1HXNZBDT500AK3A720AX19C,1788383459540
01M1HXWTV26TY28KTE8QZDXFYQ,01M1HWT5H10J1B7ETFSS293CEM,15,2,1788383480278,TRUE,2026-09-02T21:10:59Z,2026-09-02T21:11:20Z,01M1HXNTHKRE8MAZ1E2BSTP477,1788383460638
01M1HXWTVB1S23RKXE1CV60T86,01M1HWT5H10J1B7ETFSS293CEM,46,4,1788384063758,TRUE,2026-09-02T21:20:47Z,2026-09-02T21:21:03Z,01M1HXNTHKRE8MAZ1E2BSTP477,1788384047737
01M1HXWTVB1S23RKXE1CV60T86,01M1HWT5H10J1B7ETFSS293CEM,46,4,1788384063758,TRUE,2026-09-02T21:20:47Z,2026-09-02T21:21:03Z,01M1HXNZBDT500AK3A720AX19C,1788384047833
01M1HY4025BG12FMFCP9J0VJ2X,01M1HWT5H7Y7V7S8W79J2JRMVN,23,2,NA,NA,NA,2026-09-02T20:49:11Z,NA,NA
01M1HYQFQ9CW6TZ8G5B0RMSXWH,01M1HWV3JN33V1Q2D4HRBVP5XY,7,1,NA,FALSE,2026-09-02T21:20:47Z,2026-09-02T21:21:47Z,01M1HYFAAV5FXPH07FBCM98RQ0,1788384047839
01M1HYQFQ9CW6TZ8G5B0RMSXWH,01M1HWV3JN33V1Q2D4HRBVP5XY,7,1,NA,FALSE,2026-09-02T21:20:47Z,2026-09-02T21:21:47Z,01M1HY7KBEGEP5QDNV7DG3XGY8,1788384046921
01M1HYQFQFY34G2JRCMTG4V6NM,01M1HWV3JN33V1Q2D4HRBVP5XY,2,1,1788383853938,FALSE,2026-09-02T21:17:11Z,2026-09-02T21:17:34Z,01M1HYFAAV5FXPH07FBCM98RQ0,1788383831833
01M1HYQFQFY34G2JRCMTG4V6NM,01M1HWV3JN33V1Q2D4HRBVP5XY,2,1,1788383853938,FALSE,2026-09-02T21:17:11Z,2026-09-02T21:17:34Z,01M1HY7KBEGEP5QDNV7DG3XGY8,1788383831326
01M1HXWTYHJ2KSGWV57PJJG6F6,01M1HWT5H10J1B7ETFSS293CEM,34,3,1788383844840,TRUE,2026-09-02T21:17:09Z,2026-09-02T21:17:25Z,01M1HXNTHKRE8MAZ1E2BSTP477,1788383829359
01M1HXWTYHJ2KSGWV57PJJG6F6,01M1HWT5H10J1B7ETFSS293CEM,34,3,1788383844840,TRUE,2026-09-02T21:17:09Z,2026-09-02T21:17:25Z,01M1HXNZBDT500AK3A720AX19C,1788383829212
01M1HY8FWS11TN6JW6WT02W0W6,01M1HWT5H4GHTCQDJQ5DVR9SAT,13,2,1788383758548,TRUE,2026-09-02T21:15:49Z,2026-09-02T21:15:59Z,01M1HXNM1C2M4C8S95F7E0F85A,1788383750598
01M1HY8FWS11TN6JW6WT02W0W6,01M1HWT5H4GHTCQDJQ5DVR9SAT,13,2,1788383758548,TRUE,2026-09-02T21:15:49Z,2026-09-02T21:15:59Z,01M1HXNQWCSWF23KQCTV8Z3JJN,1788383749589
01M1HY8FZBEAYM1C3BDYGMPQ4T,01M1HWT5H4GHTCQDJQ5DVR9SAT,45,4,1788384429124,TRUE,2026-09-02T21:26:55Z,2026-09-02T21:27:09Z,01M1HXNM1C2M4C8S95F7E0F85A,1788384416397
01M1HY8FZBEAYM1C3BDYGMPQ4T,01M1HWT5H4GHTCQDJQ5DVR9SAT,45,4,1788384429124,TRUE,2026-09-02T21:26:55Z,2026-09-02T21:27:09Z,01M1HXNQWCSWF23KQCTV8Z3JJN,1788384415049
01M1HYQFW1M0JC7N8EBX3TTXQA,01M1HWV3JN33V1Q2D4HRBVP5XY,13,2,1788384384542,TRUE,2026-09-02T21:25:42Z,2026-09-02T21:26:24Z,01M1HYFAAV5FXPH07FBCM98RQ0,1788384343064
01M1HYQFW1M0JC7N8EBX3TTXQA,01M1HWV3JN33V1Q2D4HRBVP5XY,13,2,1788384384542,TRUE,2026-09-02T21:25:42Z,2026-09-02T21:26:24Z,01M1HY7KBEGEP5QDNV7DG3XGY8,1788384342162
01M1HY8FWT927PB7WJDE4XDZ78,01M1HWT5H4GHTCQDJQ5DVR9SAT,41,4,1788384339635,TRUE,2026-09-02T21:25:17Z,2026-09-02T21:25:40Z,01M1HXNM1C2M4C8S95F7E0F85A,1788384317828
01M1HY8FWT927PB7WJDE4XDZ78,01M1HWT5H4GHTCQDJQ5DVR9SAT,41,4,1788384339635,TRUE,2026-09-02T21:25:17Z,2026-09-02T21:25:40Z,01M1HXNQWCSWF23KQCTV8Z3JJN,1788384316495
01M1HY8FWCT7BG668H53K3V47X,01M1HWT5H4GHTCQDJQ5DVR9SAT,8,1,1788383646537,TRUE,2026-09-02T21:13:28Z,2026-09-02T21:14:05Z,01M1HXNM1C2M4C8S95F7E0F85A,1788383608809
01M1HY8FWCT7BG668H53K3V47X,01M1HWT5H4GHTCQDJQ5DVR9SAT,8,1,1788383646537,TRUE,2026-09-02T21:13:28Z,2026-09-02T21:14:05Z,01M1HXNQWCSWF23KQCTV8Z3JJN,1788383607478
01M1HY8FX104RSMG88R82Z5EZQ,01M1HWT5H4GHTCQDJQ5DVR9SAT,26,3,1788384050155,TRUE,2026-09-02T21:20:31Z,2026-09-02T21:20:49Z,01M1HXNQWCSWF23KQCTV8Z3JJN,1788384031184
01M1HY8FX104RSMG88R82Z5EZQ,01M1HWT5H4GHTCQDJQ5DVR9SAT,26,3,1788384050155,TRUE,2026-09-02T21:20:31Z,2026-09-02T21:20:49Z,01M1HXNM1C2M4C8S95F7E0F85A,1788384032544
01M1HY8FZCTRZ2VQV4AV4GHEEH,01M1HWT5H4GHTCQDJQ5DVR9SAT,46,4,1788384455044,TRUE,2026-09-02T21:27:13Z,2026-09-02T21:27:34Z,01M1HXNQWCSWF23KQCTV8Z3JJN,1788384432443
01M1HY8FZCTRZ2VQV4AV4GHEEH,01M1HWT5H4GHTCQDJQ5DVR9SAT,46,4,1788384455044,TRUE,2026-09-02T21:27:13Z,2026-09-02T21:27:34Z,01M1HXNM1C2M4C8S95F7E0F85A,1788384433784
01M1HYQFWAXMR6V1EB26TDZ2X8,01M1HWV3JN33V1Q2D4HRBVP5XY,4,1,1788383951060,FALSE,2026-09-02T21:18:40Z,2026-09-02T21:19:11Z,01M1HY7KBEGEP5QDNV7DG3XGY8,1788383920864
01M1HYQFWAXMR6V1EB26TDZ2X8,01M1HWV3JN33V1Q2D4HRBVP5XY,4,1,1788383951060,FALSE,2026-09-02T21:18:40Z,2026-09-02T21:19:11Z,01M1HYFAAV5FXPH07FBCM98RQ0,1788383921502
01M1HXWTTWFS0RMKJYQNQN1XAB,01M1HWT5H10J1B7ETFSS293CEM,17,2,1788383512221,TRUE,2026-09-02T21:11:36Z,2026-09-02T21:11:52Z,01M1HXNZBDT500AK3A720AX19C,1788383496605
01M1HXWTTWFS0RMKJYQNQN1XAB,01M1HWT5H10J1B7ETFSS293CEM,17,2,1788383512221,TRUE,2026-09-02T21:11:36Z,2026-09-02T21:11:52Z,01M1HXNTHKRE8MAZ1E2BSTP477,1788383496896
01M1HY4035TS2429B2NS65SAP6,01M1HWT5H7Y7V7S8W79J2JRMVN,16,2,NA,NA,NA,2026-09-02T20:49:11Z,NA,NA
01M1HYQFPT91PBN969SK5ZN7VN,01M1HWV3JN33V1Q2D4HRBVP5XY,8,1,1788384163087,FALSE,2026-09-02T21:21:50Z,2026-09-02T21:22:43Z,01M1HY7KBEGEP5QDNV7DG3XGY8,1788384110132
01M1HYQFPT91PBN969SK5ZN7VN,01M1HWV3JN33V1Q2D4HRBVP5XY,8,1,1788384163087,FALSE,2026-09-02T21:21:50Z,2026-09-02T21:22:43Z,01M1HYFAAV5FXPH07FBCM98RQ0,1788384110995
01M1HYQFRPPJJS31B9M9WCZFY5,01M1HWV3JN33V1Q2D4HRBVP5XY,42,4,1788385441748,TRUE,2026-09-02T21:43:41Z,2026-09-02T21:44:02Z,01M1HY7KBEGEP5QDNV7DG3XGY8,1788385420968
01M1HYQFRPPJJS31B9M9WCZFY5,01M1HWV3JN33V1Q2D4HRBVP5XY,42,4,1788385441748,TRUE,2026-09-02T21:43:41Z,2026-09-02T21:44:02Z,01M1HYFAAV5FXPH07FBCM98RQ0,1788385421779
01M1HY4055420GNA9GQBZ5AY2K,01M1HWT5H7Y7V7S8W79J2JRMVN,39,4,NA,NA,NA,2026-09-02T20:49:11Z,NA,NA
01M1HY8FRW9KBJ203M3HK184ZG,01M1HWT5H4GHTCQDJQ5DVR9SAT,33,3,1788384172908,TRUE,2026-09-02T21:22:42Z,2026-09-02T21:22:53Z,01M1HXNM1C2M4C8S95F7E0F85A,1788384163401
01M1HY8FRW9KBJ203M3HK184ZG,01M1HWT5H4GHTCQDJQ5DVR9SAT,33,3,1788384172908,TRUE,2026-09-02T21:22:42Z,2026-09-02T21:22:53Z,01M1HXNQWCSWF23KQCTV8Z3JJN,1788384162047
01M1HY8FVJJA247ZYPW0YDSJ0C,01M1HWT5H4GHTCQDJQ5DVR9SAT,2,1,1788383409947,TRUE,2026-09-02T21:09:22Z,2026-09-02T21:10:09Z,01M1HXNQWCSWF23KQCTV8Z3JJN,1788383362195
01M1HY8FVJJA247ZYPW0YDSJ0C,01M1HWT5H4GHTCQDJQ5DVR9SAT,2,1,1788383409947,TRUE,2026-09-02T21:09:22Z,2026-09-02T21:10:09Z,01M1HXNM1C2M4C8S95F7E0F85A,1788383363539
01M1HXWTTMWVNWV7GKPY7YR8V5,01M1HWT5H10J1B7ETFSS293CEM,3,1,1788383209381,TRUE,2026-09-02T21:06:28Z,2026-09-02T21:06:49Z,01M1HXNTHKRE8MAZ1E2BSTP477,1788383189167
01M1HXWTTMWVNWV7GKPY7YR8V5,01M1HWT5H10J1B7ETFSS293CEM,3,1,1788383209381,TRUE,2026-09-02T21:06:28Z,2026-09-02T21:06:49Z,01M1HXNZBDT500AK3A720AX19C,1788383189057
01M1HY400XKN1C2EE8XFBWTAQW,01M1HWT5H7Y7V7S8W79J2JRMVN,7,1,NA,NA,NA,2026-09-02T20:49:11Z,NA,NA
01M1HY4010THFSA2X0D0TGQPGJ,01M1HWT5H7Y7V7S8W79J2JRMVN,6,1,NA,NA,NA,2026-09-02T20:49:11Z,NA,NA
01M1HY4022EHRFET9M9MKPY9G4,01M1HWT5H7Y7V7S8W79J2JRMVN,25,3,NA,NA,NA,2026-09-02T20:49:11Z,NA,NA
01M1HY8FRA78A1DC79EZ6ETFB1,01M1HWT5H4GHTCQDJQ5DVR9SAT,38,4,1788384278694,TRUE,2026-09-02T21:24:26Z,2026-09-02T21:24:38Z,01M1HXNM1C2M4C8S95F7E0F85A,1788384266637
01M1HY8FRA78A1DC79EZ6ETFB1,01M1HWT5H4GHTCQDJQ5DVR9SAT,38,4,1788384278694,TRUE,2026-09-02T21:24:26Z,2026-09-02T21:24:38Z,01M1HXNQWCSWF23KQCTV8Z3JJN,1788384265297
01M1HXWTVAX504QBY5351RQCYB,01M1HWT5H10J1B7ETFSS293CEM,11,1,1788383395694,TRUE,2026-09-02T21:09:34Z,2026-09-02T21:09:55Z,01M1HXNTHKRE8MAZ1E2BSTP477,1788383374814
01M1HXWTVAX504QBY5351RQCYB,01M1HWT5H10J1B7ETFSS293CEM,11,1,1788383395694,TRUE,2026-09-02T21:09:34Z,2026-09-02T21:09:55Z,01M1HXNZBDT500AK3A720AX19C,1788383374862
01M1HXWTVVY935EX5P05VV35RG,01M1HWT5H10J1B7ETFSS293CEM,42,4,1788383985510,TRUE,2026-09-02T21:19:34Z,2026-09-02T21:19:45Z,01M1HXNTHKRE8MAZ1E2BSTP477,1788383974482
01M1HXWTVVY935EX5P05VV35RG,01M1HWT5H10J1B7ETFSS293CEM,42,4,1788383985510,TRUE,2026-09-02T21:19:34Z,2026-09-02T21:19:45Z,01M1HXNZBDT500AK3A720AX19C,1788383974410
01M1HY8FRESZPDCBYE2AXXNMGD,01M1HWT5H4GHTCQDJQ5DVR9SAT,42,4,1788384364676,TRUE,2026-09-02T21:25:43Z,2026-09-02T21:26:04Z,01M1HXNQWCSWF23KQCTV8Z3JJN,1788384342944
01M1HY8FRESZPDCBYE2AXXNMGD,01M1HWT5H4GHTCQDJQ5DVR9SAT,42,4,1788384364676,TRUE,2026-09-02T21:25:43Z,2026-09-02T21:26:04Z,01M1HXNM1C2M4C8S95F7E0F85A,1788384344287
01M1HYQFQ5G1KH0K9FR04KFMRY,01M1HWV3JN33V1Q2D4HRBVP5XY,47,4,1788385590675,TRUE,2026-09-02T21:45:34Z,2026-09-02T21:46:30Z,01M1HY7KBEGEP5QDNV7DG3XGY8,1788385534522
01M1HYQFQ5G1KH0K9FR04KFMRY,01M1HWV3JN33V1Q2D4HRBVP5XY,47,4,1788385590675,TRUE,2026-09-02T21:45:34Z,2026-09-02T21:46:30Z,01M1HYFAAV5FXPH07FBCM98RQ0,1788385535372
01M1HYQFW5ZT1Z96ZEF4354FV8,01M1HWV3JN33V1Q2D4HRBVP5XY,11,1,1788384299330,TRUE,2026-09-02T21:24:24Z,2026-09-02T21:24:59Z,01M1HYFAAV5FXPH07FBCM98RQ0,1788384265765
01M1HYQFW5ZT1Z96ZEF4354FV8,01M1HWV3JN33V1Q2D4HRBVP5XY,11,1,1788384299330,TRUE,2026-09-02T21:24:24Z,2026-09-02T21:24:59Z,01M1HY7KBEGEP5QDNV7DG3XGY8,1788384264782
01M1HYQFWCD1R9030R75Z90N59,01M1HWV3JN33V1Q2D4HRBVP5XY,31,3,1788385098760,TRUE,2026-09-02T21:37:31Z,2026-09-02T21:38:18Z,01M1HYFAAV5FXPH07FBCM98RQ0,1788385052905
01M1HYQFWCD1R9030R75Z90N59,01M1HWV3JN33V1Q2D4HRBVP5XY,31,3,1788385098760,TRUE,2026-09-02T21:37:31Z,2026-09-02T21:38:18Z,01M1HY7KBEGEP5QDNV7DG3XGY8,1788385051153
01M1HY8FRCHY6AN0YQ346Q3N9D,01M1HWT5H4GHTCQDJQ5DVR9SAT,39,4,1788384292553,TRUE,2026-09-02T21:24:41Z,2026-09-02T21:24:53Z,01M1HXNQWCSWF23KQCTV8Z3JJN,1788384280644
01M1HY8FRCHY6AN0YQ346Q3N9D,01M1HWT5H4GHTCQDJQ5DVR9SAT,39,4,1788384292553,TRUE,2026-09-02T21:24:41Z,2026-09-02T21:24:53Z,01M1HXNM1C2M4C8S95F7E0F85A,1788384281975
01M1HYQFSG1559NWZFH2V6QTJE,01M1HWV3JN33V1Q2D4HRBVP5XY,38,4,1788385351115,TRUE,2026-09-02T21:42:15Z,2026-09-02T21:42:31Z,01M1HY7KBEGEP5QDNV7DG3XGY8,1788385335185
