roundID,correct,gameID,index,numTrials,repNum,response,target,targetNum,trialNum,tangramURLs
01JFTQH4B6PXY9FXD2XEWMRTAB,TRUE,01JFTQCWETJ81EPRJHTFGJ2WYS,9,65,0,/tangrams/110_398.png,/tangrams/110_398.png,10,9,"[""/tangrams/27_428.png"",""/tangrams/338_274.png"",""/tangrams/269_107.png"",""/tangrams/110_398.png""]"
01JFTQH4B6PXY9FXD2Y3QDXCDP,NA,01JFTQCWETJ81EPRJHTFGJ2WYS,39,65,2,NA,/tangrams/338_428.png,8,39,"[""/tangrams/27_107.png"",""/tangrams/269_398.png"",""/tangrams/110_274.png"",""/tangrams/338_428.png""]"
01JFTQHNJ5EM7VZ4XQKZK7N7AB,TRUE,01JFTQCWEVJMRJ7X1FGENJ4774,17,65,1,/tangrams/22_209.png,/tangrams/22_209.png,2,17,"[""/tangrams/22_209.png"",""/tangrams/45_61.png"",""/tangrams/309_258.png"",""/tangrams/66_421.png""]"
01JFTQHNJETDGQEHBSCJX7PTG8,TRUE,01JFTQCWEVJMRJ7X1FGENJ4774,58,65,3,/tangrams/309_258.png,/tangrams/309_258.png,11,58,"[""/tangrams/427_343.png"",""/tangrams/355_162.png"",""/tangrams/144_126.png"",""/tangrams/309_258.png""]"
01JFTQHNM4GM7ZZ0GVH4NK14HD,TRUE,01JFTQCWEVJMRJ7X1FGENJ4774,54,65,3,/tangrams/205_410.png,/tangrams/205_410.png,7,54,"[""/tangrams/461_169.png"",""/tangrams/355_162.png"",""/tangrams/205_410.png"",""/tangrams/302_420.png""]"
01JFTQH4AXKP5FE318M0AH4BVE,NA,01JFTQCWETJ81EPRJHTFGJ2WYS,43,65,2,NA,/tangrams/27_274.png,12,43,"[""/tangrams/110_107.png"",""/tangrams/269_398.png"",""/tangrams/338_428.png"",""/tangrams/27_274.png""]"
01JFTQHNJQQRX3PKP62SV6XMK4,TRUE,01JFTQCWEVJMRJ7X1FGENJ4774,38,65,2,/tangrams/461_169.png,/tangrams/461_169.png,7,38,"[""/tangrams/461_169.png"",""/tangrams/463_25.png"",""/tangrams/144_126.png"",""/tangrams/66_421.png""]"
01JFTQH49W5T8YNZH1MRDH9X94,TRUE,01JFTQCWETJ81EPRJHTFGJ2WYS,4,65,0,/tangrams/27_398.png,/tangrams/27_398.png,5,4,"[""/tangrams/110_428.png"",""/tangrams/338_107.png"",""/tangrams/269_274.png"",""/tangrams/27_398.png""]"
01JFTQH4ATYQJ8QPGNGV414458,TRUE,01JFTQCWETJ81EPRJHTFGJ2WYS,14,65,0,/tangrams/338_398.png,/tangrams/338_398.png,15,14,"[""/tangrams/110_274.png"",""/tangrams/338_398.png"",""/tangrams/269_428.png"",""/tangrams/27_107.png""]"
01JFTQH4AV775PQ6EGB5K2QVZY,NA,01JFTQCWETJ81EPRJHTFGJ2WYS,44,65,2,NA,/tangrams/269_274.png,13,44,"[""/tangrams/27_107.png"",""/tangrams/338_428.png"",""/tangrams/269_274.png"",""/tangrams/110_398.png""]"
01JFTQH4B4VNJXHWAR271S85YE,FALSE,01JFTQCWETJ81EPRJHTFGJ2WYS,10,65,0,/tangrams/338_274.png,/tangrams/110_428.png,11,10,"[""/tangrams/338_274.png"",""/tangrams/27_107.png"",""/tangrams/269_398.png"",""/tangrams/110_428.png""]"
01JFTQHNJ7XP5JF8E5E3J0MABC,TRUE,01JFTQCWEVJMRJ7X1FGENJ4774,16,65,1,/tangrams/309_258.png,/tangrams/309_258.png,1,16,"[""/tangrams/45_61.png"",""/tangrams/22_209.png"",""/tangrams/309_258.png"",""/tangrams/66_421.png""]"
01JFTQHNJB8TMJ1T871N07TV3Z,TRUE,01JFTQCWEVJMRJ7X1FGENJ4774,60,65,3,/tangrams/355_162.png,/tangrams/355_162.png,13,60,"[""/tangrams/427_343.png"",""/tangrams/194_354.png"",""/tangrams/463_25.png"",""/tangrams/355_162.png""]"
01JFTQH4AKDSV8AEKVWZFGK12D,NA,01JFTQCWETJ81EPRJHTFGJ2WYS,49,65,3,NA,/tangrams/269_398.png,2,49,"[""/tangrams/110_428.png"",""/tangrams/27_274.png"",""/tangrams/338_107.png"",""/tangrams/269_398.png""]"
01JFTQHNHRNVXC32A18S1XPBRN,FALSE,01JFTQCWEVJMRJ7X1FGENJ4774,13,65,0,/tangrams/463_25.png,/tangrams/194_354.png,14,13,"[""/tangrams/66_421.png"",""/tangrams/194_354.png"",""/tangrams/408_373.png"",""/tangrams/463_25.png""]"
01JFTQHNHNQ8XD63W3ZNWFBSWC,TRUE,01JFTQCWEVJMRJ7X1FGENJ4774,3,65,0,/tangrams/461_169.png,/tangrams/461_169.png,4,3,"[""/tangrams/427_343.png"",""/tangrams/463_25.png"",""/tangrams/205_410.png"",""/tangrams/461_169.png""]"
01JFTQHNHNQ8XD63W40GP9XXWH,FALSE,01JFTQCWEVJMRJ7X1FGENJ4774,2,65,0,/tangrams/437_29.png,/tangrams/79_165.png,3,2,"[""/tangrams/427_343.png"",""/tangrams/355_162.png"",""/tangrams/437_29.png"",""/tangrams/79_165.png""]"
01JFTQH4AXKP5FE318N8J30Y3Y,NA,01JFTQCWETJ81EPRJHTFGJ2WYS,42,65,2,NA,/tangrams/338_398.png,11,42,"[""/tangrams/110_107.png"",""/tangrams/269_428.png"",""/tangrams/27_274.png"",""/tangrams/338_398.png""]"
01JFTQH48TXPC7PX2HFFJ4NZ27,FALSE,01JFTQCWETJ81EPRJHTFGJ2WYS,0,65,0,NA,/tangrams/269_274.png,1,0,"[""/tangrams/110_107.png"",""/tangrams/338_428.png"",""/tangrams/269_274.png"",""/tangrams/27_398.png""]"
01JFTQHNHDK4HAEZ083A5Q1GK9,TRUE,01JFTQCWEVJMRJ7X1FGENJ4774,7,65,0,/tangrams/355_162.png,/tangrams/355_162.png,8,7,"[""/tangrams/355_162.png"",""/tangrams/79_165.png"",""/tangrams/437_29.png"",""/tangrams/205_410.png""]"
01JFTQH4BHTBHBRH58842CWCY8,NA,01JFTQCWETJ81EPRJHTFGJ2WYS,24,65,1,NA,/tangrams/110_107.png,9,24,"[""/tangrams/27_428.png"",""/tangrams/269_274.png"",""/tangrams/110_107.png"",""/tangrams/338_398.png""]"
01JFTQH4BHTBHBRH5891GSFKF6,NA,01JFTQCWETJ81EPRJHTFGJ2WYS,23,65,1,NA,/tangrams/27_428.png,8,23,"[""/tangrams/269_274.png"",""/tangrams/27_428.png"",""/tangrams/338_107.png"",""/tangrams/110_398.png""]"
01JFTQH4BQ2VGPKPTWDBBC27M6,NA,01JFTQCWETJ81EPRJHTFGJ2WYS,21,65,1,NA,/tangrams/338_274.png,6,21,"[""/tangrams/110_398.png"",""/tangrams/338_274.png"",""/tangrams/27_428.png"",""/tangrams/269_107.png""]"
01JFTQH4APJ1ZSPQR3G0RXPKVY,NA,01JFTQCWETJ81EPRJHTFGJ2WYS,47,65,2,NA,/tangrams/27_107.png,16,47,"[""/tangrams/110_428.png"",""/tangrams/338_398.png"",""/tangrams/269_274.png"",""/tangrams/27_107.png""]"
01JFTQHNJFD6QN3KZGSGXEEJVG,TRUE,01JFTQCWEVJMRJ7X1FGENJ4774,57,65,3,/tangrams/202_232.png,/tangrams/202_232.png,10,57,"[""/tangrams/202_232.png"",""/tangrams/463_25.png"",""/tangrams/309_258.png"",""/tangrams/144_126.png""]"
01JFTQH4B270XR175DRGWFQ2DP,NA,01JFTQCWETJ81EPRJHTFGJ2WYS,41,65,2,NA,/tangrams/27_428.png,10,41,"[""/tangrams/27_428.png"",""/tangrams/338_398.png"",""/tangrams/269_274.png"",""/tangrams/110_107.png""]"
01JFTQH4BFVCM9THTATGBA4EYF,NA,01JFTQCWETJ81EPRJHTFGJ2WYS,29,65,1,NA,/tangrams/110_274.png,14,29,"[""/tangrams/27_428.png"",""/tangrams/338_107.png"",""/tangrams/269_398.png"",""/tangrams/110_274.png""]"
