rt,response,trial_index,roundID,target,rotation,tangramURLs,director_msg,trial_type,time_elapsed,internal_node_id,annotationLabel,annotation
"2249","[object Object]","14","01JH9JJYEYHPT87V6E1HGB9PR2","tangrams/370_458.png","180","tangrams/42_121.png,tangrams/370_458.png,tangrams/269_421.png,tangrams/62_375.png","pointed bottom kicking legs","survey-html-form","56680","0.0-13.0","top_bottom","top_bottom"
"2852","[object Object]","15","01JH9JJYEB1SBGHTT4TTVJV5BC","tangrams/370_421.png","180","tangrams/370_421.png,tangrams/62_458.png,tangrams/269_121.png,tangrams/42_375.png","slanted roof right side chimney","survey-html-form","59533","0.0-14.0","top_bottom","top_bottom"
"2827","[object Object]","16","01JH9JJYE7ACM4JEM3MHEH40GK","tangrams/62_375.png","180","tangrams/62_375.png,tangrams/269_121.png,tangrams/370_458.png,tangrams/42_421.png","kicking bottom legs slanted chimney","survey-html-form","62362","0.0-15.0","top_bottom","top_bottom"
"4596","[object Object]","17","01JJSVFJP1NF9YV37GAZ2TYN7P","tangrams/87_439.png","90","tangrams/278_398.png,tangrams/363_68.png,tangrams/87_439.png,tangrams/204_415.png","1 w batman","survey-html-form","66963","0.0-16.0","holistic","holistic"
"3015","[object Object]","18","01JJSVFJP0QH90RSAYV8F07N3D","tangrams/363_68.png","90","tangrams/405_184.png,tangrams/167_384.png,tangrams/459_13.png,tangrams/363_68.png","spaceship","survey-html-form","69979","0.0-17.0","holistic","holistic"
"2397","[object Object]","19","01JJSVFJPB22Y8RH7SWTX7NSM7","tangrams/355_365.png","90","tangrams/417_266.png,tangrams/363_68.png,tangrams/355_365.png,tangrams/459_13.png","face","survey-html-form","72380","0.0-18.0","holistic","holistic"
"7030","[object Object]","20","01JJSVFJP6EFRMWAVR2RBR25HH","tangrams/15_194.png","90","tangrams/15_194.png,tangrams/397_441.png,tangrams/12_420.png,tangrams/278_398.png","white rectrangle inside","survey-html-form","79411","0.0-19.0","holistic","holistic"
"6974","[object Object]","21","01JJSVFJP4HW0VKCC714PF6QDR","tangrams/261_25.png","90","tangrams/355_365.png,tangrams/261_25.png,tangrams/204_415.png,tangrams/15_194.png","person leaning","survey-html-form","86387","0.0-20.0","top","top"
"3111","[object Object]","22","01JJSVFJP84P103W5A5QCXPRQP","tangrams/211_30.png","90","tangrams/87_439.png,tangrams/278_398.png,tangrams/417_266.png,tangrams/211_30.png","two triangles pointing toward eachother right","survey-html-form","89500","0.0-21.0","holistic","holistic"
"6846","[object Object]","23","01JJSVFJP2A3X62BDJX5J8C3GS","tangrams/167_384.png","90","tangrams/12_420.png,tangrams/167_384.png,tangrams/15_194.png,tangrams/278_398.png","thin diamond left side touching half octagon","survey-html-form","96347","0.0-22.0","bottom","bottom"
"3670","[object Object]","24","01JJSVFJP4HW0VKCC707JZV1F1","tangrams/397_441.png","90","tangrams/167_384.png,tangrams/397_441.png,tangrams/278_398.png,tangrams/405_184.png","black triangle bottom left","survey-html-form","100020","0.0-23.0","bottom","bottom"
"7088","[object Object]","25","01JJSVFJPB22Y8RH7SXRS6EG2H","tangrams/405_184.png","90","tangrams/363_68.png,tangrams/405_184.png,tangrams/397_441.png,tangrams/261_25.png","creature with jaws opening to the right","survey-html-form","107111","0.0-24.0","holistic","holistic"
"4881","[object Object]","26","01JJSVFJP2A3X62BDJXSZGD5QK","tangrams/54_406.png","90","tangrams/261_25.png,tangrams/417_266.png,tangrams/54_406.png,tangrams/15_194.png","white triangle bottom left pointing up","survey-html-form","111994","0.0-25.0","bottom","bottom"
"10957","[object Object]","27","01JJSVFJP6EFRMWAVR3DFC0S9D","tangrams/459_13.png","90","tangrams/204_415.png,tangrams/459_13.png,tangrams/87_439.png,tangrams/167_384.png","two triangles pointing right on right side","survey-html-form","122952","0.0-26.0","top","top"
"6573","[object Object]","28","01JJSVFJP5QERY35YJ2Y3869BQ","tangrams/278_398.png","90","tangrams/278_398.png,tangrams/355_365.png,tangrams/261_25.png,tangrams/363_68.png","face with triangle chin, facing left","survey-html-form","129528","0.0-27.0","bottom","bottom"
"11382","[object Object]","29","01JJSVFJPARCBZD3A6FK4HNX17","tangrams/204_415.png","90","tangrams/12_420.png,tangrams/211_30.png,tangrams/355_365.png,tangrams/204_415.png","1 left halfpipe right","survey-html-form","140912","0.0-28.0","top_bottom","top_bottom"
"4269","[object Object]","30","01JJSVFJP2A3X62BDJW9SW12XX","tangrams/12_420.png","90","tangrams/315_137.png,tangrams/278_398.png,tangrams/12_420.png,tangrams/417_266.png","white trapezoid inside","survey-html-form","145185","0.0-29.0","bottom","bottom"
"3959","[object Object]","31","01JJSVFJPARCBZD3A6EWYN23P6","tangrams/315_137.png","90","tangrams/167_384.png,tangrams/211_30.png,tangrams/315_137.png,tangrams/459_13.png","black diamond left touching edge","survey-html-form","149145","0.0-30.0","bottom","bottom"
"4466","[object Object]","32","01JJSVFJPARCBZD3A6E3NWFQ4A","tangrams/417_266.png","90","tangrams/417_266.png,tangrams/167_384.png,tangrams/363_68.png,tangrams/459_13.png","upright diamond top right","survey-html-form","153611","0.0-31.0","top","top"
"8168","[object Object]","33","01JJX0NS4AMSNMJ2QKEG3CWTEJ","tangrams/277_322.png","270","tangrams/193_468.png,tangrams/193_322.png,tangrams/277_468.png,tangrams/277_322.png","4 spikes into big pointy top, big shape","survey-html-form","161781","0.0-32.0","holistic","holistic"
"5514","[object Object]","34","01JJX0NRVVA706QN3Z96V2HZWT","tangrams/277_468.png","270","tangrams/199_92.png,tangrams/277_468.png,tangrams/199_468.png,tangrams/277_92.png","3 spikes","survey-html-form","167296","0.0-33.0","holistic","holistic"
"10035","[object Object]","35","01JJX0NS3T8VFKRDBCC6AB8J4B","tangrams/277_396.png","270","tangrams/467_396.png,tangrams/467_92.png,tangrams/277_396.png,tangrams/277_92.png","4 spikes and rocket","survey-html-form","177333","0.0-34.0","top_bottom","top_bottom"
"2893","[object Object]","36","01JJX0NS29M981DCEJ8MPRABHA","tangrams/199_396.png","270","tangrams/467_396.png,tangrams/467_322.png,tangrams/199_396.png,tangrams/199_322.png","slant rectangle with rocket","survey-html-form","180228","0.0-35.0","top_bottom","top_bottom"
"8800","[object Object]","37","01JJX0NS2STECASA8SDP42SNNT","tangrams/193_92.png","270","tangrams/193_92.png,tangrams/193_396.png,tangrams/467_92.png,tangrams/467_396.png","Two arrows point left into tap","survey-html-form","189030","0.0-36.0","top_bottom","top_bottom"
"3547","[object Object]","38","01JJX0NS6V70WHFMWZR8V0MDE0","tangrams/193_468.png","270","tangrams/277_322.png,tangrams/277_468.png,tangrams/193_322.png,tangrams/193_468.png","Two triangle rectangle and slant","survey-html-form","192580","0.0-37.0","top_bottom","top_bottom"
"10961","[object Object]","39","01JJX0NS5AXTEE48JGA201Q7X0","tangrams/199_468.png","270","tangrams/199_92.png,tangrams/193_92.png,tangrams/193_468.png,tangrams/199_468.png","Slanted rectangle that looks like R","survey-html-form","203545","0.0-38.0","holistic","holistic"
"11415","[object Object]","40","01JJX0NS18E79KR1ZJC1Y3YAK7","tangrams/467_468.png","270","tangrams/467_468.png,tangrams/193_468.png,tangrams/193_396.png,tangrams/467_396.png","R with rectangle at top, and one triangle","survey-html-form","214961","0.0-39.0","holistic","holistic"
"7805","[object Object]","41","01JJX0NRXB4WTYETJN9676E6KM","tangrams/277_92.png","270","tangrams/467_468.png,tangrams/277_468.png,tangrams/277_92.png,tangrams/467_92.png","4 spikes","survey-html-form","222767","0.0-40.0","top","top"
"13626","[object Object]","42","01JJX0NS1R7Z177Y2DZC2D6PPZ","tangrams/193_322.png","270","tangrams/193_92.png,tangrams/277_322.png,tangrams/277_92.png,tangrams/193_322.png","Biggest shape with two rectangles","survey-html-form","236394","0.0-41.0","holistic","holistic"
"19569","[object Object]","43","01JJX0NRWBAWEJM8VEHNQF0GJH","tangrams/467_322.png","270","tangrams/199_396.png,tangrams/467_396.png,tangrams/199_322.png,tangrams/467_322.png","big space with triangle and square","survey-html-form","255963","0.0-42.0","top_bottom","top_bottom"
"4952","[object Object]","44","01JJX0NS4TZMS530ZMDN76W5YW","tangrams/467_396.png","270","tangrams/467_322.png,tangrams/199_396.png,tangrams/199_322.png,tangrams/467_396.png","triangle square and roket","survey-html-form","260916","0.0-43.0","top_bottom","top_bottom"
"4261","[object Object]","45","01JJX0NS5VGJ5Y5Q200WXZEBV4","tangrams/467_92.png","270","tangrams/199_468.png,tangrams/199_92.png,tangrams/467_468.png,tangrams/467_92.png","Square with triangle into Tap","survey-html-form","265179","0.0-44.0","top_bottom","top_bottom"
"2953","[object Object]","46","01JJX0NS6BACQ2TX2PQAW1JPD9","tangrams/193_396.png","270","tangrams/193_322.png,tangrams/467_396.png,tangrams/467_322.png,tangrams/193_396.png","triangles rectangle and rocket","survey-html-form","268135","0.0-45.0","top_bottom","top_bottom"
"2992","[object Object]","47","01JJX0NS398PSP8K34SNMF0XTV","tangrams/199_92.png","270","tangrams/467_396.png,tangrams/467_92.png,tangrams/199_92.png,tangrams/199_396.png","Slant into tap","survey-html-form","271129","0.0-46.0","top_bottom","top_bottom"
"3412","[object Object]","48","01JJX0NRWVXWTEFJSBEGVD87GR","tangrams/199_322.png","270","tangrams/199_396.png,tangrams/277_322.png,tangrams/199_322.png,tangrams/277_396.png","biggest shape that looks like a house","survey-html-form","274544","0.0-47.0","holistic","holistic"
