rt,response,trial_index,roundID,target,rotation,tangramURLs,director_msg,trial_type,time_elapsed,internal_node_id,annotationLabel,annotation
"2065","[object Object]","11","01JHRSD0348X3RA93CZN8GNEB9","tangrams/463_131.png","90","tangrams/17_417.png,tangrams/162_278.png,tangrams/463_131.png,tangrams/140_360.png","z bottom","survey-html-form","58784","0.0-10.0","top","top"
"1930","[object Object]","12","01JHRSD0K7YSFWX2WS5J8S967C","tangrams/17_417.png","90","tangrams/463_360.png,tangrams/17_417.png,tangrams/140_278.png,tangrams/162_131.png","c right","survey-html-form","60716","0.0-11.0","top","top"
"3433","[object Object]","13","01JHRSCZX3HERA9A6J14JA4QS0","tangrams/140_417.png","90","tangrams/140_417.png,tangrams/17_278.png,tangrams/162_360.png,tangrams/463_131.png","diamond left","survey-html-form","64150","0.0-12.0","bottom","bottom"
"18966","[object Object]","14","01JHRSD0G13KAVEEY2F2Q18ZMH","tangrams/162_278.png","90","tangrams/162_278.png,tangrams/463_360.png,tangrams/140_131.png,tangrams/17_417.png","batman top right points, hat left","survey-html-form","83118","0.0-13.0","top_bottom","top_bottom"
"15796","[object Object]","15","01JHRSD068ZQQ00JFEYZMD1M70","tangrams/463_360.png","90","tangrams/17_278.png,tangrams/140_131.png,tangrams/162_417.png,tangrams/463_360.png","y, z bottom","survey-html-form","98917","0.0-14.0","top","top"
"3616","[object Object]","16","01JHRSCZ291JHJ8NFWB8NYP7PN","tangrams/17_131.png","90","tangrams/162_278.png,tangrams/140_417.png,tangrams/463_360.png,tangrams/17_131.png","C right Hat left","survey-html-form","102535","0.0-15.0","top_bottom","top_bottom"
"2863","[object Object]","17","01JJ02KDFMGS2J3XKDP7B55PHH","tangrams/127_61.png","180","tangrams/362_404.png,tangrams/127_61.png,tangrams/237_126.png,tangrams/395_30.png","hook on bottom","survey-html-form","105401","0.0-16.0","top","top"
"3296","[object Object]","18","01JJ02KDGFHQGKN7K7J528G0D2","tangrams/362_404.png","180","tangrams/99_354.png,tangrams/270_201.png,tangrams/362_404.png,tangrams/212_442.png","upside down triangle top","survey-html-form","108700","0.0-17.0","bottom","bottom"
"3165","[object Object]","19","01JJ02KDFYXE2R9QHM538SB923","tangrams/411_130.png","180","tangrams/191_75.png,tangrams/346_303.png,tangrams/270_201.png,tangrams/411_130.png","looks like a fox","survey-html-form","111866","0.0-18.0","holistic","holistic"
"27632","[object Object]","20","01JJ02KDGWR955MD7MXRERH9BT","tangrams/346_303.png","180","tangrams/233_129.png,tangrams/346_303.png,tangrams/99_354.png,tangrams/411_130.png","snoopy left","survey-html-form","139502","0.0-19.0","bottom","bottom"
"9294","[object Object]","21","01JJ02KDHCQNW6R5XGR64EVQT1","tangrams/270_201.png","180","tangrams/270_201.png,tangrams/191_75.png,tangrams/54_281.png,tangrams/90_286.png","japanese temple with triangle on top","survey-html-form","148801","0.0-20.0","holistic","holistic"
"22728","[object Object]","22","01JJ02KDFR580ZJRGJMDPHH536","tangrams/212_442.png","180","tangrams/380_261.png,tangrams/270_201.png,tangrams/362_404.png,tangrams/212_442.png","chicken roosting no diamond to the left of it","survey-html-form","171533","0.0-21.0","bottom","bottom"
"9000","[object Object]","23","01JJ02KDHZP0NWZANDM1QMNB44","tangrams/233_129.png","180","tangrams/237_126.png,tangrams/54_281.png,tangrams/380_261.png,tangrams/233_129.png","man standing on one leg arms out to side","survey-html-form","180533","0.0-22.0","holistic","holistic"
"2699","[object Object]","24","01JJ02KDG8HY2Z2S5FKX9CVJ6P","tangrams/36_116.png","180","tangrams/99_354.png,tangrams/36_116.png,tangrams/127_61.png,tangrams/191_75.png","cowboy","survey-html-form","183234","0.0-23.0","holistic","holistic"
"4880","[object Object]","25","01JJ02KDH40ZWVXRKBV8D7MPGW","tangrams/458_167.png","180","tangrams/191_75.png,tangrams/127_61.png,tangrams/395_30.png,tangrams/458_167.png","man on one leg kicking other up","survey-html-form","188117","0.0-24.0","holistic","holistic"
"13272","[object Object]","26","01JJ02KDGJB0AVRFRDC8B7G1QG","tangrams/380_261.png","180","tangrams/127_61.png,tangrams/380_261.png,tangrams/411_130.png,tangrams/90_286.png","bird with diamond to the left","survey-html-form","201390","0.0-25.0","bottom","bottom"
"26523","[object Object]","27","01JJ02KDHPXCWKEPP5ECS9T7NC","tangrams/99_354.png","180","tangrams/237_126.png,tangrams/191_75.png,tangrams/458_167.png,tangrams/99_354.png","square top right","survey-html-form","227916","0.0-26.0","bottom","bottom"
"11563","[object Object]","28","01JJ02KDGBGBHWNK804K7YSQ0Z","tangrams/191_75.png","180","tangrams/380_261.png,tangrams/127_61.png,tangrams/411_130.png,tangrams/191_75.png","temple square on bottom","survey-html-form","239483","0.0-27.0","top_bottom","top_bottom"
"9681","[object Object]","29","01JJ02KDH0XBK35X3JCVTDF0QE","tangrams/54_281.png","180","tangrams/212_442.png,tangrams/346_303.png,tangrams/270_201.png,tangrams/54_281.png","christmas tree","survey-html-form","249166","0.0-28.0","holistic","holistic"
"3916","[object Object]","30","01JJ02KDFV7WN2V1KQKFBMSA8H","tangrams/395_30.png","180","tangrams/395_30.png,tangrams/362_404.png,tangrams/36_116.png,tangrams/237_126.png","diamond on the bottom triangle on top","survey-html-form","253085","0.0-29.0","top_bottom","top_bottom"
"4496","[object Object]","31","01JJ02KDJ6NJ57S5NTSFTG89VT","tangrams/237_126.png","180","tangrams/270_201.png,tangrams/237_126.png,tangrams/346_303.png,tangrams/395_30.png","upside down triangle top","survey-html-form","257584","0.0-30.0","bottom","bottom"
"2665","[object Object]","32","01JJ02KDGPNSME6GDWJPGBDA52","tangrams/90_286.png","180","tangrams/458_167.png,tangrams/90_286.png,tangrams/191_75.png,tangrams/99_354.png","bat signal","survey-html-form","260250","0.0-31.0","holistic","holistic"
"8432","[object Object]","33","01JJWFZD3NV69B56VZZDVCPFPC","tangrams/393_75.png","90","tangrams/393_232.png,tangrams/160_75.png,tangrams/393_75.png,tangrams/160_232.png","Diamond right, Two traingles top and bottom","survey-html-form","268684","0.0-32.0","bottom","bottom"
"5165","[object Object]","34","01JJWFZD5DCZ7KH2PMSQFFEE2T","tangrams/8_232.png","90","tangrams/8_75.png,tangrams/137_232.png,tangrams/8_232.png,tangrams/137_75.png","one leg left, square right","survey-html-form","273849","0.0-33.0","top_bottom","top_bottom"
"4215","[object Object]","35","01JJWFZD7SYKZFGXCQ9CYA1PW6","tangrams/160_465.png","90","tangrams/137_465.png,tangrams/160_232.png,tangrams/137_232.png,tangrams/160_465.png","angle right, fish mouth left","survey-html-form","278067","0.0-34.0","top_bottom","top_bottom"
"3064","[object Object]","36","01JJWFZD61PEYRVZKVZC96CDPQ","tangrams/393_465.png","90","tangrams/393_465.png,tangrams/160_62.png,tangrams/393_62.png,tangrams/160_465.png","Diamond right, Fish mouth left","survey-html-form","281133","0.0-35.0","top_bottom","top_bottom"
"3864","[object Object]","37","01JJWFZD6KEW2RBSQ53JW4Q4FS","tangrams/393_62.png","90","tangrams/8_232.png,tangrams/393_232.png,tangrams/393_62.png,tangrams/8_62.png","two legs and diamond","survey-html-form","284999","0.0-36.0","top_bottom","top_bottom"
"15882","[object Object]","38","01JJWFZD9JMHETQS4FP4X1E0YE","tangrams/137_75.png","90","tangrams/393_465.png,tangrams/393_75.png,tangrams/137_75.png,tangrams/137_465.png","Three spikes top and bottom","survey-html-form","300883","0.0-37.0","top_bottom","top_bottom"
"3232","[object Object]","39","01JJWFZD164PGXSCSFYZRX0Y2P","tangrams/8_62.png","90","tangrams/137_62.png,tangrams/8_62.png,tangrams/8_75.png,tangrams/137_75.png","Legs left, Square right","survey-html-form","304116","0.0-38.0","top_bottom","top_bottom"
"2450","[object Object]","40","01JJWFZD2DNCDRSFE9R5BKHVDZ","tangrams/137_465.png","90","tangrams/137_75.png,tangrams/8_75.png,tangrams/137_465.png,tangrams/8_465.png","Diamond right, Fish mouth left","survey-html-form","306567","0.0-39.0","top_bottom","top_bottom"
"2148","[object Object]","41","01JJWFZDA5PKRD5W69HH1VPXC1","tangrams/8_465.png","90","tangrams/8_465.png,tangrams/160_62.png,tangrams/8_62.png,tangrams/160_465.png","fish mouth left, square right","survey-html-form","308717","0.0-40.0","top_bottom","top_bottom"
"2032","[object Object]","42","01JJWFZD1SYHG7198SSAX5BPW8","tangrams/160_62.png","90","tangrams/160_465.png,tangrams/8_465.png,tangrams/8_62.png,tangrams/160_62.png","angle right, legs left","survey-html-form","310750","0.0-41.0","top_bottom","top_bottom"
"2231","[object Object]","43","01JJWFZD3169ZTPAB3ZT07DMCF","tangrams/137_62.png","90","tangrams/137_62.png,tangrams/137_75.png,tangrams/393_62.png,tangrams/393_75.png","angled arms, diamond right, legs left","survey-html-form","312984","0.0-42.0","top_bottom","top_bottom"
"2148","[object Object]","44","01JJWFZD4VNR3TMZT0X94Y96QJ","tangrams/160_232.png","90","tangrams/393_232.png,tangrams/160_232.png,tangrams/393_75.png,tangrams/160_75.png","Angle right, Leg left","survey-html-form","315133","0.0-43.0","top_bottom","top_bottom"
"2829","[object Object]","45","01JJWFZD76M2QQ2CE9TA0R98DG","tangrams/8_75.png","90","tangrams/8_465.png,tangrams/393_75.png,tangrams/8_75.png,tangrams/393_465.png","Three spikes top and bottom","survey-html-form","317966","0.0-44.0","top_bottom","top_bottom"
"2364","[object Object]","46","01JJWFZD49Z5K6C6G2DRMFJ677","tangrams/137_232.png","90","tangrams/137_232.png,tangrams/160_75.png,tangrams/137_75.png,tangrams/160_232.png","diamond right, one leg left","survey-html-form","320334","0.0-45.0","top_bottom","top_bottom"
"2364","[object Object]","47","01JJWFZD8ZG8RMBP3NJBQ8GHHK","tangrams/393_232.png","90","tangrams/160_62.png,tangrams/393_62.png,tangrams/393_232.png,tangrams/160_232.png","diamond, one leg","survey-html-form","322700","0.0-46.0","top_bottom","top_bottom"
"2049","[object Object]","48","01JJWFZD8DGXJX73ANQJS0TKJG","tangrams/160_75.png","90","tangrams/160_62.png,tangrams/393_75.png,tangrams/160_75.png,tangrams/393_62.png","Three spikes top and bottom","survey-html-form","324750","0.0-47.0","top_bottom","top_bottom"
