id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,ended,endedLastChangedAt,endedReason,endedReasonLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,initialized,initializedLastChangedAt,name,nameLastChangedAt,roundID,roundIDLastChangedAt,start,startLastChangedAt,started,startedLastChangedAt,status,statusLastChangedAt,timerID,timerIDLastChangedAt
01JFE3JRZWJR3NHPC48X9HGJ9W,01JFE2F3F5HJQFAZ9GTKYACR7B,2024-12-19T00:02:48.956091958Z,3,2024-12-19T00:02:48.956091958Z,true,2024-12-19T00:04:11.182711628Z,,,01JFE2F3GA5Q3S2M2VD0KJEAF0,2024-12-19T00:02:48.956091958Z,1,2024-12-19T00:02:48.956091958Z,true,2024-12-19T00:04:08.159620602Z,feedback,2024-12-19T00:02:48.956091958Z,01JFE3JRW2GC81CPX918HQNZQD,2024-12-19T00:02:48.956091958Z,true,2024-12-19T00:04:08.136961448Z,true,2024-12-19T00:04:08.177628771Z,,,01JFE3JRZRMPGCC49DW1Q528S7,2024-12-19T00:02:48.956091958Z
01JFE3JS1MH4FJ2GHZ0E4XTR3V,01JFE2F3F5HJQFAZ9GTKYACR7B,2024-12-19T00:02:49.01250987Z,3,2024-12-19T00:02:49.01250987Z,true,2024-12-19T00:06:00.978371028Z,,,01JFE2F3GA5Q3S2M2VD0KJEAF0,2024-12-19T00:02:49.01250987Z,1,2024-12-19T00:02:49.01250987Z,true,2024-12-19T00:05:57.937934488Z,feedback,2024-12-19T00:02:49.01250987Z,01JFE3JRWSAF22VBTMZX5ZDYJB,2024-12-19T00:02:49.01250987Z,true,2024-12-19T00:05:57.894315528Z,true,2024-12-19T00:05:57.967885385Z,,,01JFE3JS1F2CSBK727E0AZXSGJ,2024-12-19T00:02:49.01250987Z
01JFE3K6THQMEHQBT287G4W5X2,01JFE2F3F5HJQFAZ9GTKYACR7B,2024-12-19T00:03:03.121693418Z,3,2024-12-19T00:03:03.121693418Z,true,2024-12-19T00:08:25.508307833Z,,,01JFE2F3G88EFKXAZ79H1Z0JEZ,2024-12-19T00:03:03.121693418Z,1,2024-12-19T00:03:03.121693418Z,true,2024-12-19T00:08:22.48466944Z,feedback,2024-12-19T00:03:03.121693418Z,01JFE3K6FW7NVPWK2CMWP84MWE,2024-12-19T00:03:03.121693418Z,true,2024-12-19T00:08:22.456670321Z,true,2024-12-19T00:08:22.50460309Z,,,01JFE3K6TBEQAND4THDRQSNC9H,2024-12-19T00:03:03.121693418Z
01JFE3P2EVFT5ETK24YNTAJZSS,01JFE2F3F5HJQFAZ9GTKYACR7B,2024-12-19T00:04:36.95547055Z,3,2024-12-19T00:04:36.95547055Z,true,2024-12-19T00:31:25.145865741Z,,,01JFE2F3G88EFKXAZ79VCSWHZ9,2024-12-19T00:04:36.95547055Z,1,2024-12-19T00:04:36.95547055Z,true,2024-12-19T00:31:22.085092345Z,feedback,2024-12-19T00:04:36.95547055Z,01JFE3P1P1RN35V6QJ73B8ZTRE,2024-12-19T00:04:36.95547055Z,true,2024-12-19T00:31:22.007362227Z,true,2024-12-19T00:31:22.140811304Z,,,01JFE3P2EJ8Z1N14HKSN4MSDT3,2024-12-19T00:04:36.95547055Z
01JFE3P2K7K6B29E81AH284J0P,01JFE2F3F5HJQFAZ9GTKYACR7B,2024-12-19T00:04:37.095241201Z,60,2024-12-19T00:04:37.095241201Z,true,2024-12-19T00:36:39.840452103Z,,,01JFE2F3G88EFKXAZ79VCSWHZ9,2024-12-19T00:04:37.095241201Z,0,2024-12-19T00:04:37.095241201Z,true,2024-12-19T00:35:39.779082085Z,selection,2024-12-19T00:04:37.095241201Z,01JFE3P1Q4M9ZB4WPRBPB8V8KT,2024-12-19T00:04:37.095241201Z,true,2024-12-19T00:35:39.727052818Z,true,2024-12-19T00:35:39.816565609Z,,,01JFE3P2JQBGRT1WN7YKPT9V3T,2024-12-19T00:04:37.095241201Z
01JFE3QT6XYSVMACNV1Z1N599Y,01JFE2F4Z1V3R2QPM6H32SYRG1,2024-12-19T00:05:34.045271156Z,60,2024-12-19T00:05:34.045271156Z,true,2024-12-19T00:15:38.619105176Z,,,01JFE2F4ZPX2JA4S2YP9QSTGK7,2024-12-19T00:05:34.045271156Z,0,2024-12-19T00:05:34.045271156Z,true,2024-12-19T00:15:10.473021463Z,selection,2024-12-19T00:05:34.045271156Z,01JFE3QSK0ZJSKNM7G4JB23TBV,2024-12-19T00:05:34.045271156Z,true,2024-12-19T00:15:10.409678176Z,true,2024-12-19T00:15:10.515092075Z,,,01JFE3QT6HYH4WGHAJ99T76KRY,2024-12-19T00:05:34.045271156Z
01JFE3VJAXZGMQ94VRPT7SV2QS,01JFE2F4Z1V3R2QPM6H32SYRG1,2024-12-19T00:07:37.053727284Z,3,2024-12-19T00:07:37.053727284Z,true,2024-12-19T00:20:03.705062743Z,,,01JFE2F4ZKGQVWRPETSR6SJYE1,2024-12-19T00:07:37.053727284Z,1,2024-12-19T00:07:37.053727284Z,true,2024-12-19T00:20:00.657022261Z,feedback,2024-12-19T00:07:37.053727284Z,01JFE3VHG4RWQ2SQC2FKB1Z8AT,2024-12-19T00:07:37.053727284Z,true,2024-12-19T00:20:00.596598759Z,true,2024-12-19T00:20:00.698373882Z,,,01JFE3VJAPPYZ50B6YZH4GX0JH,2024-12-19T00:07:37.053727284Z
01JFE3VK4XW6Z4KTZRXVYYBBD6,01JFE2F4Z1V3R2QPM6H32SYRG1,2024-12-19T00:07:37.885548044Z,3,2024-12-19T00:07:37.885548044Z,true,2024-12-19T00:30:15.94040434Z,,,01JFE2F4ZKGQVWRPETSR6SJYE1,2024-12-19T00:07:37.885548044Z,1,2024-12-19T00:07:37.885548044Z,true,2024-12-19T00:30:12.891402052Z,feedback,2024-12-19T00:07:37.885548044Z,01JFE3VHJZDTEPJWYDRRH3SJ16,2024-12-19T00:07:37.885548044Z,true,2024-12-19T00:30:12.746703883Z,true,2024-12-19T00:30:12.934827189Z,,,01JFE3VK4PPPTMSM4YFKPPFW8M,2024-12-19T00:07:37.885548044Z
01JFE3VKD20SP1SMSQTMAFZBXW,01JFE2F4Z1V3R2QPM6H32SYRG1,2024-12-19T00:07:38.146979461Z,3,2024-12-19T00:07:38.146979461Z,true,2024-12-19T00:32:53.770631678Z,,,01JFE2F4ZKGQVWRPETSR6SJYE1,2024-12-19T00:07:38.146979461Z,1,2024-12-19T00:07:38.146979461Z,true,2024-12-19T00:32:50.728097465Z,feedback,2024-12-19T00:07:38.146979461Z,01JFE3VHKYWCND1XW61RVTA732,2024-12-19T00:07:38.146979461Z,true,2024-12-19T00:32:50.670545235Z,true,2024-12-19T00:32:50.767746347Z,,,01JFE3VKCTGGH6KFN0A56PJQAY,2024-12-19T00:07:38.146979461Z
01JFE3JRZ53HS65XH5W2W7NSKD,01JFE2F3F5HJQFAZ9GTKYACR7B,2024-12-19T00:02:48.933696383Z,3,2024-12-19T00:02:48.933696383Z,true,2024-12-19T00:03:43.750137519Z,,,01JFE2F3GA5Q3S2M2VD0KJEAF0,2024-12-19T00:02:48.933696383Z,1,2024-12-19T00:02:48.933696383Z,true,2024-12-19T00:03:40.715970943Z,feedback,2024-12-19T00:02:48.933696383Z,01JFE3JRTJQHFRJWKG5NZK5QXG,2024-12-19T00:02:48.933696383Z,true,2024-12-19T00:03:40.69016361Z,true,2024-12-19T00:03:40.745532373Z,,,01JFE3JRYS6XHGCP9WFQ4Z033C,2024-12-19T00:02:48.933696383Z
