id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,ended,endedLastChangedAt,endedReason,endedReasonLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,initialized,initializedLastChangedAt,name,nameLastChangedAt,roundID,roundIDLastChangedAt,start,startLastChangedAt,started,startedLastChangedAt,status,statusLastChangedAt,timerID,timerIDLastChangedAt
01JFG74E7NYE81Z2ZR1NAHP2KR,01JFG738MV5TW8KEPMZJG8KZ91,2024-12-19T13:43:22.357217-06:00,3,2024-12-19T13:43:22.357217-06:00,true,2024-12-19T13:45:29.215644-06:00,,,01JFG738NCJ8HA0GZ6DND9RMRW,2024-12-19T13:43:22.357217-06:00,1,2024-12-19T13:43:22.357217-06:00,true,2024-12-19T13:45:26.204256-06:00,feedback,2024-12-19T13:43:22.357217-06:00,01JFG74E6G7ENGSD8V9MQKAMJT,2024-12-19T13:43:22.357217-06:00,true,2024-12-19T13:45:26.194569-06:00,true,2024-12-19T13:45:26.210185-06:00,,,01JFG74E7H0ZS5PTMBBP7H3Z0S,2024-12-19T13:43:22.357217-06:00
01JFG75ZQ25M39Y1ZGENSDYJ7T,01JFG74Q3TWZGNJJRN8SVZVXF6,2024-12-19T13:44:13.026882-06:00,60,2024-12-19T13:44:13.026882-06:00,false,2024-12-19T13:44:13.026882-06:00,,,01JFG74Q4T878VSX7X3X4TEVFY,2024-12-19T13:44:13.026882-06:00,0,2024-12-19T13:44:13.026882-06:00,,,selection,2024-12-19T13:44:13.026882-06:00,01JFG75ZMPCYSFYSAP6EYBPW39,2024-12-19T13:44:13.026882-06:00,false,2024-12-19T13:44:13.026882-06:00,,,,,01JFG75ZQ1APAHYQG4GAC8JNG4,2024-12-19T13:44:13.026882-06:00
01JFG75ZRNA31M6AJNF96TC0Z6,01JFG74Q3TWZGNJJRN8SVZVXF6,2024-12-19T13:44:13.077414-06:00,60,2024-12-19T13:44:13.077414-06:00,false,2024-12-19T13:44:13.077414-06:00,,,01JFG74Q4T878VSX7X3X4TEVFY,2024-12-19T13:44:13.077414-06:00,0,2024-12-19T13:44:13.077414-06:00,,,selection,2024-12-19T13:44:13.077414-06:00,01JFG75ZN29STXA0KPFN1FAWN8,2024-12-19T13:44:13.077414-06:00,false,2024-12-19T13:44:13.077414-06:00,,,,,01JFG75ZRMNCRC72SQTJ86QWM3,2024-12-19T13:44:13.077414-06:00
01JFG6T7JAS66D85JZJ9CEYBDZ,01JFG6S17MDRMQK5K2DP34Z9GF,2024-12-19T13:37:47.850737-06:00,3,2024-12-19T13:37:47.850737-06:00,false,2024-12-19T13:37:47.850737-06:00,,,01JFG6S18CN4W09S8QX5ES16HQ,2024-12-19T13:37:47.850737-06:00,1,2024-12-19T13:37:47.850737-06:00,,,feedback,2024-12-19T13:37:47.850737-06:00,01JFG6T7GBHWXH951TRXM0H82T,2024-12-19T13:37:47.850737-06:00,false,2024-12-19T13:37:47.850737-06:00,,,,,01JFG6T7J93Q5Z8J1C4C0HEN5J,2024-12-19T13:37:47.850737-06:00
01JFG0DYZFD4QM8RFPDBYRBAPZ,01JFG0D3V0MVAGGZPMBD2CTE5E,2024-12-19T11:46:14.383316-06:00,3,2024-12-19T11:46:14.383316-06:00,false,2024-12-19T11:46:14.383316-06:00,,,01JFG0D3VKMADYW0PGQ4ZW6MX2,2024-12-19T11:46:14.383316-06:00,1,2024-12-19T11:46:14.383316-06:00,,,feedback,2024-12-19T11:46:14.383316-06:00,01JFG0DYT0HD3TRGJ2CBJJSRGR,2024-12-19T11:46:14.383316-06:00,false,2024-12-19T11:46:14.383316-06:00,,,,,01JFG0DYZEYMWR7N5RGXZS2AZ7,2024-12-19T11:46:14.383316-06:00
01JFG6T7MH6K6R5V4M6BQF7ADH,01JFG6S17MDRMQK5K2DP34Z9GF,2024-12-19T13:37:47.921949-06:00,60,2024-12-19T13:37:47.921949-06:00,false,2024-12-19T13:37:47.921949-06:00,,,01JFG6S18CN4W09S8QX5ES16HQ,2024-12-19T13:37:47.921949-06:00,0,2024-12-19T13:37:47.921949-06:00,,,selection,2024-12-19T13:37:47.921949-06:00,01JFG6T7GTFF4KN94EBK5FDDWG,2024-12-19T13:37:47.921949-06:00,false,2024-12-19T13:37:47.921949-06:00,,,,,01JFG6T7MGXK95WP3WTY9CA3NQ,2024-12-19T13:37:47.921949-06:00
01JFG6T7NHFJKWHY180WD3C2PJ,01JFG6S17MDRMQK5K2DP34Z9GF,2024-12-19T13:37:47.953573-06:00,3,2024-12-19T13:37:47.953573-06:00,false,2024-12-19T13:37:47.953573-06:00,,,01JFG6S18CN4W09S8QX5ES16HQ,2024-12-19T13:37:47.953573-06:00,1,2024-12-19T13:37:47.953573-06:00,,,feedback,2024-12-19T13:37:47.953573-06:00,01JFG6T7GY5JTY4PGKMHJNPQS7,2024-12-19T13:37:47.953573-06:00,false,2024-12-19T13:37:47.953573-06:00,,,,,01JFG6T7NGD0D1F74NF3P4BTAN,2024-12-19T13:37:47.953573-06:00
01JFG74ED4PBGT0RPXT8BWN0R2,01JFG738MV5TW8KEPMZJG8KZ91,2024-12-19T13:43:22.532609-06:00,60,2024-12-19T13:43:22.532609-06:00,false,2024-12-19T13:43:22.532609-06:00,,,01JFG738NCJ8HA0GZ6DND9RMRW,2024-12-19T13:43:22.532609-06:00,0,2024-12-19T13:43:22.532609-06:00,,,selection,2024-12-19T13:43:22.532609-06:00,01JFG74E70EY2GP2SPHS9JDN98,2024-12-19T13:43:22.532609-06:00,false,2024-12-19T13:43:22.532609-06:00,,,,,01JFG74ED3V8K4BYM0J07QBKR0,2024-12-19T13:43:22.532609-06:00
01JFG75ZS7NBCC4ZB6AK0RQX9Y,01JFG74Q3TWZGNJJRN8SVZVXF6,2024-12-19T13:44:13.095665-06:00,3,2024-12-19T13:44:13.095665-06:00,false,2024-12-19T13:44:13.095665-06:00,,,01JFG74Q4T878VSX7X3X4TEVFY,2024-12-19T13:44:13.095665-06:00,1,2024-12-19T13:44:13.095665-06:00,,,feedback,2024-12-19T13:44:13.095665-06:00,01JFG75ZMS3Y73EKTTR3MK27K8,2024-12-19T13:44:13.095665-06:00,false,2024-12-19T13:44:13.095665-06:00,,,,,01JFG75ZS6ECAHAN66KJW4QHGT,2024-12-19T13:44:13.095665-06:00
01JFG75ZSPQ9REF5JHF915PG3Z,01JFG74Q3TWZGNJJRN8SVZVXF6,2024-12-19T13:44:13.110535-06:00,60,2024-12-19T13:44:13.110535-06:00,false,2024-12-19T13:44:13.110535-06:00,,,01JFG74Q4T878VSX7X3X4TEVFY,2024-12-19T13:44:13.110535-06:00,0,2024-12-19T13:44:13.110535-06:00,,,selection,2024-12-19T13:44:13.110535-06:00,01JFG75ZN4JY3DR50N1ZDH14JY,2024-12-19T13:44:13.110535-06:00,false,2024-12-19T13:44:13.110535-06:00,,,,,01JFG75ZSNXNPBEQ9QSG6ZAJCW,2024-12-19T13:44:13.110535-06:00
