id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,initialized,initializedLastChangedAt,name,nameLastChangedAt,roundID,roundIDLastChangedAt,serverStartedAt,serverStartedAtLastChangedAt,start,startLastChangedAt,started,startedLastChangedAt,timerID,timerIDLastChangedAt
01M0VCJ2X3SECVQ5YAWK6FYBY7,01M0VCG4Y0J8Y1GSZHGVHG3219,2026-08-25T02:39:00.515422562Z,30,2026-08-25T02:39:00.515422562Z,true,2026-08-25T02:43:08.983666728Z,01M0VCG4YJ3SSHK6866WMH2XYH,2026-08-25T02:39:00.515422562Z,0,2026-08-25T02:39:00.515422562Z,true,2026-08-25T02:42:38.964925348Z,selection,2026-08-25T02:39:00.515422562Z,01M0VCJ2Q6YEZJJ05A4FJBWMB8,2026-08-25T02:39:00.515422562Z,1787625758971,2026-08-25T02:42:38.973723032Z,true,2026-08-25T02:42:38.933734523Z,true,2026-08-25T02:42:38.978362103Z,01M0VCJ2WY0TK4EKMMZ8GCZP97,2026-08-25T02:39:00.515422562Z
01M0VCJ2Z6T4MH3CNWHH0CGYQY,01M0VCG4Y0J8Y1GSZHGVHG3219,2026-08-25T02:39:00.582777934Z,30,2026-08-25T02:39:00.582777934Z,false,2026-08-25T02:39:00.582777934Z,01M0VCG4YJ3SSHK6866WMH2XYH,2026-08-25T02:39:00.582777934Z,0,2026-08-25T02:39:00.582777934Z,,,selection,2026-08-25T02:39:00.582777934Z,01M0VCJ2Q2JR0PS080M5MGXHT0,2026-08-25T02:39:00.582777934Z,,,false,2026-08-25T02:39:00.582777934Z,,,01M0VCJ2Z2RG7S0S3E5FBKYF72,2026-08-25T02:39:00.582777934Z
01M0VCJ2SNJ5C6DY0SX10FY2S4,01M0VCG4Y0J8Y1GSZHGVHG3219,2026-08-25T02:39:00.405068186Z,1,2026-08-25T02:39:00.405068186Z,true,2026-08-25T02:40:01.677672305Z,01M0VCG4YJ3SSHK6866WMH2XYH,2026-08-25T02:39:00.405068186Z,1,2026-08-25T02:39:00.405068186Z,true,2026-08-25T02:40:00.654352667Z,feedback,2026-08-25T02:39:00.405068186Z,01M0VCJ2PBK4AC74S3BSY74ANJ,2026-08-25T02:39:00.405068186Z,1787625600658,2026-08-25T02:40:00.659999806Z,true,2026-08-25T02:40:00.632688849Z,true,2026-08-25T02:40:00.678099566Z,01M0VCJ2SD0N48SGCPWZ8B5EQ0,2026-08-25T02:39:00.405068186Z
01M0VCJ2X3SECVQ5YAX76WFN67,01M0VCG4Y0J8Y1GSZHGVHG3219,2026-08-25T02:39:00.515731949Z,1,2026-08-25T02:39:00.515731949Z,true,2026-08-25T02:43:10.023194789Z,01M0VCG4YJ3SSHK6866WMH2XYH,2026-08-25T02:39:00.515731949Z,1,2026-08-25T02:39:00.515731949Z,true,2026-08-25T02:43:09.007463801Z,feedback,2026-08-25T02:39:00.515731949Z,01M0VCJ2Q6YEZJJ05A4FJBWMB8,2026-08-25T02:39:00.515731949Z,1787625789010,2026-08-25T02:43:09.011237911Z,true,2026-08-25T02:43:08.995999565Z,true,2026-08-25T02:43:09.020163892Z,01M0VCJ2X0YGV62B64GDY9A5RR,2026-08-25T02:39:00.515731949Z
01M0VCJ2XKPDS2N2TX54ZRP3V7,01M0VCG4Y0J8Y1GSZHGVHG3219,2026-08-25T02:39:00.531918038Z,30,2026-08-25T02:39:00.531918038Z,true,2026-08-25T02:43:40.105849186Z,01M0VCG4YJ3SSHK6866WMH2XYH,2026-08-25T02:39:00.531918038Z,0,2026-08-25T02:39:00.531918038Z,true,2026-08-25T02:43:10.092717223Z,selection,2026-08-25T02:39:00.531918038Z,01M0VCJ2Q5QCJQ2AE7R71RDW9N,2026-08-25T02:39:00.531918038Z,1787625790095,2026-08-25T02:43:10.097823848Z,true,2026-08-25T02:43:10.081642933Z,true,2026-08-25T02:43:10.101871173Z,01M0VCJ2XE9JSRJ67VT9J2W0R6,2026-08-25T02:39:00.531918038Z
01M0VCJ2Y1YYFXMN7C7R17743V,01M0VCG4Y0J8Y1GSZHGVHG3219,2026-08-25T02:39:00.545729572Z,30,2026-08-25T02:39:00.545729572Z,false,2026-08-25T02:39:00.545729572Z,01M0VCG4YJ3SSHK6866WMH2XYH,2026-08-25T02:39:00.545729572Z,0,2026-08-25T02:39:00.545729572Z,,,selection,2026-08-25T02:39:00.545729572Z,01M0VCJ2Q4TJ1VEM26JA7W0XK1,2026-08-25T02:39:00.545729572Z,,,false,2026-08-25T02:39:00.545729572Z,,,01M0VCJ2XVX9MK4BR7022NJ7Q4,2026-08-25T02:39:00.545729572Z
01M0VCJ2YPVZEENMKE7KFFE635,01M0VCG4Y0J8Y1GSZHGVHG3219,2026-08-25T02:39:00.56663913Z,30,2026-08-25T02:39:00.56663913Z,false,2026-08-25T02:39:00.56663913Z,01M0VCG4YJ3SSHK6866WMH2XYH,2026-08-25T02:39:00.56663913Z,0,2026-08-25T02:39:00.56663913Z,,,selection,2026-08-25T02:39:00.56663913Z,01M0VCJ2Q36MXMG9RABWVZMFX1,2026-08-25T02:39:00.56663913Z,,,false,2026-08-25T02:39:00.56663913Z,,,01M0VCJ2YEXGJC24F15QTAB705,2026-08-25T02:39:00.56663913Z
01M0VCJ2Z77QQV4RXFPGFNH7AX,01M0VCG4Y0J8Y1GSZHGVHG3219,2026-08-25T02:39:00.583109547Z,1,2026-08-25T02:39:00.583109547Z,false,2026-08-25T02:39:00.583109547Z,01M0VCG4YJ3SSHK6866WMH2XYH,2026-08-25T02:39:00.583109547Z,1,2026-08-25T02:39:00.583109547Z,,,feedback,2026-08-25T02:39:00.583109547Z,01M0VCJ2Q2JR0PS080M5MGXHT0,2026-08-25T02:39:00.583109547Z,,,false,2026-08-25T02:39:00.583109547Z,,,01M0VCJ2Z4Y9ZZWN3P4KTBSFAX,2026-08-25T02:39:00.583109547Z
01M0VCJ2S02VSHJFNZG61V6ZGH,01M0VCG4Y0J8Y1GSZHGVHG3219,2026-08-25T02:39:00.385014425Z,500,2026-08-25T02:39:00.385014425Z,true,2026-08-25T02:39:30.535506751Z,01M0VCG4YJ3SSHK6866WMH2XYH,2026-08-25T02:39:00.385014425Z,0,2026-08-25T02:39:00.385014425Z,true,2026-08-25T02:39:01.314184521Z,describe,2026-08-25T02:39:00.385014425Z,01M0VCJ2P7A1RGYE40PXRX8K9S,2026-08-25T02:39:00.385014425Z,1787625541321,2026-08-25T02:39:01.332827654Z,true,2026-08-25T02:39:01.202775245Z,true,2026-08-25T02:39:01.342386851Z,01M0VCJ2RS9CNCRD72WYSKBXG9,2026-08-25T02:39:00.385014425Z
01M0VCJ2TMVXAW2J75YE14RC38,01M0VCG4Y0J8Y1GSZHGVHG3219,2026-08-25T02:39:00.437010867Z,1,2026-08-25T02:39:00.437010867Z,true,2026-08-25T02:40:50.357309256Z,01M0VCG4YJ3SSHK6866WMH2XYH,2026-08-25T02:39:00.437010867Z,1,2026-08-25T02:39:00.437010867Z,true,2026-08-25T02:40:49.345862629Z,feedback,2026-08-25T02:39:00.437010867Z,01M0VCJ2QHWWRPRN6AZB2TSKPJ,2026-08-25T02:39:00.437010867Z,1787625649347,2026-08-25T02:40:49.348914285Z,true,2026-08-25T02:40:49.331487977Z,true,2026-08-25T02:40:49.358881726Z,01M0VCJ2THNWP0RPMM0419MMME,2026-08-25T02:39:00.437010867Z
01M0VCJ2VN1FYNR3SMB13CM9J8,01M0VCG4Y0J8Y1GSZHGVHG3219,2026-08-25T02:39:00.469373291Z,1,2026-08-25T02:39:00.469373291Z,true,2026-08-25T02:41:36.602369226Z,01M0VCG4YJ3SSHK6866WMH2XYH,2026-08-25T02:39:00.469373291Z,1,2026-08-25T02:39:00.469373291Z,true,2026-08-25T02:41:35.591163404Z,feedback,2026-08-25T02:39:00.469373291Z,01M0VCJ2QD2PZPT37ESE95MG4R,2026-08-25T02:39:00.469373291Z,1787625695594,2026-08-25T02:41:35.595562601Z,true,2026-08-25T02:41:35.578485296Z,true,2026-08-25T02:41:35.606170909Z,01M0VCJ2VH3RYBFKY2F6WJASR6,2026-08-25T02:39:00.469373291Z
01M0VCJ2Y1YYFXMN7C8BE81V5E,01M0VCG4Y0J8Y1GSZHGVHG3219,2026-08-25T02:39:00.54592732Z,1,2026-08-25T02:39:00.54592732Z,false,2026-08-25T02:39:00.54592732Z,01M0VCG4YJ3SSHK6866WMH2XYH,2026-08-25T02:39:00.54592732Z,1,2026-08-25T02:39:00.54592732Z,,,feedback,2026-08-25T02:39:00.54592732Z,01M0VCJ2Q4TJ1VEM26JA7W0XK1,2026-08-25T02:39:00.54592732Z,,,false,2026-08-25T02:39:00.54592732Z,,,01M0VCJ2XXSHD7M1D3PAP1RG6Z,2026-08-25T02:39:00.54592732Z
01M0VCJ2SM9E3ZBJMP320QNQZB,01M0VCG4Y0J8Y1GSZHGVHG3219,2026-08-25T02:39:00.404687781Z,30,2026-08-25T02:39:00.404687781Z,true,2026-08-25T02:40:00.612425311Z,01M0VCG4YJ3SSHK6866WMH2XYH,2026-08-25T02:39:00.404687781Z,0,2026-08-25T02:39:00.404687781Z,true,2026-08-25T02:39:30.595013059Z,selection,2026-08-25T02:39:00.404687781Z,01M0VCJ2PBK4AC74S3BSY74ANJ,2026-08-25T02:39:00.404687781Z,1787625570601,2026-08-25T02:39:30.60394903Z,true,2026-08-25T02:39:30.580771379Z,true,2026-08-25T02:39:30.610826785Z,01M0VCJ2SA0542ZPZKR0XXH7BY,2026-08-25T02:39:00.404687781Z
01M0VCJ2TMVXAW2J75XN4Z3RVS,01M0VCG4Y0J8Y1GSZHGVHG3219,2026-08-25T02:39:00.436643029Z,30,2026-08-25T02:39:00.436643029Z,true,2026-08-25T02:40:49.320657464Z,01M0VCG4YJ3SSHK6866WMH2XYH,2026-08-25T02:39:00.436643029Z,0,2026-08-25T02:39:00.436643029Z,true,2026-08-25T02:40:32.972425539Z,selection,2026-08-25T02:39:00.436643029Z,01M0VCJ2QHWWRPRN6AZB2TSKPJ,2026-08-25T02:39:00.436643029Z,1787625632974,2026-08-25T02:40:32.975573355Z,true,2026-08-25T02:40:32.956743655Z,true,2026-08-25T02:40:32.979548755Z,01M0VCJ2TF7Y60MT3QV7MV7N21,2026-08-25T02:39:00.436643029Z
01M0VCJ2WJA83K88PYJPJZZZZP,01M0VCG4Y0J8Y1GSZHGVHG3219,2026-08-25T02:39:00.498929839Z,1,2026-08-25T02:39:00.498929839Z,true,2026-08-25T02:42:38.872399867Z,01M0VCG4YJ3SSHK6866WMH2XYH,2026-08-25T02:39:00.498929839Z,1,2026-08-25T02:39:00.498929839Z,true,2026-08-25T02:42:37.858716889Z,feedback,2026-08-25T02:39:00.498929839Z,01M0VCJ2Q7D84NY74SV9H15KVG,2026-08-25T02:39:00.498929839Z,1787625757862,2026-08-25T02:42:37.86373515Z,true,2026-08-25T02:42:37.847477686Z,true,2026-08-25T02:42:37.873617674Z,01M0VCJ2WF4KYD0KPVFKWDC1PD,2026-08-25T02:39:00.498929839Z
