id,config,configLastChangedAt,endedReason,endedReasonLastChangedAt,initialized,initializedLastChangedAt,lobbyConfig,lobbyConfigLastChangedAt,status,statusLastChangedAt
01M0JJMWXFA9B8FFW0WBE7QYTZ,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""exp2-test-comp-within"",""desc"":""Fast two-browser walkthrough of the whole Exp 2 flow. 1 block, short caps."",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""describeSecondsPerItem"":10,""feedbackDuration"":1,""maxTimeout"":5,""numRepetitionsWithPartner"":1,""playerCount"":2,""selectionDuration"":30,""showNegativeFeedback"":1}},""count"":1}]}}",2026-08-21T11:32:14.255843-05:00,all games finished,2026-08-21T11:38:31.956704-05:00,true,2026-08-21T11:32:14.282456-05:00,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2026-08-21T11:32:14.255843-05:00,ended,2026-08-21T11:38:31.956704-05:00
01M0JK9BY4R112K1G4R9MXJ5Y6,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""exp2-test-comp-within"",""desc"":""Fast two-browser walkthrough of the whole Exp 2 flow. 1 block, short caps."",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""describeSecondsPerItem"":10,""feedbackDuration"":1,""maxTimeout"":5,""numRepetitionsWithPartner"":1,""playerCount"":2,""selectionDuration"":30,""showNegativeFeedback"":1}},""count"":1}]}}",2026-08-21T11:43:24.996876-05:00,all games finished,2026-08-21T11:45:56.606001-05:00,true,2026-08-21T11:43:25.025223-05:00,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2026-08-21T11:43:24.996876-05:00,ended,2026-08-21T11:45:56.606001-05:00
