id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,ended,endedLastChangedAt,endedReason,endedReasonLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,initialized,initializedLastChangedAt,name,nameLastChangedAt,roundID,roundIDLastChangedAt,start,startLastChangedAt,started,startedLastChangedAt,status,statusLastChangedAt,timerID,timerIDLastChangedAt
01J1G2YXMFBQ48B0QSHMH1AE31,01J1G2BFN0V4NRGA0RRRMWK4VC,2024-06-28T18:50:41.679445982Z,60,2024-06-28T18:50:41.679445982Z,true,2024-06-28T18:57:51.237026331Z,,,01J1G2BFP2D4J7V9H0V3XJEAHQ,2024-06-28T18:50:41.679445982Z,0,2024-06-28T18:50:41.679445982Z,true,2024-06-28T18:57:02.114967535Z,selection,2024-06-28T18:50:41.679445982Z,01J1G2YX3GXVNKXA3EVCCH676T,2024-06-28T18:50:41.679445982Z,true,2024-06-28T18:57:02.088177216Z,true,2024-06-28T18:57:02.138396993Z,,,01J1G2YXM9AMZ2G9PCJY0YW3TB,2024-06-28T18:50:41.679445982Z
01J1G3CNXAW7S1G2Z0ME0EX7GJ,01J1G2BFN0V4NRGA0RRRMWK4VC,2024-06-28T18:58:12.522880043Z,3,2024-06-28T18:58:12.522880043Z,true,2024-06-28T19:11:18.664975883Z,,,01J1G2BFNZX85J152SRG2XMJ7M,2024-06-28T18:58:12.522880043Z,1,2024-06-28T18:58:12.522880043Z,true,2024-06-28T19:11:15.621952376Z,feedback,2024-06-28T18:58:12.522880043Z,01J1G3CMYFRP8J6KXB7ZBR73GF,2024-06-28T18:58:12.522880043Z,true,2024-06-28T19:11:15.549169998Z,true,2024-06-28T19:11:15.658840928Z,,,01J1G3CNX2YTDVDS8B8RG6PQPX,2024-06-28T18:58:12.522880043Z
01J1G3CPDG6Y637RVYAGXWSKS3,01J1G2BFN0V4NRGA0RRRMWK4VC,2024-06-28T18:58:13.04031828Z,60,2024-06-28T18:58:13.04031828Z,true,2024-06-28T19:15:27.051160664Z,,,01J1G2BFNZX85J152SRG2XMJ7M,2024-06-28T18:58:13.04031828Z,0,2024-06-28T18:58:13.04031828Z,true,2024-06-28T19:15:13.772079676Z,selection,2024-06-28T18:58:13.04031828Z,01J1G3CMVGW1SY9MDDGYQH292D,2024-06-28T18:58:13.04031828Z,true,2024-06-28T19:15:13.682365828Z,true,2024-06-28T19:15:13.814623167Z,,,01J1G3CPDAG1BQQEWX9X3MXFE8,2024-06-28T18:58:13.04031828Z
01J1G3EEEDDSJ1VM3EAGMMEYDH,01J1G2YKKY64N5QWXBZ4KNKWBC,2024-06-28T18:59:10.413443601Z,3,2024-06-28T18:59:10.413443601Z,true,2024-06-28T19:03:59.90259394Z,,,01J1G2YKN01DFX61RSJD6JCCFB,2024-06-28T18:59:10.413443601Z,1,2024-06-28T18:59:10.413443601Z,true,2024-06-28T19:03:56.863493584Z,feedback,2024-06-28T18:59:10.413443601Z,01J1G3EDTKGDKQE7RTYYBR5KM1,2024-06-28T18:59:10.413443601Z,true,2024-06-28T19:03:56.810040602Z,true,2024-06-28T19:03:56.898292694Z,,,01J1G3EEDWATR0BM808AMYE3DP,2024-06-28T18:59:10.413443601Z
01J1G2JCHKSGN77HWB9PSC8SYS,01J1G1WHSGH86TY9ERYRE7DDTW,2024-06-28T18:43:50.963820203Z,60,2024-06-28T18:43:50.963820203Z,true,2024-06-28T19:06:31.947945088Z,,,01J1G1WHT9T93BKEMYX1GA4C93,2024-06-28T18:43:50.963820203Z,0,2024-06-28T18:43:50.963820203Z,true,2024-06-28T19:06:12.316862607Z,selection,2024-06-28T18:43:50.963820203Z,01J1G2JBSGRMK7XV87DQY57KYF,2024-06-28T18:43:50.963820203Z,true,2024-06-28T19:06:12.266033328Z,true,2024-06-28T19:06:12.358183886Z,,,01J1G2JCHEE8RZJHZ630BBYYSB,2024-06-28T18:43:50.963820203Z
01J1G2KCE3AAG8JC73DKRPX666,01J1G2BFN0V4NRGA0RRRMWK4VC,2024-06-28T18:44:23.619818467Z,3,2024-06-28T18:44:23.619818467Z,true,2024-06-28T19:03:52.132726677Z,,,01J1G2BFP1PWCGVSRMBF7V50Z5,2024-06-28T18:44:23.619818467Z,1,2024-06-28T18:44:23.619818467Z,true,2024-06-28T19:03:49.090540104Z,feedback,2024-06-28T18:44:23.619818467Z,01J1G2KBQF0B7PTEHXBFFZ1FD6,2024-06-28T18:44:23.619818467Z,true,2024-06-28T19:03:49.03905678Z,true,2024-06-28T19:03:49.119177712Z,,,01J1G2KCDX5FNBZQ6TVXNE3AJT,2024-06-28T18:44:23.619818467Z
01J1G2YYQ5J8W8AWZRP5F09QTG,01J1G2BFN0V4NRGA0RRRMWK4VC,2024-06-28T18:50:42.789363622Z,60,2024-06-28T18:50:42.789363622Z,true,2024-06-28T19:06:50.199747075Z,,,01J1G2BFP2D4J7V9H0V3XJEAHQ,2024-06-28T18:50:42.789363622Z,0,2024-06-28T18:50:42.789363622Z,true,2024-06-28T19:06:43.616371946Z,selection,2024-06-28T18:50:42.789363622Z,01J1G2YX8P9NXA8639HVC8RT97,2024-06-28T18:50:42.789363622Z,true,2024-06-28T19:06:43.533465006Z,true,2024-06-28T19:06:43.649112471Z,,,01J1G2YYPY6RHH3QP7THYXRDJR,2024-06-28T18:50:42.789363622Z
01J1G3CNX547VW29RNHQP9RCAZ,01J1G2BFN0V4NRGA0RRRMWK4VC,2024-06-28T18:58:12.518028457Z,60,2024-06-28T18:58:12.518028457Z,true,2024-06-28T19:11:15.485397475Z,,,01J1G2BFNZX85J152SRG2XMJ7M,2024-06-28T18:58:12.518028457Z,0,2024-06-28T18:58:12.518028457Z,true,2024-06-28T19:10:55.514665446Z,selection,2024-06-28T18:58:12.518028457Z,01J1G3CMYFRP8J6KXB7ZBR73GF,2024-06-28T18:58:12.518028457Z,true,2024-06-28T19:10:55.449043536Z,true,2024-06-28T19:10:55.562185377Z,,,01J1G3CNWYZWS3PDB0GSCVA8PJ,2024-06-28T18:58:12.518028457Z
01J1G3CQ1303NY6NQPB5PD1FQQ,01J1G2BFN0V4NRGA0RRRMWK4VC,2024-06-28T18:58:13.667697509Z,60,2024-06-28T18:58:13.667697509Z,true,2024-06-28T19:19:55.15206456Z,,,01J1G2BFNZX85J152SRG2XMJ7M,2024-06-28T18:58:13.667697509Z,0,2024-06-28T18:58:13.667697509Z,true,2024-06-28T19:19:45.336899872Z,selection,2024-06-28T18:58:13.667697509Z,01J1G3CMQY0A32YP3ZYP26224Z,2024-06-28T18:58:13.667697509Z,true,2024-06-28T19:19:45.264110686Z,true,2024-06-28T19:19:45.37787463Z,,,01J1G3CQ0R6NM3SBNA632NFVSC,2024-06-28T18:58:13.667697509Z
01J1G3EGBJC2NB6TKPM6W6F96E,01J1G2YKKY64N5QWXBZ4KNKWBC,2024-06-28T18:59:12.370164148Z,60,2024-06-28T18:59:12.370164148Z,true,2024-06-28T19:26:08.357716677Z,,,01J1G2YKN01DFX61RSJD6JCCFB,2024-06-28T18:59:12.370164148Z,0,2024-06-28T18:59:12.370164148Z,true,2024-06-28T19:25:53.640440952Z,selection,2024-06-28T18:59:12.370164148Z,01J1G3EE7PXGBWNJ9DKEB63W5D,2024-06-28T18:59:12.370164148Z,true,2024-06-28T19:25:53.568413543Z,true,2024-06-28T19:25:53.68187531Z,,,01J1G3EGB95K3GQSD3NJWG3TCF,2024-06-28T18:59:12.370164148Z
01J1G2J5G5DZK6NH1PC9DT1V23,01J1G1WHSGH86TY9ERYRE7DDTW,2024-06-28T18:43:43.749601154Z,3,2024-06-28T18:43:43.749601154Z,true,2024-06-28T19:29:14.095265641Z,,,01J1G1WHT4GZEZV213005AZ1MM,2024-06-28T18:43:43.749601154Z,1,2024-06-28T18:43:43.749601154Z,true,2024-06-28T19:29:11.028684273Z,feedback,2024-06-28T18:43:43.749601154Z,01J1G2J4TNTXQ3AHKRHD2FSSDR,2024-06-28T18:43:43.749601154Z,true,2024-06-28T19:29:10.933179988Z,true,2024-06-28T19:29:11.090438901Z,,,01J1G2J5G1FSRBCJY0YJW6EVEX,2024-06-28T18:43:43.749601154Z
01J1G3CN4Z6DFPHZZQWPPR8H1T,01J1G2BFN0V4NRGA0RRRMWK4VC,2024-06-28T18:58:11.74314678Z,3,2024-06-28T18:58:11.74314678Z,true,2024-06-28T19:00:58.244879715Z,,,01J1G2BFNZX85J152SRG2XMJ7M,2024-06-28T18:58:11.74314678Z,1,2024-06-28T18:58:11.74314678Z,true,2024-06-28T19:00:55.210592412Z,feedback,2024-06-28T18:58:11.74314678Z,01J1G3CMR1GEJVN400H2VVQVH7,2024-06-28T18:58:11.74314678Z,true,2024-06-28T19:00:55.158120521Z,true,2024-06-28T19:00:55.240344362Z,,,01J1G3CN4PCCNB7M1XSH32Z7XN,2024-06-28T18:58:11.74314678Z
01J1G3CNQJ6NP4XADNQ73DHCDR,01J1G2BFN0V4NRGA0RRRMWK4VC,2024-06-28T18:58:12.338595398Z,3,2024-06-28T18:58:12.338595398Z,true,2024-06-28T19:09:20.834753412Z,,,01J1G2BFNZX85J152SRG2XMJ7M,2024-06-28T18:58:12.338595398Z,1,2024-06-28T18:58:12.338595398Z,true,2024-06-28T19:09:17.794522375Z,feedback,2024-06-28T18:58:12.338595398Z,01J1G3CMY8XDV1KQC3N9VF4YTF,2024-06-28T18:58:12.338595398Z,true,2024-06-28T19:09:17.719354559Z,true,2024-06-28T19:09:17.829496341Z,,,01J1G3CNQ7PHBWPQSK7P4DJ8CD,2024-06-28T18:58:12.338595398Z
01J1G3CPTEM69FJNZ419392Y2D,01J1G2BFN0V4NRGA0RRRMWK4VC,2024-06-28T18:58:13.454128331Z,60,2024-06-28T18:58:13.454128331Z,true,2024-06-28T19:18:37.860475737Z,,,01J1G2BFNZX85J152SRG2XMJ7M,2024-06-28T18:58:13.454128331Z,0,2024-06-28T18:58:13.454128331Z,true,2024-06-28T19:18:18.768479364Z,selection,2024-06-28T18:58:13.454128331Z,01J1G3CMWWC1MTXDKPAVX3C663,2024-06-28T18:58:13.454128331Z,true,2024-06-28T19:18:18.694547081Z,true,2024-06-28T19:18:18.823859654Z,,,01J1G3CPT5BV7FF7MASB6S0K66,2024-06-28T18:58:13.454128331Z
01J1G3EESHKFMSH1PCHABJPFCV,01J1G2YKKY64N5QWXBZ4KNKWBC,2024-06-28T18:59:10.769109043Z,3,2024-06-28T18:59:10.769109043Z,true,2024-06-28T19:09:19.536211467Z,,,01J1G2YKN01DFX61RSJD6JCCFB,2024-06-28T18:59:10.769109043Z,1,2024-06-28T18:59:10.769109043Z,true,2024-06-28T19:09:16.358493012Z,feedback,2024-06-28T18:59:10.769109043Z,01J1G3EDX0F162ZKJNXG8ZTWSX,2024-06-28T18:59:10.769109043Z,true,2024-06-28T19:09:16.283252904Z,true,2024-06-28T19:09:16.402211121Z,,,01J1G3EERY0G1VE3QSQ4MVMTPC,2024-06-28T18:59:10.769109043Z
01J1G2J51P02FBZET52XRVFXYK,01J1G1WHSGH86TY9ERYRE7DDTW,2024-06-28T18:43:43.286830946Z,60,2024-06-28T18:43:43.286830946Z,true,2024-06-28T18:55:18.842629391Z,,,01J1G1WHT4GZEZV213005AZ1MM,2024-06-28T18:43:43.286830946Z,0,2024-06-28T18:43:43.286830946Z,true,2024-06-28T18:54:18.81840518Z,selection,2024-06-28T18:43:43.286830946Z,01J1G2J4T88AF76WN591PPCHJ8,2024-06-28T18:43:43.286830946Z,true,2024-06-28T18:54:18.788430886Z,true,2024-06-28T18:54:18.838461313Z,,,01J1G2J51H5CYVPQ3ARWTM71PK,2024-06-28T18:43:43.286830946Z
01J1G2KC63VSM3XJMGPZYMQTQP,01J1G2BFN0V4NRGA0RRRMWK4VC,2024-06-28T18:44:23.363352119Z,60,2024-06-28T18:44:23.363352119Z,true,2024-06-28T18:57:20.470713241Z,,,01J1G2BFP1PWCGVSRMBF7V50Z5,2024-06-28T18:44:23.363352119Z,0,2024-06-28T18:44:23.363352119Z,true,2024-06-28T18:56:54.522819394Z,selection,2024-06-28T18:44:23.363352119Z,01J1G2KBP435BJ5PYT1WFK5XJV,2024-06-28T18:44:23.363352119Z,true,2024-06-28T18:56:54.496843297Z,true,2024-06-28T18:56:54.551875639Z,,,01J1G2KC5XZVXS89KWZZAD0YWT,2024-06-28T18:44:23.363352119Z
01J1G3EEE18R29XSSTBAD9ZFJC,01J1G2YKKY64N5QWXBZ4KNKWBC,2024-06-28T18:59:10.401872605Z,60,2024-06-28T18:59:10.401872605Z,true,2024-06-28T19:03:56.777085346Z,,,01J1G2YKN01DFX61RSJD6JCCFB,2024-06-28T18:59:10.401872605Z,0,2024-06-28T18:59:10.401872605Z,true,2024-06-28T19:03:14.542896106Z,selection,2024-06-28T18:59:10.401872605Z,01J1G3EDTKGDKQE7RTYYBR5KM1,2024-06-28T18:59:10.401872605Z,true,2024-06-28T19:03:14.47760483Z,true,2024-06-28T19:03:14.578747469Z,,,01J1G3EEDS0GB482HS5QARF78P,2024-06-28T18:59:10.401872605Z
01J1G2KCQDF3RT6JVCRQAS4EA3,01J1G2BFN0V4NRGA0RRRMWK4VC,2024-06-28T18:44:23.917954551Z,60,2024-06-28T18:44:23.917954551Z,true,2024-06-28T19:09:40.059557123Z,,,01J1G2BFP1PWCGVSRMBF7V50Z5,2024-06-28T18:44:23.917954551Z,0,2024-06-28T18:44:23.917954551Z,true,2024-06-28T19:09:23.150512957Z,selection,2024-06-28T18:44:23.917954551Z,01J1G2KBQ4EBCTXKMS189JS44B,2024-06-28T18:44:23.917954551Z,true,2024-06-28T19:09:23.089611415Z,true,2024-06-28T19:09:23.191334802Z,,,01J1G2KCQ7GB4Q9KECYSSE8BMC,2024-06-28T18:44:23.917954551Z
01J1G3CN33XCNGFNYSRTKXA77X,01J1G2BFN0V4NRGA0RRRMWK4VC,2024-06-28T18:58:11.683219814Z,3,2024-06-28T18:58:11.683219814Z,true,2024-06-28T18:59:28.366074836Z,,,01J1G2BFNZX85J152SRG2XMJ7M,2024-06-28T18:58:11.683219814Z,1,2024-06-28T18:58:11.683219814Z,true,2024-06-28T18:59:25.235575157Z,feedback,2024-06-28T18:58:11.683219814Z,01J1G3CMQERDSPNP4NV6X8S2R0,2024-06-28T18:58:11.683219814Z,true,2024-06-28T18:59:25.032699052Z,true,2024-06-28T18:59:25.262542921Z,,,01J1G3CN2TG4ZWH34G521XV3BS,2024-06-28T18:58:11.683219814Z
01J1G3EFP7CVKH2XKEJBEPRB81,01J1G2YKKY64N5QWXBZ4KNKWBC,2024-06-28T18:59:11.688018873Z,3,2024-06-28T18:59:11.688018873Z,true,2024-06-28T19:19:48.1661356Z,,,01J1G2YKN01DFX61RSJD6JCCFB,2024-06-28T18:59:11.688018873Z,1,2024-06-28T18:59:11.688018873Z,true,2024-06-28T19:19:45.117005475Z,feedback,2024-06-28T18:59:11.688018873Z,01J1G3EE2HAQ07WJKM29FYAATP,2024-06-28T18:59:11.688018873Z,true,2024-06-28T19:19:44.991073785Z,true,2024-06-28T19:19:45.160606048Z,,,01J1G3EFNWW0EY2724FWKTQHFE,2024-06-28T18:59:11.688018873Z
01J1G3EGF1QWT7T80Q44FSYHWP,01J1G2YKKY64N5QWXBZ4KNKWBC,2024-06-28T18:59:12.48193871Z,60,2024-06-28T18:59:12.48193871Z,true,2024-06-28T19:26:56.211358008Z,,,01J1G2YKN01DFX61RSJD6JCCFB,2024-06-28T18:59:12.48193871Z,0,2024-06-28T18:59:12.48193871Z,true,2024-06-28T19:26:43.645685965Z,selection,2024-06-28T18:59:12.48193871Z,01J1G3EDSJ2SD67X1HJDDTBCGD,2024-06-28T18:59:12.48193871Z,true,2024-06-28T19:26:43.583771041Z,true,2024-06-28T19:26:43.69193706Z,,,01J1G3EGESCVB56FB37V3V01PS,2024-06-28T18:59:12.48193871Z
01J1G2J56CD45AANGKSTA0F2TZ,01J1G1WHSGH86TY9ERYRE7DDTW,2024-06-28T18:43:43.436485701Z,3,2024-06-28T18:43:43.436485701Z,true,2024-06-28T19:06:59.240443064Z,,,01J1G1WHT4GZEZV213005AZ1MM,2024-06-28T18:43:43.436485701Z,1,2024-06-28T18:43:43.436485701Z,true,2024-06-28T19:06:56.18046762Z,feedback,2024-06-28T18:43:43.436485701Z,01J1G2J4TECBCDPG5WEGDKPP8F,2024-06-28T18:43:43.436485701Z,true,2024-06-28T19:06:56.119890492Z,true,2024-06-28T19:06:56.223177397Z,,,01J1G2J56815D9QJMNPCHDD2TP,2024-06-28T18:43:43.436485701Z
01J1G2J5GMH9VNYXTV1DE4344G,01J1G1WHSGH86TY9ERYRE7DDTW,2024-06-28T18:43:43.764332594Z,60,2024-06-28T18:43:43.764332594Z,true,2024-06-28T19:30:14.461139926Z,,,01J1G1WHT4GZEZV213005AZ1MM,2024-06-28T18:43:43.764332594Z,0,2024-06-28T18:43:43.764332594Z,true,2024-06-28T19:29:14.402599735Z,selection,2024-06-28T18:43:43.764332594Z,01J1G2J4TS14KV08NB7ZT0HX1Z,2024-06-28T18:43:43.764332594Z,true,2024-06-28T19:29:14.329526019Z,true,2024-06-28T19:29:14.44749908Z,,,01J1G2J5GDS1AY6JW13X2R6FST,2024-06-28T18:43:43.764332594Z
01J1G2W3E03RVBVX7FDPRTHVGA,01J1G1WHSGH86TY9ERYRE7DDTW,2024-06-28T18:49:09.312165713Z,3,2024-06-28T18:49:09.312165713Z,true,2024-06-28T19:08:48.706050006Z,,,01J1G1WHTAFKTGHBG3KKSCJSTE,2024-06-28T18:49:09.312165713Z,1,2024-06-28T18:49:09.312165713Z,true,2024-06-28T19:08:45.648546371Z,feedback,2024-06-28T18:49:09.312165713Z,01J1G2W2CH8P5JD4S8B2RCF88F,2024-06-28T18:49:09.312165713Z,true,2024-06-28T19:08:45.57253794Z,true,2024-06-28T19:08:45.698094932Z,,,01J1G2W3DTCQF21Z463TB8XMHX,2024-06-28T18:49:09.312165713Z
01J1G2W3JF14G72P7C0HPQRW3G,01J1G1WHSGH86TY9ERYRE7DDTW,2024-06-28T18:49:09.45551643Z,3,2024-06-28T18:49:09.45551643Z,true,2024-06-28T19:10:06.163838054Z,,,01J1G1WHTAFKTGHBG3KKSCJSTE,2024-06-28T18:49:09.45551643Z,1,2024-06-28T18:49:09.45551643Z,true,2024-06-28T19:10:03.098202312Z,feedback,2024-06-28T18:49:09.45551643Z,01J1G2W2CXQQM2KTZT6T7WW1PB,2024-06-28T18:49:09.45551643Z,true,2024-06-28T19:10:02.96538918Z,true,2024-06-28T19:10:03.161945256Z,,,01J1G2W3J9QBA15JYZ0G0N7EM0,2024-06-28T18:49:09.45551643Z
01J1G2YY8GJNQSYDV0Q7DMRKWS,01J1G2BFN0V4NRGA0RRRMWK4VC,2024-06-28T18:50:42.320481303Z,60,2024-06-28T18:50:42.320481303Z,true,2024-06-28T19:04:02.631079969Z,,,01J1G2BFP2D4J7V9H0V3XJEAHQ,2024-06-28T18:50:42.320481303Z,0,2024-06-28T18:50:42.320481303Z,true,2024-06-28T19:03:55.87499152Z,selection,2024-06-28T18:50:42.320481303Z,01J1G2YX6HEM1WWQ8QYN8TAFNH,2024-06-28T18:50:42.320481303Z,true,2024-06-28T19:03:55.824574805Z,true,2024-06-28T19:03:55.914795959Z,,,01J1G2YY8A9134HNME46EGF563,2024-06-28T18:50:42.320481303Z
01J1G3EFXYS3WKNHJHM8GZ15Q6,01J1G2YKKY64N5QWXBZ4KNKWBC,2024-06-28T18:59:11.934840526Z,3,2024-06-28T18:59:11.934840526Z,true,2024-06-28T19:22:11.648824436Z,,,01J1G2YKN01DFX61RSJD6JCCFB,2024-06-28T18:59:11.934840526Z,1,2024-06-28T18:59:11.934840526Z,true,2024-06-28T19:22:08.569128604Z,feedback,2024-06-28T18:59:11.934840526Z,01J1G3EE4JMJQKDCF8XSJT51ZW,2024-06-28T18:59:11.934840526Z,true,2024-06-28T19:22:08.48840654Z,true,2024-06-28T19:22:08.627996466Z,,,01J1G3EFXM4H1YPWGYEBH5AGTH,2024-06-28T18:59:11.934840526Z
