id,batchID,batchIDLastChangedAt,gameID,gameIDLastChangedAt,playerID,playerIDLastChangedAt,roundID,roundIDLastChangedAt
01JFGJJ2N7NEAPB5J1QBDKWFMB,01JFGFWSJ3PS8C1T010MK368EP,2024-12-19T23:03:03.59170229Z,01JFGFWSJTPRE578HBRT5YXA5V,2024-12-19T23:03:03.59170229Z,01JFGGNTZBEG8JXGQ5FW5KHVBP,2024-12-19T23:03:03.59170229Z,01JFGGXV3JT9Q82KFS48G2302P,2024-12-19T23:03:03.59170229Z
01JFGHWWSHCFT31YK5DGYJVAB0,01JFGFW0DVE7CVHWSRC197DM3P,2024-12-19T22:51:29.457619555Z,01JFGFW0F27SHDS0SFHRM30VA0,2024-12-19T22:51:29.457619555Z,01JFGGQNTR2KRJH94PV4GMMG7E,2024-12-19T22:51:29.457619555Z,01JFGH5C80Y4ZHZ99VXRJWFV5Z,2024-12-19T22:51:29.457619555Z
01JFGJHF5ZD28JEQZNKBFSFK7T,01JFGFWSJ3PS8C1T010MK368EP,2024-12-19T23:02:43.647881211Z,01JFGFWSJTPRE578HBRT5YXA5V,2024-12-19T23:02:43.647881211Z,01JFGGPHKK3AVZJ78J4S5VYEDK,2024-12-19T23:02:43.647881211Z,01JFGGXV3Z7HGJEZFJQ5C52FP8,2024-12-19T23:02:43.647881211Z
01JFGJWX402ARWXK2J9W7PW3D2,01JFGFWSJ3PS8C1T010MK368EP,2024-12-19T23:08:58.368516161Z,01JFGFWSJSN7CYYEARKZXH111B,2024-12-19T23:08:58.368516161Z,01JFGH16HG62KY2MJ06QSVA7NF,2024-12-19T23:08:58.368516161Z,01JFGHBZWGDKP117AA1KWBEC5M,2024-12-19T23:08:58.368516161Z
01JFGJX5T6TW6JXE2D78RNVCKW,01JFGFW0DVE7CVHWSRC197DM3P,2024-12-19T23:09:07.271024175Z,01JFGFW0F27SHDS0SFHGM8CNDF,2024-12-19T23:09:07.271024175Z,01JFGGY0C9P7SK4FJY7CSYDBBZ,2024-12-19T23:09:07.271024175Z,01JFGH3DRV0XRJSBNDN77318XP,2024-12-19T23:09:07.271024175Z
01JFGH1QPZRP5VQ644WCGRH5K2,01JFGFWXRF7SWH4R9JWCGX5AX9,2024-12-19T22:36:39.51921126Z,01JFGFWXS1CYQ8W171661NCV0C,2024-12-19T22:36:39.51921126Z,01JFGGM5WH54V3KZQZR41Y89CR,2024-12-19T22:36:39.51921126Z,01JFGGTRW23HDBAYJQRTC51E4D,2024-12-19T22:36:39.51921126Z
01JFGH69MAZC2KTJW26WH8P8RR,01JFGFWXRF7SWH4R9JWCGX5AX9,2024-12-19T22:39:08.938170687Z,01JFGFWXS1CYQ8W171661NCV0C,2024-12-19T22:39:08.938170687Z,01JFGGP47REW1HB8Q0ZPA3FHPJ,2024-12-19T22:39:08.938170687Z,01JFGGTRW4PR4W4FY4TJAEK90H,2024-12-19T22:39:08.938170687Z
01JFGHV2N15MSHS5DAXTW4Q99J,01JFGH1XHKWJTME2X41MTMC6AZ,2024-12-19T22:50:29.922690051Z,01JFGH1XJMMHNGS75E6HMA7M0G,2024-12-19T22:50:29.922690051Z,01JFGGRSN0JC24F4EJ70TPQ4HY,2024-12-19T22:50:29.922690051Z,01JFGH5QQRAZPXW2C2N1S59WJB,2024-12-19T22:50:29.922690051Z
01JFGJ2S31MGCW4SJBV7457M2R,01JFGFWSJ3PS8C1T010MK368EP,2024-12-19T22:54:42.273221988Z,01JFGFWSJTPRE578HBRT5YXA5V,2024-12-19T22:54:42.273221988Z,01JFGGPHKK3AVZJ78J4S5VYEDK,2024-12-19T22:54:42.273221988Z,01JFGGXV36P1EEH61BH15Y6ZS8,2024-12-19T22:54:42.273221988Z
01JFGJKRNV7VQYNP4SM7HFM1K2,01JFGFWSJ3PS8C1T010MK368EP,2024-12-19T23:03:58.908001713Z,01JFGFWSJTPRE578HBRT5YXA5V,2024-12-19T23:03:58.908001713Z,01JFGGPHKK3AVZJ78J4S5VYEDK,2024-12-19T23:03:58.908001713Z,01JFGGXV3PCV9Q3FNZDB31ECB1,2024-12-19T23:03:58.908001713Z
01JFGJG1NCFZGS8M9D2G5RM8R1,01JFGFWSJ3PS8C1T010MK368EP,2024-12-19T23:01:57.036722444Z,01JFGFWSJSN7CYYEARKZXH111B,2024-12-19T23:01:57.036722444Z,01JFGH9N89BJHQ0G9TGZVH9VKV,2024-12-19T23:01:57.036722444Z,01JFGHBZQ1DT5GCZ6JE6CB8682,2024-12-19T23:01:57.036722444Z
01JFGJQZ7GZ9ZS9VW1M1T46WVH,01JFGFWSJ3PS8C1T010MK368EP,2024-12-19T23:06:16.688765767Z,01JFGFWSJSN7CYYEARKZXH111B,2024-12-19T23:06:16.688765767Z,01JFGH9N89BJHQ0G9TGZVH9VKV,2024-12-19T23:06:16.688765767Z,01JFGHBZTKD7BJNFEEDWJZBVA3,2024-12-19T23:06:16.688765767Z
01JFGK07Q46V95AG5CVN7XF7M7,01JFGFWSJ3PS8C1T010MK368EP,2024-12-19T23:10:47.52477038Z,01JFGFWSJSN7CYYEARKZXH111B,2024-12-19T23:10:47.52477038Z,01JFGH9N89BJHQ0G9TGZVH9VKV,2024-12-19T23:10:47.52477038Z,01JFGHBZWRP77K2Q394TZH5N46,2024-12-19T23:10:47.52477038Z
01JFGHG553GPR61SMG7WV8J4YD,01JFGH1XHKWJTME2X41MTMC6AZ,2024-12-19T22:44:32.035334592Z,01JFGH1XJMMHNGS75E6HMA7M0G,2024-12-19T22:44:32.035334592Z,01JFGGZC3915SS7BASVTNGJQ8H,2024-12-19T22:44:32.035334592Z,01JFGH5QKP8PY656VPWK59V70X,2024-12-19T22:44:32.035334592Z
01JFGHZD3KZYKC2G014ENGJ8X1,01JFGFWSJ3PS8C1T010MK368EP,2024-12-19T22:52:51.699325226Z,01JFGFWSJTPRE578HBRT5YXA5V,2024-12-19T22:52:51.699325226Z,01JFGGNTZBEG8JXGQ5FW5KHVBP,2024-12-19T22:52:51.699325226Z,01JFGGXV38QFNRXSX0V8DBWV73,2024-12-19T22:52:51.699325226Z
01JFGJSPEARP1A94HFZ6CTZZS2,01JFGFW0DVE7CVHWSRC197DM3P,2024-12-19T23:07:13.226488279Z,01JFGFW0F27SHDS0SFHGM8CNDF,2024-12-19T23:07:13.226488279Z,01JFGGQK2BT0FZKWF7K16B1AFN,2024-12-19T23:07:13.226488279Z,01JFGH3DPNDAB2FD0E945M7435,2024-12-19T23:07:13.226488279Z
01JFGJTMH5KTV0NWEMP4Z8QZKZ,01JFGFWSJ3PS8C1T010MK368EP,2024-12-19T23:07:44.03759886Z,01JFGFWSJTPRE578HBRT5YXA5V,2024-12-19T23:07:44.03759886Z,01JFGGPHKK3AVZJ78J4S5VYEDK,2024-12-19T23:07:44.03759886Z,01JFGGXV40M2QKZPMT4C934QFM,2024-12-19T23:07:44.03759886Z
01JFGGYN1VKDYSVMPMVKRDK9F7,01JFGFWXRF7SWH4R9JWCGX5AX9,2024-12-19T22:34:58.491226987Z,01JFGFWXS1CYQ8W171661NCV0C,2024-12-19T22:34:58.491226987Z,01JFGGM5WH54V3KZQZR41Y89CR,2024-12-19T22:34:58.491226987Z,01JFGGTRW3WN7Q4PT9D5AN71TN,2024-12-19T22:34:58.491226987Z
01JFGH7WMH18SW9AEJ7ZRT1W90,01JFGFWSJ3PS8C1T010MK368EP,2024-12-19T22:40:01.169602925Z,01JFGFWSJTPRE578HBRT5YXA5V,2024-12-19T22:40:01.169602925Z,01JFGGPHKK3AVZJ78J4S5VYEDK,2024-12-19T22:40:01.169602925Z,01JFGGXV27S1NFJ0CS97FTM2RF,2024-12-19T22:40:01.169602925Z
01JFGJ63XG3WNRTEC8PT1MXCZC,01JFGFWXRF7SWH4R9JWCGX5AX9,2024-12-19T22:56:31.665007768Z,01JFGFWXS1CYQ8W171661NCV0C,2024-12-19T22:56:31.665007768Z,01JFGGP47REW1HB8Q0ZPA3FHPJ,2024-12-19T22:56:31.665007768Z,01JFGGTRX7TMPA4XXQJYPMGQ0Z,2024-12-19T22:56:31.665007768Z
