roundID,gameID,trialNum,block,selectionMadeAt,correct,stage_started,stage_ended,playerID,renderedAt
01M1PW1ZGGXX1NZ6P5PHKWNFS1,01M1PVPTMX8QBBEQ1CAWS8Y65C,11,1,1788549317950,FALSE,2026-09-04T19:14:30Z,2026-09-04T19:15:17Z,01M1PVVEHT22G3NCF8EGPQWRYM,1788549270709
01M1PW1ZGGXX1NZ6P5PHKWNFS1,01M1PVPTMX8QBBEQ1CAWS8Y65C,11,1,1788549317950,FALSE,2026-09-04T19:14:30Z,2026-09-04T19:15:17Z,01M1PVVDJXTQ0S1H8V336MES03,1788549271046
01M1PWBQVHMQNV1BZX6CFWCGPT,01M1PVPY0135RYKX6QNWJW9HQ7,37,4,1788549458617,TRUE,2026-09-04T19:17:22Z,2026-09-04T19:17:38Z,01M1PVV5BA5A9YAQJQ9SAGP2BW,1788549441676
01M1PWBQVHMQNV1BZX6CFWCGPT,01M1PVPY0135RYKX6QNWJW9HQ7,37,4,1788549458617,TRUE,2026-09-04T19:17:22Z,2026-09-04T19:17:38Z,01M1PVW5G591MZ9WXE41XZDX0Y,1788549442257
01M1PWJSYVZ61ZC0T1CAZVCG6K,01M1PVPY05YMN5QBCZG3YB2C9A,41,4,NA,NA,NA,2026-09-04T18:58:33Z,NA,NA
01M1PW5R26Q3GN3R7VPQKFBHSR,01M1PVPWEGF3RQQ2BZJMHJW5WT,9,1,1788549252104,TRUE,2026-09-04T19:13:20Z,2026-09-04T19:14:13Z,01M1PVZMF178XCTABPVTWNQQ3Q,1788549200584
01M1PW5R26Q3GN3R7VPQKFBHSR,01M1PVPWEGF3RQQ2BZJMHJW5WT,9,1,1788549252104,TRUE,2026-09-04T19:13:20Z,2026-09-04T19:14:13Z,01M1PVV9N1B5JSVGVHP53ND1FH,1788549201122
01M1PW6KH51Q2CQT15A1T3PSME,01M1PVPWZ82WNHXNHFM772HZSY,42,4,1788550173271,TRUE,2026-09-04T19:29:11Z,2026-09-04T19:29:33Z,01M1PVWG3MVC1D7FV8A8CY40QY,1788550150976
01M1PW6KH51Q2CQT15A1T3PSME,01M1PVPWZ82WNHXNHFM772HZSY,42,4,1788550173271,TRUE,2026-09-04T19:29:11Z,2026-09-04T19:29:33Z,01M1PVV2HGBFFFP8TQ2JTHYBNF,1788550151193
01M1PW156XX1DPMVCA6JP5BED3,01M1PVPSFBNZXW40G11G9DGVKY,28,3,1788549307058,TRUE,2026-09-04T19:14:38Z,2026-09-04T19:15:07Z,01M1PVTZDZSFSRFW0Y011447D5,1788549278806
01M1PW156XX1DPMVCA6JP5BED3,01M1PVPSFBNZXW40G11G9DGVKY,28,3,1788549307058,TRUE,2026-09-04T19:14:38Z,2026-09-04T19:15:07Z,01M1PVVNH6WEMGKMEM2F9XPCJS,1788549278902
01M1PW3T85NB5792D0X26QTT4R,01M1PVPVN19AKJQXAJWG447XT1,6,1,1788548954707,TRUE,2026-09-04T19:09:07Z,2026-09-04T19:09:16Z,01M1PVVZD69SDYBBAB5MDTZSCB,1788548946824
01M1PW3T85NB5792D0X26QTT4R,01M1PVPVN19AKJQXAJWG447XT1,6,1,1788548954707,TRUE,2026-09-04T19:09:07Z,2026-09-04T19:09:16Z,01M1PVV4T08CWVFCAHVD9FMRR2,1788548946239
01M1PW515GC96DRCYHXR4DS7CH,01M1PVPVN43CJ2ZQS2FA0GJ1TX,24,3,1788549261992,TRUE,2026-09-04T19:13:53Z,2026-09-04T19:14:24Z,01M1PVW5BM9J57HJX5KJ260RG3,1788549232060
01M1PW515GC96DRCYHXR4DS7CH,01M1PVPVN43CJ2ZQS2FA0GJ1TX,24,3,1788549261992,TRUE,2026-09-04T19:13:53Z,2026-09-04T19:14:24Z,01M1PVW97TC4GVFYDVFB1SJ9WH,1788549233059
01M1PW6XXV2D4QN77BZGJT9A1M,01M1PVPWEJQS052PE7X7E1TZK9,1,1,1788548567539,TRUE,2026-09-04T19:01:52Z,2026-09-04T19:02:47Z,01M1PVW75JX1QRKD2FQCCBJ017,1788548513474
01M1PW6XXV2D4QN77BZGJT9A1M,01M1PVPWEJQS052PE7X7E1TZK9,1,1,1788548567539,TRUE,2026-09-04T19:01:52Z,2026-09-04T19:02:47Z,01M1PVVX5KFM5CFX55QQRWNDX8,1788548512878
01M1PW7EV02T3BG8SKC7QF2PNC,01M1PVPWZ7KQZN2DHXW0TTKG9P,28,3,1788549791200,TRUE,2026-09-04T19:22:37Z,2026-09-04T19:23:11Z,01M1PVZ3NBFP4RQAMM34F5EPHD,1788549755851
01M1PW7EV02T3BG8SKC7QF2PNC,01M1PVPWZ7KQZN2DHXW0TTKG9P,28,3,1788549791200,TRUE,2026-09-04T19:22:37Z,2026-09-04T19:23:11Z,01M1PVVTM3JYE18KKXW2DCV15S,1788549757374
01M1PW1ZJSQSNWG17YX6JSJ8C6,01M1PVPTMX8QBBEQ1CAWS8Y65C,0,1,1788548827652,FALSE,2026-09-04T19:06:09Z,2026-09-04T19:07:07Z,01M1PVVDJXTQ0S1H8V336MES03,1788548770214
01M1PW1ZJSQSNWG17YX6JSJ8C6,01M1PVPTMX8QBBEQ1CAWS8Y65C,0,1,1788548827652,FALSE,2026-09-04T19:06:09Z,2026-09-04T19:07:07Z,01M1PVVEHT22G3NCF8EGPQWRYM,1788548769996
01M1PW6KP4GGB8NEC20CKSRX2Y,01M1PVPWZ82WNHXNHFM772HZSY,18,2,1788549447978,TRUE,2026-09-04T19:17:06Z,2026-09-04T19:17:28Z,01M1PVV2HGBFFFP8TQ2JTHYBNF,1788549426325
01M1PW6KP4GGB8NEC20CKSRX2Y,01M1PVPWZ82WNHXNHFM772HZSY,18,2,1788549447978,TRUE,2026-09-04T19:17:06Z,2026-09-04T19:17:28Z,01M1PVWG3MVC1D7FV8A8CY40QY,1788549426149
01M1PW9D1AZSXKTB61XXZ2ESP1,01M1PVPXF92SZVFC9KB45KHNG3,12,2,1788548844176,TRUE,2026-09-04T19:06:56Z,2026-09-04T19:07:24Z,01M1PVVBRZ3YZPYCQZYDADYMR6,1788548816236
01M1PW9D1AZSXKTB61XXZ2ESP1,01M1PVPXF92SZVFC9KB45KHNG3,12,2,1788548844176,TRUE,2026-09-04T19:06:56Z,2026-09-04T19:07:24Z,01M1PVVXW244MSV8KK7TFJHPNZ,1788548815507
01M1PWGHYPVJ8TZDBPH0382NJ2,01M1PVPXF8XP3FTSCWE2SZ4KAJ,7,1,1788549401609,TRUE,2026-09-04T19:16:06Z,2026-09-04T19:16:41Z,01M1PW23TCTCTWR44KF0HW1TG2,1788549366688
