,mean_similarity,min_similarity,max_similarity,median_similarity,set_id,set_type
62,0.2981913685798645,0.07128521800041199,0.5966454744338989,0.297595351934433,62,noncomp
63,0.22991366684436798,-0.05497364327311516,0.6257419586181641,0.20019058883190155,63,noncomp
64,0.25468990206718445,0.010990004986524582,0.65857994556427,0.2591885030269623,64,noncomp
65,0.3282511830329895,0.06587754189968109,0.702722430229187,0.3057689368724823,65,noncomp
66,0.26592567563056946,-0.027665648609399796,0.6242001056671143,0.2753066420555115,66,noncomp
67,0.25762128829956055,0.006144411396235228,0.5387109518051147,0.25574102997779846,67,noncomp
68,0.2679715156555176,0.026116061955690384,0.6956644058227539,0.23664404451847076,68,noncomp
69,0.27421149611473083,0.001159385428763926,0.6408437490463257,0.2822325527667999,69,noncomp
70,0.2406676560640335,-0.0943690687417984,0.5482275485992432,0.24078135192394257,70,noncomp
71,0.24445705115795135,-0.06322198361158371,0.7508326768875122,0.2313150018453598,71,noncomp
72,0.26009467244148254,-0.12782500684261322,0.5778778791427612,0.25838029384613037,72,noncomp
73,0.28015363216400146,0.020573604851961136,0.715487003326416,0.27063536643981934,73,noncomp
74,0.2358836978673935,-0.12366944551467896,0.5623306035995483,0.23516520857810974,74,noncomp
75,0.26632848381996155,0.021171601489186287,0.6296567320823669,0.23793888092041016,75,noncomp
76,0.362205445766449,0.09269464015960693,0.6072487831115723,0.3715968728065491,76,noncomp
77,0.27788791060447693,-0.07114788889884949,0.6630439162254333,0.28542694449424744,77,noncomp
78,0.21870899200439453,-0.07447454333305359,0.5406079888343811,0.2213532030582428,78,noncomp
79,0.3044973611831665,0.013949715532362461,0.5639129877090454,0.3104833960533142,79,noncomp
80,0.237262561917305,-0.0004718080163002014,0.5826128125190735,0.23844513297080994,80,noncomp
81,0.2598534822463989,0.006209695711731911,0.5747298002243042,0.2575840651988983,81,noncomp
82,0.29159799218177795,-0.06715292483568192,0.7202281951904297,0.28793513774871826,82,noncomp
83,0.23166412115097046,0.027540860697627068,0.5628322958946228,0.2018376588821411,83,noncomp
84,0.2673797011375427,-0.06353067606687546,0.6563125252723694,0.2748355269432068,84,noncomp
85,0.26273858547210693,-0.02000410668551922,0.5194290280342102,0.2367555797100067,85,noncomp
86,0.2583499550819397,-0.04618455469608307,0.5570454597473145,0.25175559520721436,86,noncomp
87,0.34511837363243103,0.13500522077083588,0.6412850618362427,0.3301689624786377,87,noncomp
88,0.2597845792770386,0.009883098304271698,0.5959689617156982,0.26426833868026733,88,noncomp
89,0.30813804268836975,0.03133942186832428,0.6609402894973755,0.29629895091056824,89,noncomp
90,0.29544490575790405,0.06359581649303436,0.5867919921875,0.2899528741836548,90,noncomp
91,0.22395750880241394,-0.06969210505485535,0.6384422779083252,0.21545812487602234,91,noncomp
92,0.2567481994628906,0.01995714195072651,0.5448083877563477,0.2538660764694214,92,noncomp
93,0.2917715013027191,-0.08394314348697662,0.635627031326294,0.2918429970741272,93,noncomp
94,0.25202348828315735,-0.0976310670375824,0.6283754110336304,0.2500138580799103,94,noncomp
95,0.36202624440193176,0.059795934706926346,0.6217311024665833,0.36038073897361755,95,noncomp
96,0.24573519825935364,-0.08335117995738983,0.6158918738365173,0.22821356356143951,96,noncomp
97,0.29159414768218994,0.06693857163190842,0.5437343120574951,0.2720196843147278,97,noncomp
98,0.2860254645347595,0.0702175572514534,0.6840860247612,0.25657427310943604,98,noncomp
99,0.253521591424942,-0.04340735822916031,0.6704444885253906,0.25706765055656433,99,noncomp
100,0.2503156065940857,0.016843978315591812,0.6014341711997986,0.24043187499046326,100,noncomp
101,0.2408793568611145,-0.06920243799686432,0.6045640707015991,0.23129048943519592,101,noncomp
102,0.28778424859046936,0.08062051236629486,0.6183788776397705,0.2798774838447571,102,noncomp
103,0.2876855432987213,-0.031319960951805115,0.6322614550590515,0.2771415710449219,103,noncomp
104,0.30549442768096924,-0.07182858884334564,0.6403161883354187,0.32201623916625977,104,noncomp
105,0.24186499416828156,0.030540384352207184,0.704215943813324,0.20928572118282318,105,noncomp
106,0.27985307574272156,-0.057278938591480255,0.6030508875846863,0.2645965814590454,106,noncomp
107,0.27516376972198486,-0.0343223474919796,0.594565749168396,0.27054286003112793,107,noncomp
108,0.2912581264972687,0.03807000070810318,0.59971022605896,0.2889291048049927,108,noncomp
109,0.34454208612442017,0.00362497940659523,0.7086864113807678,0.3546987771987915,109,noncomp
110,0.2633131146430969,0.02811489999294281,0.5262273550033569,0.25613775849342346,110,noncomp
111,0.23655575513839722,-0.04443809762597084,0.522662878036499,0.22837693989276886,111,noncomp
112,0.20878218114376068,-0.024055862799286842,0.5204874873161316,0.19385826587677002,112,noncomp
113,0.2614968419075012,0.04052960127592087,0.7488449215888977,0.2337750792503357,113,noncomp
114,0.3107061982154846,0.02043137140572071,0.591530442237854,0.31643423438072205,114,noncomp
115,0.2291695773601532,-0.04590865224599838,0.6018396615982056,0.22570613026618958,115,noncomp
116,0.27353477478027344,0.05489354953169823,0.5854287147521973,0.25722116231918335,116,noncomp
117,0.3125777840614319,0.04418063908815384,0.6361794471740723,0.31592875719070435,117,noncomp
118,0.2577301859855652,0.0027600713074207306,0.6127264499664307,0.2450667917728424,118,noncomp
119,0.2897767722606659,-0.027762532234191895,0.6686742901802063,0.30225345492362976,119,noncomp
120,0.28119829297065735,-0.003711249213665724,0.5634665489196777,0.2852690517902374,120,noncomp
121,0.24828961491584778,0.011905218474566936,0.5664221048355103,0.2466554343700409,121,noncomp
122,0.24265900254249573,0.0010616141371428967,0.5315043926239014,0.23289915919303894,122,noncomp
123,0.3034152090549469,0.04185464233160019,0.5538775324821472,0.29660871624946594,123,noncomp
124,0.30888012051582336,0.01674937643110752,0.6232924461364746,0.3055155277252197,124,noncomp
125,0.2245936542749405,-0.05075052008032799,0.6330204606056213,0.20511749386787415,125,noncomp
126,0.29786571860313416,-0.0008653998374938965,0.6071473360061646,0.28347164392471313,126,noncomp
127,0.2745584547519684,0.021827708929777145,0.594761073589325,0.2596116065979004,127,noncomp
128,0.2548620402812958,0.016157623380422592,0.5019506216049194,0.25779858231544495,128,noncomp
129,0.2913900315761566,-0.03712617605924606,0.6660945415496826,0.29634201526641846,129,noncomp
130,0.26527687907218933,-0.0540597103536129,0.6571215391159058,0.26744285225868225,130,noncomp
131,0.22602573037147522,-0.03769499436020851,0.6521643400192261,0.20471760630607605,131,noncomp
132,0.30289945006370544,0.018291940912604332,0.6312639117240906,0.3097216486930847,132,noncomp
133,0.2995997965335846,0.07060465216636658,0.5912814140319824,0.29231807589530945,133,noncomp
134,0.28886497020721436,-0.027341071516275406,0.6538369059562683,0.2743055820465088,134,noncomp
135,0.282564252614975,0.04515576735138893,0.6436398029327393,0.2668912410736084,135,noncomp
136,0.2528339922428131,-0.027199897915124893,0.5680707097053528,0.25561872124671936,136,noncomp
137,0.3194607198238373,0.030404623597860336,0.7129744291305542,0.3089147210121155,137,noncomp
138,0.290953129529953,0.030398108065128326,0.517561674118042,0.290161669254303,138,noncomp
139,0.2726120352745056,-0.031123394146561623,0.6687023639678955,0.2576516270637512,139,noncomp
140,0.2395620048046112,-0.015629107132554054,0.5699237585067749,0.24254602193832397,140,noncomp
141,0.22558832168579102,-0.014176435768604279,0.6162471771240234,0.21704575419425964,141,noncomp
142,0.2444125860929489,-0.07086007297039032,0.535584032535553,0.2402961552143097,142,noncomp
143,0.27549365162849426,-0.01612319052219391,0.517179548740387,0.2805420160293579,143,noncomp
144,0.2799649238586426,-0.0021165702491998672,0.5903403162956238,0.28440621495246887,144,noncomp
145,0.2828488349914551,0.03219418227672577,0.578283965587616,0.28925663232803345,145,noncomp
146,0.28871747851371765,-0.02886461280286312,0.6062502264976501,0.2805744707584381,146,noncomp
147,0.25652581453323364,-0.06179182603955269,0.6412335634231567,0.24681809544563293,147,noncomp
148,0.2685970962047577,-0.0862610712647438,0.5398373007774353,0.25920429825782776,148,noncomp
149,0.28442350029945374,-0.11350932717323303,0.5889378190040588,0.2922942042350769,149,noncomp
150,0.2323431521654129,-0.0842980295419693,0.6124749779701233,0.23261409997940063,150,noncomp
151,0.30440670251846313,0.031039845198392868,0.6386564373970032,0.3007798492908478,151,noncomp
152,0.25013425946235657,-0.06548317521810532,0.573722243309021,0.25584959983825684,152,noncomp
153,0.2832152545452118,0.027409665286540985,0.6315358281135559,0.24842025339603424,153,noncomp
154,0.24372762441635132,-0.08908506482839584,0.5768578052520752,0.24140134453773499,154,noncomp
155,0.29510578513145447,0.051583852618932724,0.6609789133071899,0.2843557894229889,155,noncomp
156,0.3184255063533783,0.05450819432735443,0.6401975750923157,0.311978816986084,156,noncomp
157,0.24937023222446442,0.014341073110699654,0.548109233379364,0.22778302431106567,157,noncomp
158,0.229713574051857,-0.05183417722582817,0.6844168901443481,0.2141329050064087,158,noncomp
159,0.28246891498565674,-0.0054461597464978695,0.6111406683921814,0.2806346118450165,159,noncomp
160,0.2764342725276947,-0.04626652970910072,0.5969564914703369,0.27446842193603516,160,noncomp
161,0.26653653383255005,-0.01867900975048542,0.5927091240882874,0.2574635446071625,161,noncomp
162,0.2917135953903198,-0.01966017298400402,0.6627084612846375,0.2875375747680664,162,noncomp
163,0.26909974217414856,-0.09045298397541046,0.6979551911354065,0.2685341238975525,163,noncomp
164,0.22699013352394104,0.0019825194031000137,0.4811425805091858,0.2287166863679886,164,noncomp
165,0.29125556349754333,0.013207999989390373,0.5840885639190674,0.2919456958770752,165,noncomp
166,0.2634694278240204,-0.0885135754942894,0.6578664779663086,0.27295926213264465,166,noncomp
167,0.2552643418312073,-0.08141645789146423,0.6908639669418335,0.23510560393333435,167,noncomp
168,0.3181386888027191,0.04695470258593559,0.6062440276145935,0.3121855854988098,168,noncomp
169,0.27461329102516174,-0.009786756709218025,0.7526931166648865,0.26270633935928345,169,noncomp
170,0.2505899667739868,-0.015291674062609673,0.6072528958320618,0.24066072702407837,170,noncomp
171,0.2740029990673065,-0.04589857533574104,0.5805647969245911,0.2609380781650543,171,noncomp
172,0.2812311053276062,0.0069440025836229324,0.6955207586288452,0.2783345580101013,172,noncomp
173,0.33055296540260315,0.062045447528362274,0.630850613117218,0.3348434567451477,173,noncomp
174,0.28882429003715515,-0.0014053136110305786,0.632602334022522,0.2857048511505127,174,noncomp
175,0.2718731164932251,-0.00600602850317955,0.6310569643974304,0.2671496868133545,175,noncomp
176,0.34864693880081177,0.06460317969322205,0.6820468306541443,0.34341272711753845,176,noncomp
177,0.2492276281118393,-0.03235797956585884,0.5770451426506042,0.23852701485157013,177,noncomp
178,0.24175933003425598,-0.10111664980649948,0.5047575235366821,0.2344527542591095,178,noncomp
179,0.29315251111984253,0.014176350086927414,0.5335245728492737,0.2806370258331299,179,noncomp
180,0.2575661540031433,-0.03200993686914444,0.6392350196838379,0.24476413428783417,180,noncomp
181,0.3251459002494812,0.0919729471206665,0.625495195388794,0.31577539443969727,181,noncomp
182,0.25882092118263245,-0.020317064598202705,0.6165446639060974,0.2423970103263855,182,noncomp
183,0.30558884143829346,0.01987553760409355,0.6196529865264893,0.3032141327857971,183,noncomp
184,0.2888527810573578,0.02936040237545967,0.5465947389602661,0.2926884591579437,184,noncomp
185,0.272760808467865,0.015230197459459305,0.6732923984527588,0.268358051776886,185,noncomp
186,0.2822974622249603,0.036512862890958786,0.5438433885574341,0.24998359382152557,186,noncomp
187,0.28618067502975464,-0.03309861943125725,0.7047690153121948,0.2970448136329651,187,noncomp
188,0.27407148480415344,-0.021723710000514984,0.5529564023017883,0.26673901081085205,188,noncomp
189,0.25424620509147644,-0.01619700714945793,0.5496999025344849,0.248271644115448,189,noncomp
190,0.28262239694595337,-0.008699766360223293,0.5521330237388611,0.2846352458000183,190,noncomp
191,0.26404187083244324,0.004630085546523333,0.6035999059677124,0.26148632168769836,191,noncomp
192,0.2658153176307678,-0.021452490240335464,0.629944384098053,0.2556034028530121,192,noncomp
193,0.28289684653282166,0.010920176282525063,0.6307864189147949,0.2786000370979309,193,noncomp
194,0.25170478224754333,-0.034008756279945374,0.584409236907959,0.25578773021698,194,noncomp
195,0.27548471093177795,-0.020520316436886787,0.6478179097175598,0.2627980709075928,195,noncomp
196,0.28951409459114075,-0.004943357780575752,0.5504715442657471,0.29785972833633423,196,noncomp
197,0.2686973214149475,-0.030937284231185913,0.6563655734062195,0.2549017369747162,197,noncomp
198,0.2327698916196823,-0.0390625037252903,0.6021637916564941,0.22067373991012573,198,noncomp
199,0.2508331537246704,0.006629221141338348,0.5325776934623718,0.23873595893383026,199,noncomp
200,0.28490927815437317,-0.020940784364938736,0.5697603821754456,0.2774021327495575,200,noncomp
201,0.2628091275691986,-0.028383968397974968,0.6372900009155273,0.25951871275901794,201,noncomp
202,0.24926038086414337,-0.09852895140647888,0.6048086881637573,0.24064359068870544,202,noncomp
203,0.23631645739078522,-0.054559361189603806,0.6765920519828796,0.21411478519439697,203,noncomp
204,0.2895675301551819,0.006347727961838245,0.6842135190963745,0.28563255071640015,204,noncomp
205,0.2586747109889984,0.003297712653875351,0.6809741258621216,0.2400915026664734,205,noncomp
206,0.23940128087997437,-0.041359469294548035,0.573757529258728,0.22932595014572144,206,noncomp
207,0.2431788146495819,0.003393791615962982,0.6577613353729248,0.24951937794685364,207,noncomp
208,0.27819108963012695,0.03474136069417,0.6154014468193054,0.2584962248802185,208,noncomp
209,0.2351539433002472,-0.019486520439386368,0.5802968740463257,0.2105003297328949,209,noncomp
210,0.2788490056991577,0.01398724690079689,0.5817580819129944,0.26963767409324646,210,noncomp
211,0.2429337501525879,-0.03368033468723297,0.5484645962715149,0.23709702491760254,211,noncomp
212,0.26044514775276184,-0.03424582630395889,0.5734423995018005,0.25009608268737793,212,noncomp
213,0.2288098931312561,-0.05171959847211838,0.5531097650527954,0.23910701274871826,213,noncomp
214,0.2698972523212433,-0.024369627237319946,0.6576640009880066,0.26902252435684204,214,noncomp
215,0.24302604794502258,-0.10411447286605835,0.7337148189544678,0.24935021996498108,215,noncomp
216,0.26957613229751587,-0.033456217497587204,0.6073285937309265,0.25924110412597656,216,noncomp
217,0.2542804181575775,-0.10564830154180527,0.7241041660308838,0.2419472336769104,217,noncomp
218,0.26843807101249695,0.04972396790981293,0.5408565998077393,0.2647700309753418,218,noncomp
219,0.3072299361228943,0.09244999289512634,0.5958791971206665,0.30257755517959595,219,noncomp
220,0.22313934564590454,-0.05700914189219475,0.6379266381263733,0.2064954936504364,220,noncomp
221,0.2890181839466095,0.06934279948472977,0.5566613078117371,0.27930667996406555,221,noncomp
222,0.29797232151031494,-0.01488194614648819,0.682693362236023,0.2769051790237427,222,noncomp
223,0.2777373492717743,0.03893670812249184,0.5569360256195068,0.28121593594551086,223,noncomp
224,0.30119937658309937,0.06596731394529343,0.6634658575057983,0.2821270227432251,224,noncomp
225,0.30050358176231384,0.038607850670814514,0.5921148061752319,0.2809613347053528,225,noncomp
226,0.29166027903556824,-0.047333013266325,0.559760570526123,0.3002983331680298,226,noncomp
227,0.23698370158672333,-0.052476756274700165,0.5380196571350098,0.24407853186130524,227,noncomp
228,0.23718684911727905,-0.052060019224882126,0.5674663782119751,0.21220949292182922,228,noncomp
229,0.29308804869651794,-0.023640494793653488,0.6053125262260437,0.29696333408355713,229,noncomp
230,0.25882425904273987,0.020804228261113167,0.5775365829467773,0.2520797550678253,230,noncomp
231,0.25283321738243103,-0.039216138422489166,0.6105622053146362,0.2302313894033432,231,noncomp
232,0.30301427841186523,-0.025276444852352142,0.6487882733345032,0.2961226999759674,232,noncomp
233,0.2850014567375183,0.004908241331577301,0.6305036544799805,0.2808946371078491,233,noncomp
234,0.317312091588974,0.05396628752350807,0.6383962035179138,0.29930707812309265,234,noncomp
235,0.24727626144886017,-0.0013935519382357597,0.5656965970993042,0.23769332468509674,235,noncomp
236,0.26967862248420715,-0.03524162247776985,0.6481147408485413,0.2807442843914032,236,noncomp
237,0.24154461920261383,-0.01772284507751465,0.5481370091438293,0.2344735562801361,237,noncomp
238,0.3411829173564911,0.012450313195586205,0.5861476063728333,0.3358915448188782,238,noncomp
239,0.2775985598564148,0.015949202701449394,0.6028850674629211,0.24583818018436432,239,noncomp
240,0.2469397336244583,-0.08162109553813934,0.6124265789985657,0.23691485822200775,240,noncomp
241,0.2927291989326477,0.06364568322896957,0.584502100944519,0.28307706117630005,241,noncomp
242,0.27801817655563354,0.056064605712890625,0.6090335845947266,0.2751670479774475,242,noncomp
243,0.2573619484901428,-0.044862955808639526,0.5849811434745789,0.24523518979549408,243,noncomp
244,0.27450063824653625,-0.004809202626347542,0.5424375534057617,0.2823646664619446,244,noncomp
245,0.2357833832502365,-0.07745197415351868,0.559350311756134,0.2195703387260437,245,noncomp
246,0.2845490276813507,0.08475500345230103,0.6283950805664062,0.27080318331718445,246,noncomp
247,0.29767507314682007,0.002660684287548065,0.6487061977386475,0.2927541732788086,247,noncomp
248,0.2676319479942322,0.02811581827700138,0.6271227598190308,0.2547990083694458,248,noncomp
249,0.2786288559436798,-0.011436844244599342,0.6848055124282837,0.2613378167152405,249,noncomp
250,0.2517702877521515,-0.004505636170506477,0.6083294153213501,0.2408904880285263,250,noncomp
251,0.26193052530288696,0.0006151067209430039,0.556091845035553,0.2571670413017273,251,noncomp
252,0.2612903416156769,0.046313587576150894,0.5883358120918274,0.23846884071826935,252,noncomp
253,0.2330421805381775,-0.04695511609315872,0.5339004993438721,0.22225333750247955,253,noncomp
254,0.28147488832473755,-0.00751730240881443,0.7085318565368652,0.2735528349876404,254,noncomp
255,0.28010642528533936,-0.0030658054165542126,0.583572268486023,0.2615897059440613,255,noncomp
256,0.2511259913444519,-0.011872860603034496,0.5702866911888123,0.2656424939632416,256,noncomp
257,0.2896503508090973,0.07790790498256683,0.5678919553756714,0.2793514132499695,257,noncomp
258,0.25535187125205994,-0.12480107694864273,0.6221274137496948,0.25675949454307556,258,noncomp
259,0.3136450946331024,0.009568672627210617,0.6098271608352661,0.30002743005752563,259,noncomp
260,0.25014016032218933,0.003217175602912903,0.5940259099006653,0.2470836341381073,260,noncomp
261,0.24125143885612488,-0.0030891727656126022,0.5619598031044006,0.2306687831878662,261,noncomp
262,0.2844184637069702,0.03388288989663124,0.6396174430847168,0.28314462304115295,262,noncomp
263,0.2811388373374939,-0.0053519983775913715,0.5689083337783813,0.2842084765434265,263,noncomp
264,0.24542465806007385,-0.003800833597779274,0.5778730511665344,0.2276957631111145,264,noncomp
265,0.28898483514785767,0.005284731276333332,0.5678418278694153,0.28892797231674194,265,noncomp
266,0.27735745906829834,-0.00434497557580471,0.7115081548690796,0.2510240972042084,266,noncomp
267,0.314826101064682,0.04897323250770569,0.6096346378326416,0.3268365263938904,267,noncomp
268,0.24808868765830994,-0.0014575477689504623,0.5872918963432312,0.22940698266029358,268,noncomp
269,0.24599789083003998,0.017120499163866043,0.577879786491394,0.22814875841140747,269,noncomp
270,0.23594538867473602,0.0036874422803521156,0.5510510206222534,0.23038147389888763,270,noncomp
271,0.2879638075828552,0.08947831392288208,0.6596263647079468,0.2832874357700348,271,noncomp
272,0.30053383111953735,0.07017271965742111,0.600401759147644,0.29503968358039856,272,noncomp
273,0.30291032791137695,0.04935615882277489,0.6737017631530762,0.2929510474205017,273,noncomp
274,0.26041552424430847,0.0005636974237859249,0.5683536529541016,0.2552690804004669,274,noncomp
275,0.2614530920982361,-0.09421497583389282,0.5836353302001953,0.24342554807662964,275,noncomp
276,0.2589624524116516,-0.0068449461832642555,0.6207422614097595,0.24919000267982483,276,noncomp
277,0.27693742513656616,0.01153363287448883,0.5997706055641174,0.27357032895088196,277,noncomp
278,0.21903373301029205,-0.08420179784297943,0.6226543188095093,0.21281743049621582,278,noncomp
279,0.2774461805820465,-0.044126249849796295,0.6528029441833496,0.26765865087509155,279,noncomp
280,0.27699604630470276,0.013282790780067444,0.6546326875686646,0.2698156535625458,280,noncomp
281,0.31829601526260376,0.06527932733297348,0.6425089836120605,0.3171575665473938,281,noncomp
282,0.3182131350040436,-0.0045317392796278,0.5931851267814636,0.3065369427204132,282,noncomp
283,0.2490171492099762,-0.04323825612664223,0.5322127342224121,0.2495686411857605,283,noncomp
284,0.2590402066707611,-0.1687602996826172,0.5285464525222778,0.26432567834854126,284,noncomp
285,0.2606910765171051,-0.023940227925777435,0.5948499441146851,0.23923592269420624,285,noncomp
286,0.2935716509819031,0.04372971132397652,0.6635578870773315,0.27844780683517456,286,noncomp
287,0.2707272469997406,-0.0010485053062438965,0.5498881340026855,0.26780247688293457,287,noncomp
288,0.266073077917099,0.023310376331210136,0.6739199161529541,0.2555171549320221,288,noncomp
289,0.24763448536396027,0.031854093074798584,0.5178514719009399,0.22883492708206177,289,noncomp
290,0.25826776027679443,0.04221348837018013,0.5953925251960754,0.23581740260124207,290,noncomp
291,0.3061677813529968,0.04278671741485596,0.6079673767089844,0.3091902732849121,291,noncomp
292,0.22744594514369965,-0.020771553739905357,0.5331656336784363,0.2146356850862503,292,noncomp
293,0.2425408810377121,-0.027608320116996765,0.5733752846717834,0.22973817586898804,293,noncomp
294,0.23979757726192474,-0.02528446540236473,0.5959634184837341,0.22788043320178986,294,noncomp
295,0.2682208716869354,0.014352535828948021,0.6080914735794067,0.24413852393627167,295,noncomp
296,0.3029778301715851,0.004036640748381615,0.5875357389450073,0.30578529834747314,296,noncomp
297,0.252371609210968,-0.022539565339684486,0.6674491763114929,0.24881410598754883,297,noncomp
298,0.26668867468833923,-0.03581804409623146,0.6569619178771973,0.24801605939865112,298,noncomp
299,0.29498350620269775,0.08348983526229858,0.5845890641212463,0.2896622121334076,299,noncomp
300,0.25583162903785706,-0.01177898608148098,0.5915544033050537,0.24913394451141357,300,noncomp
301,0.3037765622138977,0.04529642313718796,0.5938050150871277,0.2901500463485718,301,noncomp
302,0.25745514035224915,0.04790519177913666,0.5737618207931519,0.2331451028585434,302,noncomp
303,0.23952323198318481,-0.024188634008169174,0.555604100227356,0.2367447018623352,303,noncomp
304,0.26026561856269836,0.017731018364429474,0.6112951040267944,0.2494785487651825,304,noncomp
305,0.22940601408481598,-0.05224958807229996,0.5905263423919678,0.2322455197572708,305,noncomp
