id,batchID,batchIDLastChangedAt,gameID,gameIDLastChangedAt,playerID,playerIDLastChangedAt,roundID,roundIDLastChangedAt,stageID,stageIDLastChangedAt,submit,submitLastChangedAt
01JFE4CF1X2FGWJ6ZN9ZTDVZQB,01JFE2F3F5HJQFAZ9GTKYACR7B,2024-12-19T00:16:50.749577805Z,01JFE2F3GA5Q3S2M2VD0KJEAF0,2024-12-19T00:16:50.749577805Z,01JFE3CCBQ47YDA3T67EP5FJFP,2024-12-19T00:16:50.749577805Z,01JFE3JRX8VMY11PKKC7B43Q4M,2024-12-19T00:16:50.749577805Z,01JFE3JSMCYPWH8NN60ZBZBX14,2024-12-19T00:16:50.749577805Z,,
01JFE4GDFVVDFGS1BZSZDE9NRF,01JFE2F3F5HJQFAZ9GTKYACR7B,2024-12-19T00:19:00.219312991Z,01JFE2F3GA5Q3S2M2VD0KJEAF0,2024-12-19T00:19:00.219312991Z,01JFE3CCBQ47YDA3T67EP5FJFP,2024-12-19T00:19:00.219312991Z,01JFE3JRXFW6JC2RY4S468MQH0,2024-12-19T00:19:00.219312991Z,01JFE3JSWTPGWC4GX2R16GZWSS,2024-12-19T00:19:00.219312991Z,true,2024-12-19T00:19:05.675969555Z
01JFE51AMRK7V9JFEDTC99KG0H,01JFE2F4Z1V3R2QPM6H32SYRG1,2024-12-19T00:28:14.360552787Z,01JFE2F4ZPX2JA4S2YP9QSTGK7,2024-12-19T00:28:14.360552787Z,01JFE3GDVYFHT2K4XDK55QZ0DA,2024-12-19T00:28:14.360552787Z,01JFE3QSPR7EV7JP4MVPQ0YR41,2024-12-19T00:28:14.360552787Z,01JFE3QV4XSXG00RFQWXE7NPP2,2024-12-19T00:28:14.360552787Z,true,2024-12-19T00:28:28.954517222Z
01JFE58ZZR5MRG27XHDGABE5QJ,01JFE2F3F5HJQFAZ9GTKYACR7B,2024-12-19T00:32:25.592465267Z,01JFE2F3G88EFKXAZ79VCSWHZ9,2024-12-19T00:32:25.592465267Z,01JFE3C777EKW74B4WG3R493EE,2024-12-19T00:32:25.592465267Z,01JFE3P1QGRBEPPVXACR5RAHQG,2024-12-19T00:32:25.592465267Z,01JFE3P2FQY9G9SWFBEM60RNSH,2024-12-19T00:32:25.592465267Z,,
01JFE5ACSFCS14VA5313H420SQ,01JFE2F4Z1V3R2QPM6H32SYRG1,2024-12-19T00:33:11.471337687Z,01JFE2F4ZPX2JA4S2YP9QSTGK7,2024-12-19T00:33:11.471337687Z,01JFE3GDVYFHT2K4XDK55QZ0DA,2024-12-19T00:33:11.471337687Z,01JFE3QSQV5DHY42BX4ZVZZY4A,2024-12-19T00:33:11.471337687Z,01JFE3QVJEXHVJAAECWKAXR138,2024-12-19T00:33:11.471337687Z,,
01JFE5BQM3N29D9M1J8509984X,01JFE2F4Z1V3R2QPM6H32SYRG1,2024-12-19T00:33:55.331239318Z,01JFE2F4ZPX2JA4S2YP9QSTGK7,2024-12-19T00:33:55.331239318Z,01JFE3FPZDJZB6D1YV0YWQGJGG,2024-12-19T00:33:55.331239318Z,01JFE3QSR8HK0J11PAPF6DAVKN,2024-12-19T00:33:55.331239318Z,01JFE3QVMDY0BAZT31MQH2M77Q,2024-12-19T00:33:55.331239318Z,,
01JFE46SJVKM1PFSHQGGCVEWCN,01JFE2F3F5HJQFAZ9GTKYACR7B,2024-12-19T00:13:44.923912528Z,01JFE2F3GA5Q3S2M2VD0KJEAF0,2024-12-19T00:13:44.923912528Z,01JFE3CCBQ47YDA3T67EP5FJFP,2024-12-19T00:13:44.923912528Z,01JFE3JRX1PSSA18GACTD9TY5Y,2024-12-19T00:13:44.923912528Z,01JFE3JSCDFFYY5GRS3FMY1SBJ,2024-12-19T00:13:44.923912528Z,true,2024-12-19T00:14:03.958465647Z
01JFE4CVXCC4X60J2NZV7XCYXF,01JFE2F3F5HJQFAZ9GTKYACR7B,2024-12-19T00:17:03.916377315Z,01JFE2F3GA5Q3S2M2VD0KJEAF0,2024-12-19T00:17:03.916377315Z,01JFE3CCBQ47YDA3T67EP5FJFP,2024-12-19T00:17:03.916377315Z,01JFE3JRXCDT1QPCFEREXE83KT,2024-12-19T00:17:03.916377315Z,01JFE3JSNCY41HKZJH2ZHW7CAM,2024-12-19T00:17:03.916377315Z,true,2024-12-19T00:17:14.06508441Z
01JFE4EGJFK1BWKA8H406AGNPK,01JFE2F3F5HJQFAZ9GTKYACR7B,2024-12-19T00:17:57.839860452Z,01JFE2F3GA5Q3S2M2VD0KJEAF0,2024-12-19T00:17:57.839860452Z,01JFE3CCBQ47YDA3T67EP5FJFP,2024-12-19T00:17:57.839860452Z,01JFE3JRXD14TK2FVN9DRYP8E9,2024-12-19T00:17:57.839860452Z,01JFE3JSRB104B9AZMHQSR37Z9,2024-12-19T00:17:57.839860452Z,,
01JFE4NFVHQ6Z56SE7M8H6BA18,01JFE2F4Z1V3R2QPM6H32SYRG1,2024-12-19T00:21:46.48170023Z,01JFE2F4ZPX2JA4S2YP9QSTGK7,2024-12-19T00:21:46.48170023Z,01JFE3FPZDJZB6D1YV0YWQGJGG,2024-12-19T00:21:46.48170023Z,01JFE3QSN97WEW64DGQAFSHJNE,2024-12-19T00:21:46.48170023Z,01JFE3QTK79KT6TQQSZMP6VT52,2024-12-19T00:21:46.48170023Z,true,2024-12-19T00:22:05.101642204Z
01JFE56ESBH5WN1HHY8DWJ74HY,01JFE2F4Z1V3R2QPM6H32SYRG1,2024-12-19T00:31:02.443900834Z,01JFE2F4ZKGQVWRPETSR6SJYE1,2024-12-19T00:31:02.443900834Z,01JFE3JG0DE7BWPK8YPFDRKY8Q,2024-12-19T00:31:02.443900834Z,01JFE3VHK7SX1NX62WW6XQ577G,2024-12-19T00:31:02.443900834Z,01JFE3VK7TKMCGMVM4R3301277,2024-12-19T00:31:02.443900834Z,true,2024-12-19T00:31:12.861525846Z
01JFE5WCWPW79C3BVHFP7NSNZE,01JFE2F3F5HJQFAZ9GTKYACR7B,2024-12-19T00:43:01.398719001Z,01JFE2F3G88EFKXAZ79VCSWHZ9,2024-12-19T00:43:01.398719001Z,01JFE3C777EKW74B4WG3R493EE,2024-12-19T00:43:01.398719001Z,01JFE3P1Q2SV08R5YSCYGD17F8,2024-12-19T00:43:01.398719001Z,01JFE3P2SMF86Z3X8CR1H68Y2P,2024-12-19T00:43:01.398719001Z,,
01JFE4309XYB6EZ4DRGHP48QCE,01JFE2F3F5HJQFAZ9GTKYACR7B,2024-12-19T00:11:40.733340497Z,01JFE2F3G88EFKXAZ79H1Z0JEZ,2024-12-19T00:11:40.733340497Z,01JFE3G0SARBJ072J7GT8109DN,2024-12-19T00:11:40.733340497Z,01JFE3K6HR8WG1DC6KDJQADWST,2024-12-19T00:11:40.733340497Z,01JFE3K72F72PD2NMWBMP7Y432,2024-12-19T00:11:40.733340497Z,true,2024-12-19T00:11:50.841469201Z
01JFE4366WQMGRATKC5AGCS02K,01JFE2F4Z1V3R2QPM6H32SYRG1,2024-12-19T00:11:46.780500406Z,01JFE2F4ZPX2JA4S2YP9QSTGK7,2024-12-19T00:11:46.780500406Z,01JFE3GDVYFHT2K4XDK55QZ0DA,2024-12-19T00:11:46.780500406Z,01JFE3QSJXDP8N8MARDFVJN27G,2024-12-19T00:11:46.780500406Z,01JFE3QT1GNH3APGCEVG973NQF,2024-12-19T00:11:46.780500406Z,,
01JFE452XRRRDDG2AM33ZTKQPJ,01JFE2F3F5HJQFAZ9GTKYACR7B,2024-12-19T00:12:48.952113126Z,01JFE2F3G88EFKXAZ79H1Z0JEZ,2024-12-19T00:12:48.952113126Z,01JFE39M62S9ZGB32JTRVGFVA6,2024-12-19T00:12:48.952113126Z,01JFE3K6HSS8ZG8C5YAXS6NBQG,2024-12-19T00:12:48.952113126Z,01JFE3K75B1D5QDTD4DDZGKA9X,2024-12-19T00:12:48.952113126Z,true,2024-12-19T00:12:59.726820344Z
01JFE4ABSKTQ3RYD5D9E0QKW4Z,01JFE2F4Z1V3R2QPM6H32SYRG1,2024-12-19T00:15:41.875685929Z,01JFE2F4ZPX2JA4S2YP9QSTGK7,2024-12-19T00:15:41.875685929Z,01JFE3GDVYFHT2K4XDK55QZ0DA,2024-12-19T00:15:41.875685929Z,01JFE3QSK215TW5N6N3NEQ1BT2,2024-12-19T00:15:41.875685929Z,01JFE3QT7ZFP3SAJSCR6BBFZZS,2024-12-19T00:15:41.875685929Z,true,2024-12-19T00:16:07.745715276Z
01JFE52HVJJNREMGY7WDMFAPK6,01JFE2F4Z1V3R2QPM6H32SYRG1,2024-12-19T00:28:54.514946073Z,01JFE2F4ZPX2JA4S2YP9QSTGK7,2024-12-19T00:28:54.514946073Z,01JFE3GDVYFHT2K4XDK55QZ0DA,2024-12-19T00:28:54.514946073Z,01JFE3QSPXJN9MC343ZSXAWEVA,2024-12-19T00:28:54.514946073Z,01JFE3QV81CAXXR6QXCQ39MMFB,2024-12-19T00:28:54.514946073Z,true,2024-12-19T00:29:09.402265013Z
01JFE45C418KR86XGTPRYZT4ED,01JFE2F3F5HJQFAZ9GTKYACR7B,2024-12-19T00:12:58.369815678Z,01JFE2F3GA5Q3S2M2VD0KJEAF0,2024-12-19T00:12:58.369815678Z,01JFE3CCBQ47YDA3T67EP5FJFP,2024-12-19T00:12:58.369815678Z,01JFE3JRWYB7C7ZD8T69NJVH38,2024-12-19T00:12:58.369815678Z,01JFE3JSA0EM57MCT1MAVH46P2,2024-12-19T00:12:58.369815678Z,true,2024-12-19T00:13:06.438620403Z
01JFE4F0Z4FGNHE6JA4AETAZDC,01JFE2F3F5HJQFAZ9GTKYACR7B,2024-12-19T00:18:14.628057187Z,01JFE2F3GA5Q3S2M2VD0KJEAF0,2024-12-19T00:18:14.628057187Z,01JFE3F9A7MC48ZJQXD4G22DQY,2024-12-19T00:18:14.628057187Z,01JFE3JRXE5CGM57MBSYPYBK05,2024-12-19T00:18:14.628057187Z,01JFE3JSS8RTCH8D0W76EAPVTY,2024-12-19T00:18:14.628057187Z,,
01JFE4FY1D1G8V38P6KE3096RH,01JFE2F3F5HJQFAZ9GTKYACR7B,2024-12-19T00:18:44.397973552Z,01JFE2F3GA5Q3S2M2VD0KJEAF0,2024-12-19T00:18:44.397973552Z,01JFE3F9A7MC48ZJQXD4G22DQY,2024-12-19T00:18:44.397973552Z,01JFE3JRXE5CGM57MBS2Z1W90Y,2024-12-19T00:18:44.397973552Z,01JFE3JSV9Z44H6JZGVDCM080S,2024-12-19T00:18:44.397973552Z,true,2024-12-19T00:18:48.608537775Z
01JFE4RN6ZVE282QGG1EJ2C7WV,01JFE2F6201T265AQ8QKTC3PAM,2024-12-19T00:23:30.271942518Z,01JFE2F62GTGJW6PH1EHSDRF1P,2024-12-19T00:23:30.271942518Z,01JFE3SEFHADEN49FA2246CZPF,2024-12-19T00:23:30.271942518Z,01JFE43SQBJVGC1FFNZGEK6KXD,2024-12-19T00:23:30.271942518Z,01JFE43V1HSFJ3D7NX9JGBQB1N,2024-12-19T00:23:30.271942518Z,,
01JFE4VZ3BGEYCEGATN0A44GYK,01JFE2F6201T265AQ8QKTC3PAM,2024-12-19T00:25:18.699716989Z,01JFE2F62GTGJW6PH1EHSDRF1P,2024-12-19T00:25:18.699716989Z,01JFE3R3FXHKGEJ1VBRPDEXJQ4,2024-12-19T00:25:18.699716989Z,01JFE43SRY9Y6NDVG7PHV189D3,2024-12-19T00:25:18.699716989Z,01JFE43VA5M90K1WWN5324V8EA,2024-12-19T00:25:18.699716989Z,true,2024-12-19T00:25:31.401357508Z
01JFE49TY2ERNS2X2JS2Z8VR70,01JFE2F3F5HJQFAZ9GTKYACR7B,2024-12-19T00:15:24.610431382Z,01JFE2F3GA5Q3S2M2VD0KJEAF0,2024-12-19T00:15:24.610431382Z,01JFE3CCBQ47YDA3T67EP5FJFP,2024-12-19T00:15:24.610431382Z,01JFE3JRX57B7GVT6BMS7ZSKPC,2024-12-19T00:15:24.610431382Z,01JFE3JSFW5491FGD3SKP8P0FS,2024-12-19T00:15:24.610431382Z,,
01JFE4GWTYGP4Z7VDP3AHX91NS,01JFE2F3F5HJQFAZ9GTKYACR7B,2024-12-19T00:19:15.934788404Z,01JFE2F3G88EFKXAZ79H1Z0JEZ,2024-12-19T00:19:15.934788404Z,01JFE39M62S9ZGB32JTRVGFVA6,2024-12-19T00:19:15.934788404Z,01JFE3K6GW0DA88SPTFZM07M37,2024-12-19T00:19:15.934788404Z,01JFE3K7XEVH24MKPGBJJR0CEG,2024-12-19T00:19:15.934788404Z,,
01JFE4J8FGS1FZXTHHBHB50855,01JFE2F4Z1V3R2QPM6H32SYRG1,2024-12-19T00:20:00.624752017Z,01JFE2F4ZKGQVWRPETSR6SJYE1,2024-12-19T00:20:00.624752017Z,01JFE3JG0DE7BWPK8YPFDRKY8Q,2024-12-19T00:20:00.624752017Z,01JFE3VHG4RWQ2SQC2FKB1Z8AT,2024-12-19T00:20:00.624752017Z,01JFE3VJAXZGMQ94VRPT7SV2QS,2024-12-19T00:20:00.624752017Z,,
01JFE4YVW0HG6MESBR58Y13Z7B,01JFE2F6201T265AQ8QKTC3PAM,2024-12-19T00:26:53.696976362Z,01JFE2F62GTGJW6PH1EHSDRF1P,2024-12-19T00:26:53.696976362Z,01JFE3R3FXHKGEJ1VBRPDEXJQ4,2024-12-19T00:26:53.696976362Z,01JFE43SSNEGJEKKB7E1EEFY76,2024-12-19T00:26:53.696976362Z,01JFE43VJ1H1A4JHE6FSQ5GJDT,2024-12-19T00:26:53.696976362Z,,
01JFE4ZV90WH3VK8FBV9YNC9AP,01JFE2F4Z1V3R2QPM6H32SYRG1,2024-12-19T00:27:25.856326674Z,01JFE2F4ZKGQVWRPETSR6SJYE1,2024-12-19T00:27:25.856326674Z,01JFE3JG0DE7BWPK8YPFDRKY8Q,2024-12-19T00:27:25.856326674Z,01JFE3VHJ0E3705A9ESPVHV1D6,2024-12-19T00:27:25.856326674Z,01JFE3VJWCCV7V89014N8WVJ78,2024-12-19T00:27:25.856326674Z,,
01JFE536VABT997DFG0D5BY9BJ,01JFE2F6201T265AQ8QKTC3PAM,2024-12-19T00:29:16.010765329Z,01JFE2F62GTGJW6PH1EHSDRF1P,2024-12-19T00:29:16.010765329Z,01JFE3SEFHADEN49FA2246CZPF,2024-12-19T00:29:16.010765329Z,01JFE43SW1WYZXXSXJ9PDF09GW,2024-12-19T00:29:16.010765329Z,01JFE43VZW3WKD73AD9DGGZP9W,2024-12-19T00:29:16.010765329Z,,
01JFE54GT184G527MY8P49Z6PN,01JFE2F4Z1V3R2QPM6H32SYRG1,2024-12-19T00:29:58.97794877Z,01JFE2F4ZKGQVWRPETSR6SJYE1,2024-12-19T00:29:58.97794877Z,01JFE3JG0DE7BWPK8YPFDRKY8Q,2024-12-19T00:29:58.97794877Z,01JFE3VHJZDTEPJWYDRRH3SJ16,2024-12-19T00:29:58.97794877Z,01JFE3VK4SH7Z4FGY420323VC4,2024-12-19T00:29:58.97794877Z,true,2024-12-19T00:30:12.610389627Z
01JFE57RTX9SGN8X6EDTPBNENR,01JFE2F4Z1V3R2QPM6H32SYRG1,2024-12-19T00:31:45.502606719Z,01JFE2F4ZKGQVWRPETSR6SJYE1,2024-12-19T00:31:45.502606719Z,01JFE3GNAK7CYZTKC2WCSCNTJE,2024-12-19T00:31:45.502606719Z,01JFE3VHKMN5EAQXFAHG9DY77X,2024-12-19T00:31:45.502606719Z,01JFE3VKACNYVRFW6W06EMY6B9,2024-12-19T00:31:45.502606719Z,true,2024-12-19T00:32:00.013875775Z
01JFE4GA88VX9J33YEM65WX3VT,01JFE2F3F5HJQFAZ9GTKYACR7B,2024-12-19T00:18:56.904779171Z,01JFE2F3GA5Q3S2M2VD0KJEAF0,2024-12-19T00:18:56.904779171Z,01JFE3F9A7MC48ZJQXD4G22DQY,2024-12-19T00:18:56.904779171Z,01JFE3JRWEBT60NS9XSHSZ7JKG,2024-12-19T00:18:56.904779171Z,01JFE3JSW234C1TD8HFJEBTGH8,2024-12-19T00:18:56.904779171Z,,
01JFE4JR5MSB32YCQT1SR7QX3Q,01JFE2F4Z1V3R2QPM6H32SYRG1,2024-12-19T00:20:16.692506479Z,01JFE2F4ZPX2JA4S2YP9QSTGK7,2024-12-19T00:20:16.692506479Z,01JFE3GDVYFHT2K4XDK55QZ0DA,2024-12-19T00:20:16.692506479Z,01JFE3QSMRN2SPGZNTK8F7KV5B,2024-12-19T00:20:16.692506479Z,01JFE3QTFZ03MEXWW3Y5FVJ2GV,2024-12-19T00:20:16.692506479Z,,
01JFE4K52TYJTSH5M3TZ0F3Z10,01JFE2F6201T265AQ8QKTC3PAM,2024-12-19T00:20:29.914856389Z,01JFE2F62GTGJW6PH1EHSDRF1P,2024-12-19T00:20:29.914856389Z,01JFE3R3FXHKGEJ1VBRPDEXJQ4,2024-12-19T00:20:29.914856389Z,01JFE43SNW3FW9B093MDJE4CT7,2024-12-19T00:20:29.914856389Z,01JFE43TKE8DBNTFVWXTE0QK98,2024-12-19T00:20:29.914856389Z,true,2024-12-19T00:20:39.250119692Z
01JFE4D5XATTVKFZC42XC5YAZB,01JFE2F3F5HJQFAZ9GTKYACR7B,2024-12-19T00:17:14.15418871Z,01JFE2F3GA5Q3S2M2VD0KJEAF0,2024-12-19T00:17:14.15418871Z,01JFE3F9A7MC48ZJQXD4G22DQY,2024-12-19T00:17:14.15418871Z,01JFE3JRXCDT1QPCFEREXE83KT,2024-12-19T00:17:14.15418871Z,01JFE3JSND9QZ4GGDC3JNK997K,2024-12-19T00:17:14.15418871Z,,
01JFE4SZ12E7R3CHY0TAC5TXWF,01JFE2F4Z1V3R2QPM6H32SYRG1,2024-12-19T00:24:13.090215192Z,01JFE2F4ZKGQVWRPETSR6SJYE1,2024-12-19T00:24:13.090215192Z,01JFE3JG0DE7BWPK8YPFDRKY8Q,2024-12-19T00:24:13.090215192Z,01JFE3VHGA4ATTGC7BAAH07RXT,2024-12-19T00:24:13.090215192Z,01JFE3VJKECJHQ4ACJTTPX7TXW,2024-12-19T00:24:13.090215192Z,,
01JFE4TN0V3BE2AZE2MQ542ZRG,01JFE2F6201T265AQ8QKTC3PAM,2024-12-19T00:24:35.611976384Z,01JFE2F62GTGJW6PH1EHSDRF1P,2024-12-19T00:24:35.611976384Z,01JFE3SEFHADEN49FA2246CZPF,2024-12-19T00:24:35.611976384Z,01JFE43SRADHZH9MDK8EHKF8EC,2024-12-19T00:24:35.611976384Z,01JFE43V7RJR5NE08T7R476RZ4,2024-12-19T00:24:35.611976384Z,true,2024-12-19T00:24:48.116692913Z
01JFE53A23AZQSH9WDNVY5X1MS,01JFE2F6201T265AQ8QKTC3PAM,2024-12-19T00:29:19.299581168Z,01JFE2F62GTGJW6PH1EHSDRF1P,2024-12-19T00:29:19.299581168Z,01JFE3R3FXHKGEJ1VBRPDEXJQ4,2024-12-19T00:29:19.299581168Z,01JFE43SW7F6H5XJHH1N2P3A8N,2024-12-19T00:29:19.299581168Z,01JFE43W12NF15VHFNB4R3K7XX,2024-12-19T00:29:19.299581168Z,true,2024-12-19T00:29:31.091376347Z
01JFE5MQRGBBJGMW5CSDT49TZB,01JFE2F3F5HJQFAZ9GTKYACR7B,2024-12-19T00:38:50.384239969Z,01JFE2F3G88EFKXAZ79VCSWHZ9,2024-12-19T00:38:50.384239969Z,01JFE3AJ3X57NGKG3YYMST8QQD,2024-12-19T00:38:50.384239969Z,01JFE3P1R6Y4B85FP9DN1R5KAB,2024-12-19T00:38:50.384239969Z,01JFE3P2PMATA8JR1K8NKGJ84P,2024-12-19T00:38:50.384239969Z,,
01JFE42CBEYVC3KZTK2RWMGBE3,01JFE2F3F5HJQFAZ9GTKYACR7B,2024-12-19T00:11:20.302586842Z,01JFE2F3GA5Q3S2M2VD0KJEAF0,2024-12-19T00:11:20.302586842Z,01JFE3F9A7MC48ZJQXD4G22DQY,2024-12-19T00:11:20.302586842Z,01JFE3JRWXAFKWEAA3PT95B4CH,2024-12-19T00:11:20.302586842Z,01JFE3JS6T1CG788BX1XS3553N,2024-12-19T00:11:20.302586842Z,,
01JFE43QPGQFMPN4NS5Q8AKN5P,01JFE2F3F5HJQFAZ9GTKYACR7B,2024-12-19T00:12:04.688298437Z,01JFE2F3GA5Q3S2M2VD0KJEAF0,2024-12-19T00:12:04.688298437Z,01JFE3F9A7MC48ZJQXD4G22DQY,2024-12-19T00:12:04.688298437Z,01JFE3JRX0SX8HE7EJPMNVADVC,2024-12-19T00:12:04.688298437Z,01JFE3JS833NK5S4APQZ7WY6C1,2024-12-19T00:12:04.688298437Z,,
01JFE4DYAZ0NVGT9X4ZM2A612Q,01JFE2F6201T265AQ8QKTC3PAM,2024-12-19T00:17:39.167281507Z,01JFE2F62GTGJW6PH1EHSDRF1P,2024-12-19T00:17:39.167281507Z,01JFE3R3FXHKGEJ1VBRPDEXJQ4,2024-12-19T00:17:39.167281507Z,01JFE43SKVF0DSCEFAQKDVGBBK,2024-12-19T00:17:39.167281507Z,01JFE43T9H4V9Z9QGVVA8HMSQK,2024-12-19T00:17:39.167281507Z,true,2024-12-19T00:17:58.462360843Z
01JFE4FSPJ38Y7ZPS2NP3YD6ND,01JFE2F3F5HJQFAZ9GTKYACR7B,2024-12-19T00:18:39.954068568Z,01JFE2F3G88EFKXAZ79VCSWHZ9,2024-12-19T00:18:39.954068568Z,01JFE3C777EKW74B4WG3R493EE,2024-12-19T00:18:39.954068568Z,01JFE3P1MEQZPCY0KE0CFGWQ66,2024-12-19T00:18:39.954068568Z,01JFE3P23CTCBZFH37NEMMS3Z1,2024-12-19T00:18:39.954068568Z,,
01JFE54YC35WEFQF72E4PE7T48,01JFE2F4Z1V3R2QPM6H32SYRG1,2024-12-19T00:30:12.867563709Z,01JFE2F4ZKGQVWRPETSR6SJYE1,2024-12-19T00:30:12.867563709Z,01JFE3JG0DE7BWPK8YPFDRKY8Q,2024-12-19T00:30:12.867563709Z,01JFE3VHJZDTEPJWYDRRH3SJ16,2024-12-19T00:30:12.867563709Z,01JFE3VK4XW6Z4KTZRXVYYBBD6,2024-12-19T00:30:12.867563709Z,,
