id,actualPlayerCount,actualPlayerCountLastChangedAt,batchID,batchIDLastChangedAt,bottomTangrams,bottomTangramsLastChangedAt,contextSize,contextSizeLastChangedAt,contextStructure,contextStructureLastChangedAt,ended,endedLastChangedAt,endedReason,endedReasonLastChangedAt,groupID,groupIDLastChangedAt,justStarted,justStartedLastChangedAt,maxTimeout,maxTimeoutLastChangedAt,rotation,rotationLastChangedAt,roundIndex,roundIndexLastChangedAt,showNegativeFeedback,showNegativeFeedbackLastChangedAt,stageID,stageIDLastChangedAt,start,startLastChangedAt,starting,startingLastChangedAt,status,statusLastChangedAt,targets,targetsLastChangedAt,topTangrams,topTangramsLastChangedAt,treatment,treatmentLastChangedAt,treatmentName,treatmentNameLastChangedAt
01JH1RNKD1F4YDF1363KM31BGV,2,2025-01-08T01:43:42.33777553Z,01JH1RNKCC69MGANW7P8YZKMM5,2025-01-08T01:32:37.665603983Z,"[452,112,449,234]",2025-01-08T01:43:42.584367039Z,4,2025-01-08T01:43:42.361880487Z,comp-between,2025-01-08T01:43:42.361880487Z,true,2025-01-08T02:01:23.780939136Z,end of game,2025-01-08T02:01:23.790961217Z,01JH1RNKDRVZ7F4VZJHJ60S4G3,2025-01-08T01:32:37.691540459Z,true,2025-01-08T01:43:42.584367039Z,3,2025-01-08T01:43:42.361880487Z,90,2025-01-08T01:43:42.361880487Z,63,2025-01-08T01:43:42.584367039Z,1,2025-01-08T01:43:42.361880487Z,null,2025-01-08T02:01:23.780939136Z,true,2025-01-08T01:43:42.33777553Z,true,2025-01-08T01:43:42.33777553Z,ended,2025-01-08T02:01:23.790961217Z,"[[39,452],[39,112],[39,449],[39,234],[42,452],[42,112],[42,449],[42,234],[40,452],[40,112],[40,449],[40,234],[302,452],[302,112],[302,449],[302,234]]",2025-01-08T01:43:42.584367039Z,"[39,42,40,302]",2025-01-08T01:43:42.584367039Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":3,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-08T01:32:37.665603983Z,full-comp-between,2025-01-08T01:32:37.665603983Z
01JH1RNKD2HQ69CE1BZAFW44AV,2,2025-01-08T02:25:01.256741654Z,01JH1RNKCC69MGANW7P8YZKMM5,2025-01-08T01:32:37.666130952Z,"[11,271,86,206,397,96,281,306,36,402,123,464,443,425,115,179]",2025-01-08T02:25:01.500174531Z,4,2025-01-08T02:25:01.281732319Z,noncomp,2025-01-08T02:25:01.281732319Z,true,2025-01-08T02:50:17.415107024Z,end of game,2025-01-08T02:50:17.436607676Z,01JH1RNKEASEJA29VAQ3GVK3SN,2025-01-08T01:32:37.70911777Z,true,2025-01-08T02:25:01.500174531Z,3,2025-01-08T02:25:01.281732319Z,180,2025-01-08T02:25:01.281732319Z,63,2025-01-08T02:25:01.500174531Z,1,2025-01-08T02:25:01.281732319Z,null,2025-01-08T02:50:17.415107024Z,true,2025-01-08T02:25:01.256741654Z,true,2025-01-08T02:25:01.256741654Z,ended,2025-01-08T02:50:17.436607676Z,"[[166,11],[310,271],[439,86],[237,206],[248,397],[296,96],[370,281],[20,306],[406,36],[88,402],[63,123],[247,464],[382,443],[56,425],[191,115],[286,179]]",2025-01-08T02:25:01.500174531Z,"[166,310,439,237,248,296,370,20,406,88,63,247,382,56,191,286]",2025-01-08T02:25:01.500174531Z,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":3,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-08T01:32:37.666130952Z,full-noncomp,2025-01-08T01:32:37.666130952Z
01JH1RZ3GD0THX4NKEW5HKYMMW,2,2025-01-08T02:47:21.176620879Z,01JH1RZ3FXNX28XM2FHQ5ANPD8,2025-01-08T01:37:49.069355089Z,"[367,364,443,287]",2025-01-08T02:47:21.589533814Z,4,2025-01-08T02:47:21.22188263Z,comp-within,2025-01-08T02:47:21.22188263Z,true,2025-01-08T03:19:36.040432409Z,end of game,2025-01-08T03:19:36.067678699Z,01JH1RZ3H5M8WA82KC193FN790,2025-01-08T01:37:49.095259185Z,true,2025-01-08T02:47:21.589533814Z,3,2025-01-08T02:47:21.22188263Z,90,2025-01-08T02:47:21.22188263Z,63,2025-01-08T02:47:21.589533814Z,1,2025-01-08T02:47:21.22188263Z,null,2025-01-08T03:19:36.040432409Z,true,2025-01-08T02:47:21.176620879Z,true,2025-01-08T02:47:21.176620879Z,ended,2025-01-08T03:19:36.067678699Z,"[[199,367],[199,364],[199,443],[199,287],[265,367],[265,364],[265,443],[265,287],[135,367],[135,364],[135,443],[135,287],[461,367],[461,364],[461,443],[461,287]]",2025-01-08T02:47:21.589533814Z,"[199,265,135,461]",2025-01-08T02:47:21.589533814Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":3,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-08T01:37:49.069355089Z,full-comp-within,2025-01-08T01:37:49.069355089Z
01JH1RZ3GH74K3GNA5D14P077Q,2,2025-01-08T02:42:23.154987513Z,01JH1RZ3FXNX28XM2FHQ5ANPD8,2025-01-08T01:37:49.073036858Z,"[63,36,223,188]",2025-01-08T02:42:23.56199563Z,4,2025-01-08T02:42:23.186728546Z,comp-between,2025-01-08T02:42:23.186728546Z,true,2025-01-08T03:11:14.433168053Z,end of game,2025-01-08T03:11:14.454388621Z,01JH1RZ3HNZRPHQDW7T5CES20N,2025-01-08T01:37:49.110382466Z,true,2025-01-08T02:42:23.56199563Z,3,2025-01-08T02:42:23.186728546Z,270,2025-01-08T02:42:23.186728546Z,63,2025-01-08T02:42:23.56199563Z,1,2025-01-08T02:42:23.186728546Z,null,2025-01-08T03:11:14.433168053Z,true,2025-01-08T02:42:23.154987513Z,true,2025-01-08T02:42:23.154987513Z,ended,2025-01-08T03:11:14.454388621Z,"[[267,63],[267,36],[267,223],[267,188],[187,63],[187,36],[187,223],[187,188],[270,63],[270,36],[270,223],[270,188],[254,63],[254,36],[254,223],[254,188]]",2025-01-08T02:42:23.56199563Z,"[267,187,270,254]",2025-01-08T02:42:23.56199563Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":3,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-08T01:37:49.073036858Z,full-comp-between,2025-01-08T01:37:49.073036858Z
01JH1RZ3GH74K3GNA5D6GHEBK3,2,2025-01-08T02:26:29.763519647Z,01JH1RZ3FXNX28XM2FHQ5ANPD8,2025-01-08T01:37:49.073428407Z,"[4,270,222,179,146,154,465,178,93,108,202,320,421,439,153,28]",2025-01-08T02:26:30.063369585Z,4,2025-01-08T02:26:29.787870341Z,noncomp,2025-01-08T02:26:29.787870341Z,true,2025-01-08T02:30:47.17296244Z,timeOut,2025-01-08T02:30:47.156400993Z,01JH1RZ3J28EZQP9N2F7PG1PR0,2025-01-08T01:37:49.124422044Z,true,2025-01-08T02:26:30.063369585Z,3,2025-01-08T02:26:29.787870341Z,270,2025-01-08T02:26:29.787870341Z,63,2025-01-08T02:26:30.063369585Z,1,2025-01-08T02:26:29.787870341Z,null,2025-01-08T02:30:47.17296244Z,true,2025-01-08T02:26:29.763519647Z,true,2025-01-08T02:26:29.763519647Z,ended,2025-01-08T02:30:47.156400993Z,"[[443,4],[440,270],[355,222],[224,179],[143,146],[259,154],[431,465],[267,178],[288,93],[383,108],[280,202],[81,320],[142,421],[256,439],[109,153],[352,28]]",2025-01-08T02:26:30.063369585Z,"[443,440,355,224,143,259,431,267,288,383,280,81,142,256,109,352]",2025-01-08T02:26:30.063369585Z,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":3,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-08T01:37:49.073428407Z,full-noncomp,2025-01-08T01:37:49.073428407Z
01JH1WVPFTJENPSF5FAR9G0SM3,,,01JH1WVPF3HND5MF31PAGJ8TR1,2025-01-08T02:45:51.73896964Z,,,,,,,false,2025-01-08T02:45:51.73896964Z,batch ended,2025-01-08T03:25:38.003350908Z,01JH1WVPGWKPTJRN68S5GJ2XZK,2025-01-08T02:45:51.774943528Z,,,,,,,,,,,,,false,2025-01-08T02:45:51.73896964Z,,,terminated,2025-01-08T03:25:38.003350908Z,,,,,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":3,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-08T02:45:51.73896964Z,full-comp-between,2025-01-08T02:45:51.73896964Z
01JH1WW7R5Q785SD4MBPFQ5QYB,2,2025-01-08T02:50:26.530460495Z,01JH1WW7QKT734J4BTTP6T2BKS,2025-01-08T02:46:09.413753436Z,"[418,3,402,217]",2025-01-08T02:50:27.003719423Z,4,2025-01-08T02:50:26.572083259Z,comp-within,2025-01-08T02:50:26.572083259Z,true,2025-01-08T03:39:42.372349458Z,end of game,2025-01-08T03:39:42.400503123Z,01JH1WW7S81TXFGP3G25MP4QAV,2025-01-08T02:46:09.451253968Z,true,2025-01-08T02:50:27.003719423Z,3,2025-01-08T02:50:26.572083259Z,0,2025-01-08T02:50:26.572083259Z,63,2025-01-08T02:50:27.003719423Z,1,2025-01-08T02:50:26.572083259Z,null,2025-01-08T03:39:42.372349458Z,true,2025-01-08T02:50:26.530460495Z,true,2025-01-08T02:50:26.530460495Z,ended,2025-01-08T03:39:42.400503123Z,"[[408,418],[408,3],[408,402],[408,217],[462,418],[462,3],[462,402],[462,217],[262,418],[262,3],[262,402],[262,217],[201,418],[201,3],[201,402],[201,217]]",2025-01-08T02:50:27.003719423Z,"[408,462,262,201]",2025-01-08T02:50:27.003719423Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":3,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-08T02:46:09.413753436Z,full-comp-within,2025-01-08T02:46:09.413753436Z
01JH1RNKD1F4YDF136339GBTVG,2,2025-01-08T02:12:25.760706838Z,01JH1RNKCC69MGANW7P8YZKMM5,2025-01-08T01:32:37.665171821Z,"[468,396,322,92]",2025-01-08T02:12:25.966887238Z,4,2025-01-08T02:12:25.781517103Z,comp-within,2025-01-08T02:12:25.781517103Z,true,2025-01-08T02:38:42.243392958Z,end of game,2025-01-08T02:38:42.25793241Z,01JH1RNKESSBRDD3EDWZRRCGR9,2025-01-08T01:32:37.723577681Z,true,2025-01-08T02:12:25.966887238Z,3,2025-01-08T02:12:25.781517103Z,0,2025-01-08T02:12:25.781517103Z,63,2025-01-08T02:12:25.966887238Z,1,2025-01-08T02:12:25.781517103Z,null,2025-01-08T02:38:42.243392958Z,true,2025-01-08T02:12:25.760706838Z,true,2025-01-08T02:12:25.760706838Z,ended,2025-01-08T02:38:42.25793241Z,"[[467,468],[467,396],[467,322],[467,92],[277,468],[277,396],[277,322],[277,92],[199,468],[199,396],[199,322],[199,92],[193,468],[193,396],[193,322],[193,92]]",2025-01-08T02:12:25.966887238Z,"[467,277,199,193]",2025-01-08T02:12:25.966887238Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":3,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-08T01:32:37.665171821Z,full-comp-within,2025-01-08T01:32:37.665171821Z
