roundID,correct,gameID,index,numTrials,repNum,response,target,targetNum,trialNum,tangramURLs,contextStructure,kept_game,playerID,contextStructure_f,text,total_num_words,total_num_chars,actualPlayerCount,batchID,contextSize,status,targets,rotation,sampled_game
01JHGRT6EBD70GH791TPKHESPJ,TRUE,01JHGQVWDS43X19PWRE1J1VGA5,60,65,3,/tangrams/38_206.png,/tangrams/38_206.png,13,60,"[""/tangrams/138_42.png"",""/tangrams/38_206.png"",""/tangrams/255_226.png"",""/tangrams/144_67.png""]",comp-between,TRUE,01JHGRJY909TYGDYG0X9BJ4PV7,Across Trial,2,1,1,2,01JHGQVWDBNGVK9P0R47TF3TAD,4,ended,"[[144,42],[144,67],[144,206],[144,226],[38,42],[38,67],[38,206],[38,226],[255,42],[255,67],[255,206],[255,226],[138,42],[138,67],[138,206],[138,226]]",180,TRUE
01JHGSVX8FV7PBN84NX7KXHTY4,TRUE,01JHGQVXASW01YS6M6CBX4FVQM,61,65,3,/tangrams/295_446.png,/tangrams/295_446.png,14,61,"[""/tangrams/295_446.png"",""/tangrams/394_446.png"",""/tangrams/295_439.png"",""/tangrams/394_439.png""]",comp-within,TRUE,01JHGSJG1T1YX1A6PQD89H3C7Q,Within Trial,diamond at top and bottom,5,25,2,01JHGQVXAEPG8V62PKG81ZZS47,4,ended,"[[394,439],[394,453],[394,442],[394,446],[134,439],[134,453],[134,442],[134,446],[295,439],[295,453],[295,442],[295,446],[125,439],[125,453],[125,442],[125,446]]",0,TRUE
01JHGSVXBYDH49VDJA4PQ4M779,TRUE,01JHGQVXASW01YS6M6CBX4FVQM,53,65,3,/tangrams/394_446.png,/tangrams/394_446.png,6,53,"[""/tangrams/394_446.png"",""/tangrams/125_446.png"",""/tangrams/125_439.png"",""/tangrams/394_439.png""]",comp-within,TRUE,01JHGSJG1T1YX1A6PQD89H3C7Q,Within Trial,cat on top small diamond at bottom triangle in center,10,53,2,01JHGQVXAEPG8V62PKG81ZZS47,4,ended,"[[394,439],[394,453],[394,442],[394,446],[134,439],[134,453],[134,442],[134,446],[295,439],[295,453],[295,442],[295,446],[125,439],[125,453],[125,442],[125,446]]",0,TRUE
01JHGSVXA5D7G8XG7XB1VSN5VB,TRUE,01JHGQVXASW01YS6M6CBX4FVQM,57,65,3,/tangrams/125_442.png,/tangrams/125_442.png,10,57,"[""/tangrams/125_442.png"",""/tangrams/295_442.png"",""/tangrams/295_453.png"",""/tangrams/125_453.png""]",comp-within,TRUE,01JHGSJG1T1YX1A6PQD89H3C7Q,Within Trial,trapezoid on top rectangle in center 2 legs at bottom,10,53,2,01JHGQVXAEPG8V62PKG81ZZS47,4,ended,"[[394,439],[394,453],[394,442],[394,446],[134,439],[134,453],[134,442],[134,446],[295,439],[295,453],[295,442],[295,446],[125,439],[125,453],[125,442],[125,446]]",0,TRUE
01JHGSVXDAZGQR9YPEBC92FJ9P,TRUE,01JHGQVXASW01YS6M6CBX4FVQM,50,65,3,/tangrams/295_439.png,/tangrams/295_439.png,3,50,"[""/tangrams/295_442.png"",""/tangrams/295_439.png"",""/tangrams/125_439.png"",""/tangrams/125_442.png""]",comp-within,TRUE,01JHGSNFP6C7508XTP5B0DBRGK,Within Trial,long diamond on top and left facing arrow,8,41,2,01JHGQVXAEPG8V62PKG81ZZS47,4,ended,"[[394,439],[394,453],[394,442],[394,446],[134,439],[134,453],[134,442],[134,446],[295,439],[295,453],[295,442],[295,446],[125,439],[125,453],[125,442],[125,446]]",0,TRUE
01JHGSVXEN77SS5SJAWS81NF22,TRUE,01JHGQVXASW01YS6M6CBX4FVQM,48,65,3,/tangrams/295_442.png,/tangrams/295_442.png,1,48,"[""/tangrams/125_442.png"",""/tangrams/125_446.png"",""/tangrams/295_446.png"",""/tangrams/295_442.png""]",comp-within,TRUE,01JHGSNFP6C7508XTP5B0DBRGK,Within Trial,"arrow facing down, long diamond on top 2 legs at the bottom",12,57,2,01JHGQVXAEPG8V62PKG81ZZS47,4,ended,"[[394,439],[394,453],[394,442],[394,446],[134,439],[134,453],[134,442],[134,446],[295,439],[295,453],[295,442],[295,446],[125,439],[125,453],[125,442],[125,446]]",0,TRUE
01JHGRT6H5FBA0F1NNPAXAZC3Y,TRUE,01JHGQVWDS43X19PWRE1J1VGA5,52,65,3,/tangrams/144_226.png,/tangrams/144_226.png,5,52,"[""/tangrams/255_42.png"",""/tangrams/144_226.png"",""/tangrams/38_206.png"",""/tangrams/138_67.png""]",comp-between,TRUE,01JHGRJY909TYGDYG0X9BJ4PV7,Across Trial,1,1,1,2,01JHGQVWDBNGVK9P0R47TF3TAD,4,ended,"[[144,42],[144,67],[144,206],[144,226],[38,42],[38,67],[38,206],[38,226],[255,42],[255,67],[255,206],[255,226],[138,42],[138,67],[138,206],[138,226]]",180,TRUE
01JHGRT6F21NCAT5R4PCXJJZSS,TRUE,01JHGQVWDS43X19PWRE1J1VGA5,58,65,3,/tangrams/255_42.png,/tangrams/255_42.png,11,58,"[""/tangrams/38_226.png"",""/tangrams/138_206.png"",""/tangrams/144_67.png"",""/tangrams/255_42.png""]",comp-between,TRUE,01JHGRJY909TYGDYG0X9BJ4PV7,Across Trial,flat,1,4,2,01JHGQVWDBNGVK9P0R47TF3TAD,4,ended,"[[144,42],[144,67],[144,206],[144,226],[38,42],[38,67],[38,206],[38,226],[255,42],[255,67],[255,206],[255,226],[138,42],[138,67],[138,206],[138,226]]",180,TRUE
01JHGRT6DQFS33JR549S72PGA0,TRUE,01JHGQVWDS43X19PWRE1J1VGA5,49,65,3,/tangrams/38_42.png,/tangrams/38_42.png,2,49,"[""/tangrams/138_67.png"",""/tangrams/255_206.png"",""/tangrams/38_42.png"",""/tangrams/144_226.png""]",comp-between,TRUE,01JHGRJGMT5SSR7WVG3W7160ZF,Across Trial,2,1,1,2,01JHGQVWDBNGVK9P0R47TF3TAD,4,ended,"[[144,42],[144,67],[144,206],[144,226],[38,42],[38,67],[38,206],[38,226],[255,42],[255,67],[255,206],[255,226],[138,42],[138,67],[138,206],[138,226]]",180,TRUE
01JHGRT6FBDE9BDAM8BXPRB59X,TRUE,01JHGQVWDS43X19PWRE1J1VGA5,57,65,3,/tangrams/255_67.png,/tangrams/255_67.png,10,57,"[""/tangrams/38_226.png"",""/tangrams/138_42.png"",""/tangrams/255_67.png"",""/tangrams/144_206.png""]",comp-between,TRUE,01JHGRJGMT5SSR7WVG3W7160ZF,Across Trial,flat,1,4,2,01JHGQVWDBNGVK9P0R47TF3TAD,4,ended,"[[144,42],[144,67],[144,206],[144,226],[38,42],[38,67],[38,206],[38,226],[255,42],[255,67],[255,206],[255,226],[138,42],[138,67],[138,206],[138,226]]",180,TRUE
01JHGSVXAM8VAHVRDDD3SDC0FZ,TRUE,01JHGQVXASW01YS6M6CBX4FVQM,56,65,3,/tangrams/295_453.png,/tangrams/295_453.png,9,56,"[""/tangrams/295_446.png"",""/tangrams/295_453.png"",""/tangrams/125_453.png"",""/tangrams/125_446.png""]",comp-within,TRUE,01JHGSNFP6C7508XTP5B0DBRGK,Within Trial,"lond diamond on top hat at the bottom, long",9,41,2,01JHGQVXAEPG8V62PKG81ZZS47,4,ended,"[[394,439],[394,453],[394,442],[394,446],[134,439],[134,453],[134,442],[134,446],[295,439],[295,453],[295,442],[295,446],[125,439],[125,453],[125,442],[125,446]]",0,TRUE
01JHGSVXBGW52W5D0FTYAP7SQX,TRUE,01JHGQVXASW01YS6M6CBX4FVQM,54,65,3,/tangrams/134_446.png,/tangrams/134_446.png,7,54,"[""/tangrams/394_446.png"",""/tangrams/394_442.png"",""/tangrams/134_442.png"",""/tangrams/134_446.png""]",comp-within,TRUE,01JHGSNFP6C7508XTP5B0DBRGK,Within Trial,diamond on top and bottom,5,25,2,01JHGQVXAEPG8V62PKG81ZZS47,4,ended,"[[394,439],[394,453],[394,442],[394,446],[134,439],[134,453],[134,442],[134,446],[295,439],[295,453],[295,442],[295,446],[125,439],[125,453],[125,442],[125,446]]",0,TRUE
01JHGRT6D0HM4YG96Q037H423G,TRUE,01JHGQVWDS43X19PWRE1J1VGA5,50,65,3,/tangrams/144_42.png,/tangrams/144_42.png,3,50,"[""/tangrams/255_206.png"",""/tangrams/138_226.png"",""/tangrams/38_67.png"",""/tangrams/144_42.png""]",comp-between,TRUE,01JHGRJY909TYGDYG0X9BJ4PV7,Across Trial,1,1,1,2,01JHGQVWDBNGVK9P0R47TF3TAD,4,ended,"[[144,42],[144,67],[144,206],[144,226],[38,42],[38,67],[38,206],[38,226],[255,42],[255,67],[255,206],[255,226],[138,42],[138,67],[138,206],[138,226]]",180,TRUE
01JHGSVX817M4P2X7P7SEKZK4V,TRUE,01JHGQVXASW01YS6M6CBX4FVQM,62,65,3,/tangrams/125_446.png,/tangrams/125_446.png,15,62,"[""/tangrams/394_453.png"",""/tangrams/394_446.png"",""/tangrams/125_453.png"",""/tangrams/125_446.png""]",comp-within,TRUE,01JHGSNFP6C7508XTP5B0DBRGK,Within Trial,trapezoid on top then rectangle and diamond at the bottom,10,57,2,01JHGQVXAEPG8V62PKG81ZZS47,4,ended,"[[394,439],[394,453],[394,442],[394,446],[134,439],[134,453],[134,442],[134,446],[295,439],[295,453],[295,442],[295,446],[125,439],[125,453],[125,442],[125,446]]",0,TRUE
01JHGRT6EJ4QY1HY822G9WTZK3,TRUE,01JHGQVWDS43X19PWRE1J1VGA5,48,65,3,/tangrams/138_42.png,/tangrams/138_42.png,1,48,"[""/tangrams/255_206.png"",""/tangrams/144_226.png"",""/tangrams/138_42.png"",""/tangrams/38_67.png""]",comp-between,TRUE,01JHGRJY909TYGDYG0X9BJ4PV7,Across Trial,diam,1,4,2,01JHGQVWDBNGVK9P0R47TF3TAD,4,ended,"[[144,42],[144,67],[144,206],[144,226],[38,42],[38,67],[38,206],[38,226],[255,42],[255,67],[255,206],[255,226],[138,42],[138,67],[138,206],[138,226]]",180,TRUE
01JHGSVXT6N97T9EZSEKGF6JFX,TRUE,01JHGQVXASW01YS6M6CBX4FVQM,49,65,3,/tangrams/134_439.png,/tangrams/134_439.png,2,49,"[""/tangrams/394_439.png"",""/tangrams/134_453.png"",""/tangrams/394_453.png"",""/tangrams/134_439.png""]",comp-within,TRUE,01JHGSJG1T1YX1A6PQD89H3C7Q,Within Trial,diamond on top left arrow at bottom trapezoid in center,10,55,2,01JHGQVXAEPG8V62PKG81ZZS47,4,ended,"[[394,439],[394,453],[394,442],[394,446],[134,439],[134,453],[134,442],[134,446],[295,439],[295,453],[295,442],[295,446],[125,439],[125,453],[125,442],[125,446]]",0,TRUE
01JHGRT6CV7GG8HG326D5K29QX,TRUE,01JHGQVWDS43X19PWRE1J1VGA5,63,65,3,/tangrams/138_206.png,/tangrams/138_206.png,16,63,"[""/tangrams/255_67.png"",""/tangrams/138_206.png"",""/tangrams/38_42.png"",""/tangrams/144_226.png""]",comp-between,TRUE,01JHGRJGMT5SSR7WVG3W7160ZF,Across Trial,diaond,1,6,2,01JHGQVWDBNGVK9P0R47TF3TAD,4,ended,"[[144,42],[144,67],[144,206],[144,226],[38,42],[38,67],[38,206],[38,226],[255,42],[255,67],[255,206],[255,226],[138,42],[138,67],[138,206],[138,226]]",180,TRUE
01JHGRT6G39074D02MD78RY0Z8,TRUE,01JHGQVWDS43X19PWRE1J1VGA5,55,65,3,/tangrams/138_226.png,/tangrams/138_226.png,8,55,"[""/tangrams/144_42.png"",""/tangrams/38_206.png"",""/tangrams/138_226.png"",""/tangrams/255_67.png""]",comp-between,TRUE,01JHGRJGMT5SSR7WVG3W7160ZF,Across Trial,diaond,1,6,2,01JHGQVWDBNGVK9P0R47TF3TAD,4,ended,"[[144,42],[144,67],[144,206],[144,226],[38,42],[38,67],[38,206],[38,226],[255,42],[255,67],[255,206],[255,226],[138,42],[138,67],[138,206],[138,226]]",180,TRUE
01JHGSVXDRGEBMP57V1SHH3DPR,TRUE,01JHGQVXASW01YS6M6CBX4FVQM,63,65,3,/tangrams/125_439.png,/tangrams/125_439.png,16,63,"[""/tangrams/295_439.png"",""/tangrams/125_439.png"",""/tangrams/125_442.png"",""/tangrams/295_442.png""]",comp-within,TRUE,01JHGSJG1T1YX1A6PQD89H3C7Q,Within Trial,trapezoid on top half arrow facing left at bottom,9,49,2,01JHGQVXAEPG8V62PKG81ZZS47,4,ended,"[[394,439],[394,453],[394,442],[394,446],[134,439],[134,453],[134,442],[134,446],[295,439],[295,453],[295,442],[295,446],[125,439],[125,453],[125,442],[125,446]]",0,TRUE
01JHGRT6DG3MPQKAE01XM55577,TRUE,01JHGQVWDS43X19PWRE1J1VGA5,62,65,3,/tangrams/38_67.png,/tangrams/38_67.png,15,62,"[""/tangrams/255_226.png"",""/tangrams/144_206.png"",""/tangrams/138_42.png"",""/tangrams/38_67.png""]",comp-between,TRUE,01JHGRJY909TYGDYG0X9BJ4PV7,Across Trial,2,1,1,2,01JHGQVWDBNGVK9P0R47TF3TAD,4,ended,"[[144,42],[144,67],[144,206],[144,226],[38,42],[38,67],[38,206],[38,226],[255,42],[255,67],[255,206],[255,226],[138,42],[138,67],[138,206],[138,226]]",180,TRUE
01JHGSVX9RXGWVGH2D2F55R4DV,TRUE,01JHGQVXASW01YS6M6CBX4FVQM,58,65,3,/tangrams/394_442.png,/tangrams/394_442.png,11,58,"[""/tangrams/295_439.png"",""/tangrams/394_442.png"",""/tangrams/394_439.png"",""/tangrams/295_442.png""]",comp-within,TRUE,01JHGSNFP6C7508XTP5B0DBRGK,Within Trial,cat with 2 legs,4,15,2,01JHGQVXAEPG8V62PKG81ZZS47,4,ended,"[[394,439],[394,453],[394,442],[394,446],[134,439],[134,453],[134,442],[134,446],[295,439],[295,453],[295,442],[295,446],[125,439],[125,453],[125,442],[125,446]]",0,TRUE
01JHGSVXCSYWXY3VFF7T5W8GKK,TRUE,01JHGQVXASW01YS6M6CBX4FVQM,51,65,3,/tangrams/134_442.png,/tangrams/134_442.png,4,51,"[""/tangrams/134_439.png"",""/tangrams/134_442.png"",""/tangrams/394_442.png"",""/tangrams/394_439.png""]",comp-within,TRUE,01JHGSJG1T1YX1A6PQD89H3C7Q,Within Trial,diamond on top 2 legs at bottom trapezoid in center,10,51,2,01JHGQVXAEPG8V62PKG81ZZS47,4,ended,"[[394,439],[394,453],[394,442],[394,446],[134,439],[134,453],[134,442],[134,446],[295,439],[295,453],[295,442],[295,446],[125,439],[125,453],[125,442],[125,446]]",0,TRUE
01JHHDN44Q13HCMAAXP4Q3672V,TRUE,01JHHD0JJN4T5BE281HTE83CAV,63,65,3,/tangrams/101_189.png,/tangrams/101_189.png,16,63,"[""/tangrams/112_333.png"",""/tangrams/96_352.png"",""/tangrams/395_277.png"",""/tangrams/101_189.png""]",comp-between,TRUE,01JHHDD5MYSDJXRGMX4T39RA72,Across Trial,big diamond right,3,17,2,01JHHD0JJDT88R4X3Q0AVJ4AS2,4,ended,"[[112,352],[112,333],[112,277],[112,189],[96,352],[96,333],[96,277],[96,189],[395,352],[395,333],[395,277],[395,189],[101,352],[101,333],[101,277],[101,189]]",270,TRUE
01JHHDN4R0F5F2JY4GNY628ERM,TRUE,01JHHD0JJN4T5BE281HTE83CAV,62,65,3,/tangrams/395_277.png,/tangrams/395_277.png,15,62,"[""/tangrams/96_352.png"",""/tangrams/101_333.png"",""/tangrams/112_189.png"",""/tangrams/395_277.png""]",comp-between,TRUE,01JHHDD81GQZ9ZVHHMST2YBVSR,Across Trial,dagger right,2,12,2,01JHHD0JJDT88R4X3Q0AVJ4AS2,4,ended,"[[112,352],[112,333],[112,277],[112,189],[96,352],[96,333],[96,277],[96,189],[395,352],[395,333],[395,277],[395,189],[101,352],[101,333],[101,277],[101,189]]",270,TRUE
01JHHDN4R9FXNA357VMMHSRW8K,TRUE,01JHHD0JJN4T5BE281HTE83CAV,49,65,3,/tangrams/101_352.png,/tangrams/101_352.png,2,49,"[""/tangrams/96_333.png"",""/tangrams/112_277.png"",""/tangrams/395_189.png"",""/tangrams/101_352.png""]",comp-between,TRUE,01JHHDD5MYSDJXRGMX4T39RA72,Across Trial,squished square right side,4,26,2,01JHHD0JJDT88R4X3Q0AVJ4AS2,4,ended,"[[112,352],[112,333],[112,277],[112,189],[96,352],[96,333],[96,277],[96,189],[395,352],[395,333],[395,277],[395,189],[101,352],[101,333],[101,277],[101,189]]",270,TRUE
01JHHDN4S1KCXXWJWJE7P5QFHK,TRUE,01JHHD0JJN4T5BE281HTE83CAV,50,65,3,/tangrams/112_352.png,/tangrams/112_352.png,3,50,"[""/tangrams/395_277.png"",""/tangrams/112_352.png"",""/tangrams/96_333.png"",""/tangrams/101_189.png""]",comp-between,TRUE,01JHHDD81GQZ9ZVHHMST2YBVSR,Across Trial,squished square right side,4,26,2,01JHHD0JJDT88R4X3Q0AVJ4AS2,4,ended,"[[112,352],[112,333],[112,277],[112,189],[96,352],[96,333],[96,277],[96,189],[395,352],[395,333],[395,277],[395,189],[101,352],[101,333],[101,277],[101,189]]",270,TRUE
01JHHDN4HX6ZQBPY1GRKWSRQX6,TRUE,01JHHD0JJN4T5BE281HTE83CAV,56,65,3,/tangrams/96_189.png,/tangrams/96_189.png,9,56,"[""/tangrams/112_277.png"",""/tangrams/395_352.png"",""/tangrams/96_189.png"",""/tangrams/101_333.png""]",comp-between,TRUE,01JHHDD81GQZ9ZVHHMST2YBVSR,Across Trial,big diamond right,3,17,2,01JHHD0JJDT88R4X3Q0AVJ4AS2,4,ended,"[[112,352],[112,333],[112,277],[112,189],[96,352],[96,333],[96,277],[96,189],[395,352],[395,333],[395,277],[395,189],[101,352],[101,333],[101,277],[101,189]]",270,TRUE
01JHHDN4MBPQCPV6SBHN8GWFGC,TRUE,01JHHD0JJN4T5BE281HTE83CAV,58,65,3,/tangrams/395_189.png,/tangrams/395_189.png,11,58,"[""/tangrams/96_352.png"",""/tangrams/101_333.png"",""/tangrams/112_277.png"",""/tangrams/395_189.png""]",comp-between,TRUE,01JHHDD81GQZ9ZVHHMST2YBVSR,Across Trial,big diamond right,3,17,2,01JHHD0JJDT88R4X3Q0AVJ4AS2,4,ended,"[[112,352],[112,333],[112,277],[112,189],[96,352],[96,333],[96,277],[96,189],[395,352],[395,333],[395,277],[395,189],[101,352],[101,333],[101,277],[101,189]]",270,TRUE
01JHHDN4KAKA7N4R6JBY27FSN3,TRUE,01JHHD0JJN4T5BE281HTE83CAV,57,65,3,/tangrams/395_333.png,/tangrams/395_333.png,10,57,"[""/tangrams/395_333.png"",""/tangrams/96_189.png"",""/tangrams/101_277.png"",""/tangrams/112_352.png""]",comp-between,TRUE,01JHHDD5MYSDJXRGMX4T39RA72,Across Trial,3 right triangles,3,17,2,01JHHD0JJDT88R4X3Q0AVJ4AS2,4,ended,"[[112,352],[112,333],[112,277],[112,189],[96,352],[96,333],[96,277],[96,189],[395,352],[395,333],[395,277],[395,189],[101,352],[101,333],[101,277],[101,189]]",270,TRUE
01JHHDN4SBEKG2YW0S0QXS29W8,TRUE,01JHHD0JJN4T5BE281HTE83CAV,52,65,3,/tangrams/101_333.png,/tangrams/101_333.png,5,52,"[""/tangrams/395_352.png"",""/tangrams/96_277.png"",""/tangrams/101_333.png"",""/tangrams/112_189.png""]",comp-between,TRUE,01JHHDD81GQZ9ZVHHMST2YBVSR,Across Trial,3 right side triangle,4,21,2,01JHHD0JJDT88R4X3Q0AVJ4AS2,4,ended,"[[112,352],[112,333],[112,277],[112,189],[96,352],[96,333],[96,277],[96,189],[395,352],[395,333],[395,277],[395,189],[101,352],[101,333],[101,277],[101,189]]",270,TRUE
01JHHDN4N39DP27A9WN6G7V8GB,TRUE,01JHHD0JJN4T5BE281HTE83CAV,59,65,3,/tangrams/112_189.png,/tangrams/112_189.png,12,59,"[""/tangrams/112_189.png"",""/tangrams/395_277.png"",""/tangrams/101_352.png"",""/tangrams/96_333.png""]",comp-between,TRUE,01JHHDD5MYSDJXRGMX4T39RA72,Across Trial,big diamond right,3,17,2,01JHHD0JJDT88R4X3Q0AVJ4AS2,4,ended,"[[112,352],[112,333],[112,277],[112,189],[96,352],[96,333],[96,277],[96,189],[395,352],[395,333],[395,277],[395,189],[101,352],[101,333],[101,277],[101,189]]",270,TRUE
01JHHDN4NZQFQYYKDR7H4ZJ26A,TRUE,01JHHD0JJN4T5BE281HTE83CAV,60,65,3,/tangrams/96_333.png,/tangrams/96_333.png,13,60,"[""/tangrams/395_352.png"",""/tangrams/96_333.png"",""/tangrams/101_189.png"",""/tangrams/112_277.png""]",comp-between,TRUE,01JHHDD81GQZ9ZVHHMST2YBVSR,Across Trial,3 right side triangle,4,21,2,01JHHD0JJDT88R4X3Q0AVJ4AS2,4,ended,"[[112,352],[112,333],[112,277],[112,189],[96,352],[96,333],[96,277],[96,189],[395,352],[395,333],[395,277],[395,189],[101,352],[101,333],[101,277],[101,189]]",270,TRUE
01JHHDN4GN3J39YZ0YW3ZB9HZ3,TRUE,01JHHD0JJN4T5BE281HTE83CAV,55,65,3,/tangrams/112_277.png,/tangrams/112_277.png,8,55,"[""/tangrams/112_277.png"",""/tangrams/96_189.png"",""/tangrams/395_333.png"",""/tangrams/101_352.png""]",comp-between,TRUE,01JHHDD5MYSDJXRGMX4T39RA72,Across Trial,dagger both,2,11,2,01JHHD0JJDT88R4X3Q0AVJ4AS2,4,ended,"[[112,352],[112,333],[112,277],[112,189],[96,352],[96,333],[96,277],[96,189],[395,352],[395,333],[395,277],[395,189],[101,352],[101,333],[101,277],[101,189]]",270,TRUE
01JHHDN4QQ2BZVRS9WAR2A3SQV,TRUE,01JHHD0JJN4T5BE281HTE83CAV,48,65,3,/tangrams/395_352.png,/tangrams/395_352.png,1,48,"[""/tangrams/96_277.png"",""/tangrams/112_189.png"",""/tangrams/101_333.png"",""/tangrams/395_352.png""]",comp-between,TRUE,01JHHDD81GQZ9ZVHHMST2YBVSR,Across Trial,squished square both side,4,25,2,01JHHD0JJDT88R4X3Q0AVJ4AS2,4,ended,"[[112,352],[112,333],[112,277],[112,189],[96,352],[96,333],[96,277],[96,189],[395,352],[395,333],[395,277],[395,189],[101,352],[101,333],[101,277],[101,189]]",270,TRUE
01JHHDN4PZMHZK7TWB2BVXV2F6,TRUE,01JHHD0JJN4T5BE281HTE83CAV,61,65,3,/tangrams/96_352.png,/tangrams/96_352.png,14,61,"[""/tangrams/96_352.png"",""/tangrams/112_277.png"",""/tangrams/101_189.png"",""/tangrams/395_333.png""]",comp-between,TRUE,01JHHDD5MYSDJXRGMX4T39RA72,Across Trial,squished square right,3,21,2,01JHHD0JJDT88R4X3Q0AVJ4AS2,4,ended,"[[112,352],[112,333],[112,277],[112,189],[96,352],[96,333],[96,277],[96,189],[395,352],[395,333],[395,277],[395,189],[101,352],[101,333],[101,277],[101,189]]",270,TRUE
01JHHDN4G3V8BPXJR1R972TDA4,TRUE,01JHHD0JJN4T5BE281HTE83CAV,54,65,3,/tangrams/96_277.png,/tangrams/96_277.png,7,54,"[""/tangrams/112_189.png"",""/tangrams/395_333.png"",""/tangrams/101_352.png"",""/tangrams/96_277.png""]",comp-between,TRUE,01JHHDD81GQZ9ZVHHMST2YBVSR,Across Trial,dagger right,2,12,2,01JHHD0JJDT88R4X3Q0AVJ4AS2,4,ended,"[[112,352],[112,333],[112,277],[112,189],[96,352],[96,333],[96,277],[96,189],[395,352],[395,333],[395,277],[395,189],[101,352],[101,333],[101,277],[101,189]]",270,TRUE
01JHHDN4RJG6C2728DAC9Y33FM,TRUE,01JHHD0JJN4T5BE281HTE83CAV,51,65,3,/tangrams/101_277.png,/tangrams/101_277.png,4,51,"[""/tangrams/96_189.png"",""/tangrams/112_333.png"",""/tangrams/101_277.png"",""/tangrams/395_352.png""]",comp-between,TRUE,01JHHDD5MYSDJXRGMX4T39RA72,Across Trial,dagger tip right side,4,21,2,01JHHD0JJDT88R4X3Q0AVJ4AS2,4,ended,"[[112,352],[112,333],[112,277],[112,189],[96,352],[96,333],[96,277],[96,189],[395,352],[395,333],[395,277],[395,189],[101,352],[101,333],[101,277],[101,189]]",270,TRUE
01JHHDN4STFGKH8HEQXA9XT0G8,TRUE,01JHHD0JJN4T5BE281HTE83CAV,53,65,3,/tangrams/112_333.png,/tangrams/112_333.png,6,53,"[""/tangrams/395_189.png"",""/tangrams/96_277.png"",""/tangrams/112_333.png"",""/tangrams/101_352.png""]",comp-between,TRUE,01JHHDD5MYSDJXRGMX4T39RA72,Across Trial,right side 3 triangle,4,21,2,01JHHD0JJDT88R4X3Q0AVJ4AS2,4,ended,"[[112,352],[112,333],[112,277],[112,189],[96,352],[96,333],[96,277],[96,189],[395,352],[395,333],[395,277],[395,189],[101,352],[101,333],[101,277],[101,189]]",270,TRUE
01JHK1W496CG9Y01VYMHVEWGVA,TRUE,01JHK10EDAXBJ5HV65JZ47H7D0,54,65,3,/tangrams/356_334.png,/tangrams/356_334.png,7,54,"[""/tangrams/356_334.png"",""/tangrams/80_418.png"",""/tangrams/80_334.png"",""/tangrams/356_418.png""]",comp-within,TRUE,01JHK14F47G1KMV7V29SZARYEK,Within Trial,parelloelogram on left and sticky out on right,8,46,2,01JHK10DCM31YMSEK73V6GAWRK,4,ended,"[[166,418],[166,141],[166,48],[166,334],[295,418],[295,141],[295,48],[295,334],[80,418],[80,141],[80,48],[80,334],[356,418],[356,141],[356,48],[356,334]]",270,TRUE
01JHJXYVBEQTGKABNG379BFNKH,TRUE,01JHJWWPJR83QP2QEC54ZJQ54V,48,65,3,/tangrams/48_108.png,/tangrams/48_108.png,1,48,"[""/tangrams/48_108.png"",""/tangrams/143_296.png"",""/tangrams/48_296.png"",""/tangrams/143_108.png""]",comp-within,TRUE,01JHJXK850Z4VAPEKTBQZ6N17A,Within Trial,"finally done lmao this is taking so long, no tail, square on top right",14,66,2,01JHJWWPJGAYKAMTFJ0SSHV5WG,4,ended,"[[74,331],[74,294],[74,296],[74,108],[143,331],[143,294],[143,296],[143,108],[436,331],[436,294],[436,296],[436,108],[48,331],[48,294],[48,296],[48,108]]",90,TRUE
01JHJXYVE695DQ0G8S4M57K0ZB,TRUE,01JHJWWPJR83QP2QEC54ZJQ54V,63,65,3,/tangrams/48_331.png,/tangrams/48_331.png,16,63,"[""/tangrams/48_331.png"",""/tangrams/48_294.png"",""/tangrams/143_294.png"",""/tangrams/143_331.png""]",comp-within,TRUE,01JHJXGFF5GB6WNYKHHE4TJH0T,Within Trial,m on the left no tail,6,21,2,01JHJWWPJGAYKAMTFJ0SSHV5WG,4,ended,"[[74,331],[74,294],[74,296],[74,108],[143,331],[143,294],[143,296],[143,108],[436,331],[436,294],[436,296],[436,108],[48,331],[48,294],[48,296],[48,108]]",90,TRUE
01JHJXYVBPTFQ9EG131SQA5B3J,TRUE,01JHJWWPJR83QP2QEC54ZJQ54V,56,65,3,/tangrams/74_331.png,/tangrams/74_331.png,9,56,"[""/tangrams/48_331.png"",""/tangrams/48_296.png"",""/tangrams/74_296.png"",""/tangrams/74_331.png""]",comp-within,TRUE,01JHJXK850Z4VAPEKTBQZ6N17A,Within Trial,"lots of triangles, m left, stool on the right 2 rectangles jutting out",13,66,2,01JHJWWPJGAYKAMTFJ0SSHV5WG,4,ended,"[[74,331],[74,294],[74,296],[74,108],[143,331],[143,294],[143,296],[143,108],[436,331],[436,294],[436,296],[436,108],[48,331],[48,294],[48,296],[48,108]]",90,TRUE
