id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,ended,endedLastChangedAt,endedReason,endedReasonLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,initialized,initializedLastChangedAt,name,nameLastChangedAt,roundID,roundIDLastChangedAt,start,startLastChangedAt,started,startedLastChangedAt,status,statusLastChangedAt,timerID,timerIDLastChangedAt
01J1QPKYDE0QFDRTTM6BKFVJ3K,01J1QNE11Z45RGCN8KT7NWPAJ4,2024-07-01T17:48:54.574698002Z,3,2024-07-01T17:48:54.574698002Z,true,2024-07-01T17:54:21.401164489Z,,,01J1QNE12S0A8AFYPZ0YNZWKYZ,2024-07-01T17:48:54.574698002Z,1,2024-07-01T17:48:54.574698002Z,true,2024-07-01T17:54:18.378131858Z,feedback,2024-07-01T17:48:54.574698002Z,01J1QPKY74AY3N5S9Z6GS7MG43,2024-07-01T17:48:54.574698002Z,true,2024-07-01T17:54:18.353791963Z,true,2024-07-01T17:54:18.395564085Z,,,01J1QPKYDB2GAQXBM15T38KSSH,2024-07-01T17:48:54.574698002Z
01J1QPEPS366CJWE8AFQYKZF1Z,01J1QNE11Z45RGCN8KT7NWPAJ4,2024-07-01T17:46:02.915214874Z,60,2024-07-01T17:46:02.915214874Z,true,2024-07-01T18:05:25.717434512Z,,,01J1QNE12VV9T74DS9BE310JQ7,2024-07-01T17:46:02.915214874Z,0,2024-07-01T17:46:02.915214874Z,true,2024-07-01T18:05:17.795525503Z,selection,2024-07-01T17:46:02.915214874Z,01J1QPEP0ZGKNG1VCA1YXQDZB5,2024-07-01T17:46:02.915214874Z,true,2024-07-01T18:05:17.757533894Z,true,2024-07-01T18:05:17.81939362Z,,,01J1QPEPRXZR9M7FJH0TBKSECJ,2024-07-01T17:46:02.915214874Z
01J1QPR7KJ361YBN2DCNGE89KW,01J1QNE398RS8YBXTYNPZB97GK,2024-07-01T17:51:15.058486232Z,3,2024-07-01T17:51:15.058486232Z,true,2024-07-01T17:56:42.166958161Z,,,01J1QNE39PJ7B8A0REV36W4QSF,2024-07-01T17:51:15.058486232Z,1,2024-07-01T17:51:15.058486232Z,true,2024-07-01T17:56:39.143127189Z,feedback,2024-07-01T17:51:15.058486232Z,01J1QPR7DG2FS4QYKJRGNB3WJ1,2024-07-01T17:51:15.058486232Z,true,2024-07-01T17:56:39.117350774Z,true,2024-07-01T17:56:39.161156619Z,,,01J1QPR7KDE7QVDFS67QVW9MW9,2024-07-01T17:51:15.058486232Z
01J1QQ3JZ0591V2BE7SCG6B2TQ,01J1QNE6K879FS2YCCFD4581M2,2024-07-01T17:57:27.136503816Z,60,2024-07-01T17:57:27.136503816Z,true,2024-07-01T18:07:29.0470639Z,,,01J1QNE6KNDHKGTDVN9VP8XKVM,2024-07-01T17:57:27.136503816Z,0,2024-07-01T17:57:27.136503816Z,true,2024-07-01T18:07:08.942778686Z,selection,2024-07-01T17:57:27.136503816Z,01J1QQ3J7W1YS33BV5B8BY2HA4,2024-07-01T17:57:27.136503816Z,true,2024-07-01T18:07:08.895276769Z,true,2024-07-01T18:07:08.978759605Z,,,01J1QQ3JYTTRYCW8CM4JVNFNVW,2024-07-01T17:57:27.136503816Z
01J1QQQ4DR7DFRXBHW9CNF84EE,01J1QNE6K879FS2YCCFD4581M2,2024-07-01T18:08:07.60871532Z,3,2024-07-01T18:08:07.60871532Z,true,2024-07-01T18:28:55.694652443Z,,,01J1QNE6KNDHKGTDVN9A5ABN3E,2024-07-01T18:08:07.60871532Z,1,2024-07-01T18:08:07.60871532Z,true,2024-07-01T18:28:52.64311014Z,feedback,2024-07-01T18:08:07.60871532Z,01J1QQQ1RKQSZ3ZQSZGNFRX937,2024-07-01T18:08:07.60871532Z,true,2024-07-01T18:28:52.57123455Z,true,2024-07-01T18:28:52.688731517Z,,,01J1QQQ4DA9QSSEAP8NSDBBJ72,2024-07-01T18:08:07.60871532Z
01J1QR67F1S6AXHXREZN1Z0ESV,01J1QNEE1411JQHNJP627GJF23,2024-07-01T18:16:22.241170575Z,3,2024-07-01T18:16:22.241170575Z,true,2024-07-01T18:22:16.403254525Z,,,01J1QNEE1QGJVSMNPAJZ8D88KJ,2024-07-01T18:16:22.241170575Z,1,2024-07-01T18:16:22.241170575Z,true,2024-07-01T18:22:13.350730654Z,feedback,2024-07-01T18:16:22.241170575Z,01J1QR666A0T6HBN7VG1Y409YZ,2024-07-01T18:16:22.241170575Z,true,2024-07-01T18:22:13.252460981Z,true,2024-07-01T18:22:13.397415215Z,,,01J1QR67ECQPJTD45CYVMBTQ9Q,2024-07-01T18:16:22.241170575Z
01J1QR6ACV3RFR4Z1Z9DZ9YQX1,01J1QNEE1411JQHNJP627GJF23,2024-07-01T18:16:25.243595376Z,3,2024-07-01T18:16:25.243595376Z,true,2024-07-01T18:35:37.773509619Z,,,01J1QNEE1QGJVSMNPAJZ8D88KJ,2024-07-01T18:16:25.243595376Z,1,2024-07-01T18:16:25.243595376Z,true,2024-07-01T18:35:34.70717676Z,feedback,2024-07-01T18:16:25.243595376Z,01J1QR66V0MVR8GBP8X69760Q7,2024-07-01T18:16:25.243595376Z,true,2024-07-01T18:35:34.609034392Z,true,2024-07-01T18:35:34.76746259Z,,,01J1QR6AC816SJ508RK5J1ZSYA,2024-07-01T18:16:25.243595376Z
01J1QSH77XXTP5D9FTDA9749E8,01J1QNEE1411JQHNJP627GJF23,2024-07-01T18:39:51.037822687Z,3,2024-07-01T18:39:51.037822687Z,true,2024-07-01T18:54:02.301207188Z,,,01J1QNEE1P53GVS68GZ19GDF41,2024-07-01T18:39:51.037822687Z,1,2024-07-01T18:39:51.037822687Z,true,2024-07-01T18:53:59.221068004Z,feedback,2024-07-01T18:39:51.037822687Z,01J1QSH3FJSHX2KMZEREZAZBEB,2024-07-01T18:39:51.037822687Z,true,2024-07-01T18:53:59.122803731Z,true,2024-07-01T18:53:59.295327581Z,,,01J1QSH776E8KV8JCGYF3132PT,2024-07-01T18:39:51.037822687Z
01J1QPCNQF33WMSQC5SF5D9A12,01J1QNE11Z45RGCN8KT7NWPAJ4,2024-07-01T17:44:56.30351222Z,3,2024-07-01T17:44:56.30351222Z,true,2024-07-01T17:48:09.262547017Z,,,01J1QNE12RAT2HV30CJ14B10MV,2024-07-01T17:44:56.30351222Z,1,2024-07-01T17:44:56.30351222Z,true,2024-07-01T17:48:06.243810292Z,feedback,2024-07-01T17:44:56.30351222Z,01J1QPCNH6B5YCC45D9F2G6SMQ,2024-07-01T17:44:56.30351222Z,true,2024-07-01T17:48:06.226112214Z,true,2024-07-01T17:48:06.257903821Z,,,01J1QPCNQCMMMVV1T5SETDJPBR,2024-07-01T17:44:56.30351222Z
01J1QSH9YZD033ZXQWNMWZE9CS,01J1QNEE1411JQHNJP627GJF23,2024-07-01T18:39:53.823263872Z,3,2024-07-01T18:39:53.823263872Z,true,2024-07-01T19:01:06.409030935Z,,,01J1QNEE1P53GVS68GZ19GDF41,2024-07-01T18:39:53.823263872Z,1,2024-07-01T18:39:53.823263872Z,true,2024-07-01T19:01:03.321639213Z,feedback,2024-07-01T18:39:53.823263872Z,01J1QSH42J2SPWBKE3F7DQ8AB3,2024-07-01T18:39:53.823263872Z,true,2024-07-01T19:01:03.206440434Z,true,2024-07-01T19:01:03.403332532Z,,,01J1QSH9Y484EK6M28S89RZGR8,2024-07-01T18:39:53.823263872Z
