roundID,gameID,phase,trialNum,repNum,targetNum,numTrials,numTrialsPerBlock,setId,target,targetLabel,tangramURLs,displayLabels,response,correct,selection,director,matcher,selectionMadeAt,clickBlockedAt,block
01M0TTYQK1XWXZYF3X97RPEM2C,01M0TTMWMDPGAHQRDA7BZJ8FEZ,training,18,1,7,48,12,1,/tangrams/348_464.png,B4,"[""/tangrams/348_464.png"",""/tangrams/66_441.png"",""/tangrams/202_464.png"",""/tangrams/348_24.png""]","[""B4"",""A2"",""C4"",""B3""]",NA,FALSE,NA,01M0TTJT0T1FXWVGTP027BYENQ,01M0TTENRE0ZSC234N2S1BW8ZS,NA,1787609002342,2
01M0TT9KHNCXNYD2E4YA7HYMQP,01M0TSZGKE32G3R2H2EPQFBQNN,training,13,1,2,48,12,0,/tangrams/138_66.png,A4,"[""/tangrams/279_339.png"",""/tangrams/422_244.png"",""/tangrams/366_405.png"",""/tangrams/138_66.png""]","[""D2"",""C1"",""B3"",""A4""]",NA,NA,NA,NA,NA,NA,NA,2
01M0TTA5D893WN40HHXA95TMV6,01M0TSZV8KEDQHAT4X3FNKVS2B,training,11,0,12,48,12,0,/tangrams/138_244.png,A1,"[""/tangrams/422_405.png"",""/tangrams/366_339.png"",""/tangrams/434_227.png"",""/tangrams/138_244.png""]","[""C3"",""B2"",""F4"",""A1""]",/tangrams/138_244.png,TRUE,/tangrams/138_244.png,01M0TT3ZTTV22XQGZD0K61T6A4,01M0TT4SZRTK7MV5T48R9G1GQH,1787607160396,NA,1
01M0TTK112MGP9XM2TDWT3WSB8,01M0TSZEY54T11A9AMGVA6T4ZB,training,10,0,11,48,12,0,/tangrams/279_339.png,D2,"[""/tangrams/422_339.png"",""/tangrams/279_339.png"",""/tangrams/366_66.png"",""/tangrams/279_405.png""]","[""C2"",""D2"",""B4"",""D3""]",/tangrams/279_339.png,TRUE,/tangrams/279_339.png,01M0TT7ZVRQQW92P55GPN9KMMS,01M0TT7FNH08P86PFHWCV3NRS8,1787608231354,NA,1
01M0TTMQTX8PVY1YQYK90Q4EB5,01M0TSZV8ERABP36QP2627EVMT,training,20,1,9,48,12,1,/tangrams/20_24.png,D3,"[""/tangrams/348_314.png"",""/tangrams/66_441.png"",""/tangrams/202_464.png"",""/tangrams/20_24.png""]","[""B1"",""A2"",""C4"",""D3""]",/tangrams/20_24.png,TRUE,/tangrams/20_24.png,01M0TT4SREDP4QR1H8V4E3X5G9,01M0TT4JP6VSYSTADD58E33WM9,1787607905734,NA,2
01M0TTTPMR5HCH21N45VXXC8DS,01M0TSZV8KEDQHAT4X33M1GG1C,training,32,2,9,48,12,1,/tangrams/20_24.png,D3,"[""/tangrams/20_314.png"",""/tangrams/20_24.png"",""/tangrams/202_464.png"",""/tangrams/66_24.png""]","[""D1"",""D3"",""C4"",""A3""]",/tangrams/20_24.png,TRUE,/tangrams/20_24.png,01M0TTBQPRE9XMJHBPDKM8GTC4,01M0TT467Q69C5HQ20GW6FRRF2,1787609165908,NA,3
01M0TTYQ06NTJ2BRAX4W53MBV9,01M0TTMWMDPGAHQRDA7BZJ8FEZ,training,2,0,3,48,12,1,/tangrams/66_441.png,A2,"[""/tangrams/66_441.png"",""/tangrams/202_314.png"",""/tangrams/66_24.png"",""/tangrams/20_441.png""]","[""A2"",""C1"",""A3"",""D2""]",/tangrams/20_441.png,FALSE,/tangrams/20_441.png,01M0TTJT0T1FXWVGTP027BYENQ,01M0TTENRE0ZSC234N2S1BW8ZS,1787608059009,NA,1
01M0TTYQASD24ZWCMJG30M98C8,01M0TTMWMDPGAHQRDA7BZJ8FEZ,training,33,2,10,48,12,1,/tangrams/20_24.png,D3,"[""/tangrams/20_314.png"",""/tangrams/20_24.png"",""/tangrams/66_24.png"",""/tangrams/348_464.png""]","[""D1"",""D3"",""A3"",""B4""]",NA,NA,NA,NA,NA,NA,NA,3
01M0TT9KFH3Q5DMBAY9ZVYZ1AG,01M0TSZGKE32G3R2H2EPQFBQNN,training,9,0,10,48,12,0,/tangrams/138_66.png,A4,"[""/tangrams/366_405.png"",""/tangrams/279_244.png"",""/tangrams/422_339.png"",""/tangrams/138_66.png""]","[""B3"",""D1"",""C2"",""A4""]",NA,NA,NA,NA,NA,NA,NA,1
01M0TTEY73B2A5Q44VEBX38R0N,01M0TSZEY44B7XSP574QH2WQPJ,training,47,3,12,48,12,0,/tangrams/290_64.png,F2,"[""/tangrams/411_352.png"",""/tangrams/37_144.png"",""/tangrams/170_154.png"",""/tangrams/290_64.png""]","[""F7"",""F8"",""F3"",""F2""]",/tangrams/290_64.png,TRUE,/tangrams/290_64.png,01M0TT49QHQY8JQV8C5T94HHYZ,01M0TT9XXJBBQAZ4WANFPESF7T,1787608693460,NA,4
01M0TVK9FH34M6BJ18Q0Y52MZ6,01M0TTMWMG725DJ5GA5M4WD8SY,training,1,0,2,48,12,1,/tangrams/157_426.png,F7,"[""/tangrams/40_345.png"",""/tangrams/4_159.png"",""/tangrams/202_24.png"",""/tangrams/157_426.png""]","[""F4"",""F5"",""C3"",""F7""]",/tangrams/157_426.png,TRUE,/tangrams/157_426.png,01M0TV8YZXT0HY97VC3QNJABKN,01M0TVD4RDDZ2GPYA2W2TBJY2J,1787608110403,NA,1
01M0TTK11TM66PW6SJRQJ0VN9V,01M0TSZEY54T11A9AMGVA6T4ZB,training,14,1,3,48,12,0,/tangrams/422_244.png,C1,"[""/tangrams/422_244.png"",""/tangrams/422_66.png"",""/tangrams/366_244.png"",""/tangrams/279_405.png""]","[""C1"",""C4"",""B1"",""D3""]",/tangrams/422_244.png,TRUE,/tangrams/422_244.png,01M0TT7ZVRQQW92P55GPN9KMMS,01M0TT7FNH08P86PFHWCV3NRS8,1787608440337,NA,2
01M0TTMQRDA4RH9QEFDTP7XF4Z,01M0TSZV8ERABP36QP2627EVMT,training,6,0,7,48,12,1,/tangrams/348_464.png,B4,"[""/tangrams/20_24.png"",""/tangrams/202_314.png"",""/tangrams/348_464.png"",""/tangrams/66_441.png""]","[""D3"",""C1"",""B4"",""A2""]",/tangrams/348_464.png,TRUE,/tangrams/348_464.png,01M0TT4SREDP4QR1H8V4E3X5G9,01M0TT4JP6VSYSTADD58E33WM9,1787607473358,NA,1
01M0TTKDAFMZ7E3HV6T635ST7C,01M0TSZGKM72FFW193EYG47F25,training,16,1,5,48,12,0,/tangrams/279_405.png,D3,"[""/tangrams/138_339.png"",""/tangrams/279_244.png"",""/tangrams/279_405.png"",""/tangrams/366_405.png""]","[""A2"",""D1"",""D3"",""B3""]",NA,NA,NA,NA,NA,NA,NA,2
01M0TTKDF0FWNK6N0W27RKEF6F,01M0TSZGKM72FFW193EYG47F25,training,37,3,2,48,12,0,/tangrams/138_405.png,A3,"[""/tangrams/279_405.png"",""/tangrams/366_244.png"",""/tangrams/138_405.png"",""/tangrams/138_66.png""]","[""D3"",""B1"",""A3"",""A4""]",NA,NA,NA,NA,NA,NA,NA,4
01M0TTKN1AESZD141F0C3NDB62,01M0TSZEY173D8F3KEP071GR06,training,33,2,10,48,12,0,/tangrams/279_339.png,D2,"[""/tangrams/138_405.png"",""/tangrams/279_339.png"",""/tangrams/422_244.png"",""/tangrams/366_66.png""]","[""A3"",""D2"",""C1"",""B4""]",NA,FALSE,NA,01M0TT55D1DRDQ3JPT1CDTT5VN,01M0TTF3ADJ36CYQBD8356XFNQ,NA,NA,3
01M0TTMQQ1B1RKA3APPBJM0A6X,01M0TSZV8ERABP36QP2627EVMT,training,33,2,10,48,12,1,/tangrams/202_464.png,C4,"[""/tangrams/20_24.png"",""/tangrams/348_314.png"",""/tangrams/66_441.png"",""/tangrams/202_464.png""]","[""D3"",""B1"",""A2"",""C4""]",/tangrams/202_464.png,TRUE,/tangrams/202_464.png,01M0TT4JP6VSYSTADD58E33WM9,01M0TT4SREDP4QR1H8V4E3X5G9,1787608256885,NA,3
01M0TTNRE5YEFVYMGC1X92X7SA,01M0TSZGKJQW5S4GCP9150DNN9,training,44,3,9,48,12,1,/tangrams/202_24.png,C3,"[""/tangrams/202_24.png"",""/tangrams/66_314.png"",""/tangrams/40_345.png"",""/tangrams/98_302.png""]","[""C3"",""A1"",""F4"",""F6""]",NA,NA,NA,NA,NA,NA,NA,4
01M0TTTPSZMCAD172F8PMHTVB8,01M0TSZV8KEDQHAT4X33M1GG1C,training,21,1,10,48,12,1,/tangrams/202_314.png,C1,"[""/tangrams/20_314.png"",""/tangrams/202_314.png"",""/tangrams/348_464.png"",""/tangrams/202_441.png""]","[""D1"",""C1"",""B4"",""C2""]",/tangrams/202_314.png,TRUE,/tangrams/202_314.png,01M0TT467Q69C5HQ20GW6FRRF2,01M0TTBQPRE9XMJHBPDKM8GTC4,1787608686949,NA,2
01M0TTA58PCC23T1D0BERXGKP4,01M0TSZV8KEDQHAT4X3FNKVS2B,training,36,3,1,48,12,0,/tangrams/37_144.png,F8,"[""/tangrams/37_144.png"",""/tangrams/119_182.png"",""/tangrams/411_352.png"",""/tangrams/134_125.png""]","[""F8"",""F1"",""F7"",""F6""]",/tangrams/37_144.png,TRUE,/tangrams/37_144.png,01M0TT4SZRTK7MV5T48R9G1GQH,01M0TT3ZTTV22XQGZD0K61T6A4,1787607881134,NA,4
01M0TTEY5Y7FR1T7RMNRQVVH44,01M0TSZEY44B7XSP574QH2WQPJ,training,42,3,7,48,12,0,/tangrams/134_125.png,F6,"[""/tangrams/290_64.png"",""/tangrams/119_182.png"",""/tangrams/366_339.png"",""/tangrams/134_125.png""]","[""F2"",""F1"",""B2"",""F6""]",/tangrams/134_125.png,TRUE,/tangrams/134_125.png,01M0TT9XXJBBQAZ4WANFPESF7T,01M0TT49QHQY8JQV8C5T94HHYZ,1787608529860,NA,4
01M0TTK1993QHGATXJ96WFHF0H,01M0TSZEY54T11A9AMGVA6T4ZB,training,36,3,1,48,12,0,/tangrams/422_339.png,C2,"[""/tangrams/138_339.png"",""/tangrams/279_405.png"",""/tangrams/422_66.png"",""/tangrams/422_339.png""]","[""A2"",""D3"",""C4"",""C2""]",/tangrams/422_339.png,TRUE,/tangrams/422_339.png,01M0TT7ZVRQQW92P55GPN9KMMS,01M0TT7FNH08P86PFHWCV3NRS8,1787609320778,NA,4
01M0TTKN3HBAY46JTB2H13W23W,01M0TSZEY173D8F3KEP071GR06,training,42,3,7,48,12,0,/tangrams/422_244.png,C1,"[""/tangrams/366_66.png"",""/tangrams/138_339.png"",""/tangrams/279_405.png"",""/tangrams/422_244.png""]","[""B4"",""A2"",""D3"",""C1""]",/tangrams/279_405.png,FALSE,/tangrams/279_405.png,01M0TTF3ADJ36CYQBD8356XFNQ,01M0TT55D1DRDQ3JPT1CDTT5VN,1787608382878,NA,4
01M0TTMQQES8QVRTC1RZTBNDKD,01M0TSZV8ERABP36QP2627EVMT,training,38,3,3,48,12,1,/tangrams/202_441.png,C2,"[""/tangrams/20_24.png"",""/tangrams/348_314.png"",""/tangrams/66_464.png"",""/tangrams/202_441.png""]","[""D3"",""B1"",""A4"",""C2""]",/tangrams/202_441.png,TRUE,/tangrams/202_441.png,01M0TT4SREDP4QR1H8V4E3X5G9,01M0TT4JP6VSYSTADD58E33WM9,1787608356086,NA,4
01M0TVK9MB4B5WVD36Z2PPVP4S,01M0TTMWMG725DJ5GA5M4WD8SY,training,17,1,6,48,12,1,/tangrams/4_159.png,F5,"[""/tangrams/429_403.png"",""/tangrams/157_426.png"",""/tangrams/202_24.png"",""/tangrams/4_159.png""]","[""F2"",""F7"",""C3"",""F5""]",/tangrams/4_159.png,TRUE,/tangrams/4_159.png,01M0TV8YZXT0HY97VC3QNJABKN,01M0TVD4RDDZ2GPYA2W2TBJY2J,1787608436678,NA,2
01M0TT9KH2BQHJN93VXRBNA385,01M0TSZGKE32G3R2H2EPQFBQNN,training,14,1,3,48,12,0,/tangrams/279_244.png,D1,"[""/tangrams/138_405.png"",""/tangrams/422_339.png"",""/tangrams/366_66.png"",""/tangrams/279_244.png""]","[""A3"",""C2"",""B4"",""D1""]",NA,NA,NA,NA,NA,NA,NA,2
01M0TTEY39XDBHVH4HDJGN70C0,01M0TSZEY44B7XSP574QH2WQPJ,training,13,1,2,48,12,0,/tangrams/37_144.png,F8,"[""/tangrams/37_144.png"",""/tangrams/170_154.png"",""/tangrams/279_66.png"",""/tangrams/434_227.png""]","[""F8"",""F3"",""D4"",""F4""]",/tangrams/434_227.png,FALSE,/tangrams/434_227.png,01M0TT49QHQY8JQV8C5T94HHYZ,01M0TT9XXJBBQAZ4WANFPESF7T,1787607479124,NA,2
01M0TTKMV9J0KHMC7F86HQHAPF,01M0TSZEY173D8F3KEP071GR06,training,13,1,2,48,12,0,/tangrams/366_405.png,B3,"[""/tangrams/138_339.png"",""/tangrams/422_66.png"",""/tangrams/366_405.png"",""/tangrams/279_244.png""]","[""A2"",""C4"",""B3"",""D1""]",/tangrams/366_405.png,TRUE,/tangrams/366_405.png,01M0TT55D1DRDQ3JPT1CDTT5VN,01M0TTF3ADJ36CYQBD8356XFNQ,1787607632767,NA,2
01M0TTYQ1G7Z6X6EGXEN1X2SJZ,01M0TTMWMDPGAHQRDA7BZJ8FEZ,training,7,0,8,48,12,1,/tangrams/202_441.png,C2,"[""/tangrams/66_441.png"",""/tangrams/202_441.png"",""/tangrams/202_464.png"",""/tangrams/20_24.png""]","[""A2"",""C2"",""C4"",""D3""]",NA,FALSE,NA,01M0TTENRE0ZSC234N2S1BW8ZS,01M0TTJT0T1FXWVGTP027BYENQ,NA,NA,1
01M0TTKDE4DW9P1D621WPCKCQM,01M0TSZGKM72FFW193EYG47F25,training,25,2,2,48,12,0,/tangrams/279_405.png,D3,"[""/tangrams/279_244.png"",""/tangrams/138_405.png"",""/tangrams/279_405.png"",""/tangrams/422_66.png""]","[""D1"",""A3"",""D3"",""C4""]",NA,NA,NA,NA,NA,NA,NA,3
01M0TTKMT9HASW94ZQQMFY4VD8,01M0TSZEY173D8F3KEP071GR06,training,8,0,9,48,12,0,/tangrams/279_339.png,D2,"[""/tangrams/279_339.png"",""/tangrams/422_244.png"",""/tangrams/366_405.png"",""/tangrams/138_66.png""]","[""D2"",""C1"",""B3"",""A4""]",/tangrams/279_339.png,TRUE,/tangrams/279_339.png,01M0TTF3ADJ36CYQBD8356XFNQ,01M0TT55D1DRDQ3JPT1CDTT5VN,1787607499068,NA,1
01M0TTEY4473PSNZSZKKGAM5W5,01M0TSZEY44B7XSP574QH2WQPJ,training,26,2,3,48,12,0,/tangrams/456_48.png,F5,"[""/tangrams/366_339.png"",""/tangrams/456_48.png"",""/tangrams/422_405.png"",""/tangrams/37_144.png""]","[""B2"",""F5"",""C3"",""F8""]",/tangrams/456_48.png,TRUE,/tangrams/456_48.png,01M0TT9XXJBBQAZ4WANFPESF7T,01M0TT49QHQY8JQV8C5T94HHYZ,1787607997546,NA,3
01M0TTK114CZHRC99365EEPYE1,01M0TSZEY54T11A9AMGVA6T4ZB,training,11,0,12,48,12,0,/tangrams/366_405.png,B3,"[""/tangrams/366_405.png"",""/tangrams/366_66.png"",""/tangrams/279_405.png"",""/tangrams/422_244.png""]","[""B3"",""B4"",""D3"",""C1""]",/tangrams/279_405.png,FALSE,/tangrams/279_405.png,01M0TT7FNH08P86PFHWCV3NRS8,01M0TT7ZVRQQW92P55GPN9KMMS,1787608287832,NA,1
01M0TTKN2NRBWEZ1BKPWNM92YF,01M0TSZEY173D8F3KEP071GR06,training,39,3,4,48,12,0,/tangrams/279_244.png,D1,"[""/tangrams/366_66.png"",""/tangrams/279_244.png"",""/tangrams/138_405.png"",""/tangrams/422_339.png""]","[""B4"",""D1"",""A3"",""C2""]",/tangrams/279_244.png,TRUE,/tangrams/279_244.png,01M0TT55D1DRDQ3JPT1CDTT5VN,01M0TTF3ADJ36CYQBD8356XFNQ,1787608290346,NA,4
01M0TTMQQKH4K0S2QZ5CS7DSVD,01M0TSZV8ERABP36QP2627EVMT,training,39,3,4,48,12,1,/tangrams/20_314.png,D1,"[""/tangrams/202_441.png"",""/tangrams/66_24.png"",""/tangrams/20_314.png"",""/tangrams/348_464.png""]","[""C2"",""A3"",""D1"",""B4""]",/tangrams/20_314.png,TRUE,/tangrams/20_314.png,01M0TT4JP6VSYSTADD58E33WM9,01M0TT4SREDP4QR1H8V4E3X5G9,1787608382559,NA,4
01M0TTNRMNGADPD9VHGAKJYSTV,01M0TSZGKJQW5S4GCP9150DNN9,training,29,2,6,48,12,1,/tangrams/264_176.png,F3,"[""/tangrams/202_24.png"",""/tangrams/348_441.png"",""/tangrams/66_314.png"",""/tangrams/264_176.png""]","[""C3"",""B2"",""A1"",""F3""]",NA,NA,NA,NA,NA,NA,NA,3
01M0TTYQ0TA024Y986WH2YZ229,01M0TTMWMDPGAHQRDA7BZJ8FEZ,training,8,0,9,48,12,1,/tangrams/66_24.png,A3,"[""/tangrams/20_24.png"",""/tangrams/66_24.png"",""/tangrams/66_441.png"",""/tangrams/348_314.png""]","[""D3"",""A3"",""A2"",""B1""]",/tangrams/66_24.png,TRUE,/tangrams/66_24.png,01M0TTJT0T1FXWVGTP027BYENQ,01M0TTENRE0ZSC234N2S1BW8ZS,1787608388139,NA,1
01M0TT9KJVE9NCK1N0H3X8PJ85,01M0TSZGKE32G3R2H2EPQFBQNN,training,33,2,10,48,12,0,/tangrams/366_244.png,B1,"[""/tangrams/422_339.png"",""/tangrams/366_244.png"",""/tangrams/279_405.png"",""/tangrams/138_66.png""]","[""C2"",""B1"",""D3"",""A4""]",NA,NA,NA,NA,NA,NA,NA,3
01M0TTA58J1V5SM68HADTMV3Q3,01M0TSZV8KEDQHAT4X3FNKVS2B,training,37,3,2,48,12,0,/tangrams/366_339.png,B2,"[""/tangrams/434_227.png"",""/tangrams/366_339.png"",""/tangrams/290_64.png"",""/tangrams/456_48.png""]","[""F4"",""B2"",""F2"",""F5""]",/tangrams/366_339.png,TRUE,/tangrams/366_339.png,01M0TT3ZTTV22XQGZD0K61T6A4,01M0TT4SZRTK7MV5T48R9G1GQH,1787607905412,NA,4
01M0TV7K1B16W2TXPZZ01NQN65,01M0TTMWM9GSP2NP0T4CET96EB,training,17,1,6,48,12,1,/tangrams/202_314.png,C1,"[""/tangrams/348_464.png"",""/tangrams/20_441.png"",""/tangrams/202_314.png"",""/tangrams/66_24.png""]","[""B4"",""D2"",""C1"",""A3""]",/tangrams/202_314.png,TRUE,/tangrams/202_314.png,01M0TTRGJ55RK21NQM11GGHNRN,01M0TV363Y2QH3CGTPHSZR512P,1787608489881,NA,2
01M0TVKA2MN9M5CCMM5VZB4R8A,01M0TTMWMG725DJ5GA5M4WD8SY,training,46,3,11,48,12,1,/tangrams/374_400.png,F8,"[""/tangrams/264_176.png"",""/tangrams/66_314.png"",""/tangrams/374_400.png"",""/tangrams/429_403.png""]","[""F3"",""A1"",""F8"",""F2""]",/tangrams/374_400.png,TRUE,/tangrams/374_400.png,01M0TVD4RDDZ2GPYA2W2TBJY2J,01M0TV8YZXT0HY97VC3QNJABKN,1787608845999,NA,4
01M0TTEY64R7ZAJ65J7PW8RAWH,01M0TSZEY44B7XSP574QH2WQPJ,training,39,3,4,48,12,0,/tangrams/411_352.png,F7,"[""/tangrams/456_48.png"",""/tangrams/411_352.png"",""/tangrams/170_154.png"",""/tangrams/290_64.png""]","[""F5"",""F7"",""F3"",""F2""]",/tangrams/411_352.png,TRUE,/tangrams/411_352.png,01M0TT49QHQY8JQV8C5T94HHYZ,01M0TT9XXJBBQAZ4WANFPESF7T,1787608430404,NA,4
01M0TTEY75JJ7H2PWJ2880EH40,01M0TSZEY44B7XSP574QH2WQPJ,training,46,3,11,48,12,0,/tangrams/170_154.png,F3,"[""/tangrams/134_125.png"",""/tangrams/170_154.png"",""/tangrams/138_244.png"",""/tangrams/37_144.png""]","[""F6"",""F3"",""A1"",""F8""]",/tangrams/170_154.png,TRUE,/tangrams/170_154.png,01M0TT9XXJBBQAZ4WANFPESF7T,01M0TT49QHQY8JQV8C5T94HHYZ,1787608654967,NA,4
01M0TTNRE0BS0GM61MEGDJ9H2C,01M0TSZGKJQW5S4GCP9150DNN9,training,46,3,11,48,12,1,/tangrams/374_400.png,F8,"[""/tangrams/40_345.png"",""/tangrams/374_400.png"",""/tangrams/66_314.png"",""/tangrams/98_302.png""]","[""F4"",""F8"",""A1"",""F6""]",NA,NA,NA,NA,NA,NA,NA,4
01M0TTNRHBW5SJQ753VTN9HFHF,01M0TSZGKJQW5S4GCP9150DNN9,training,15,1,4,48,12,1,/tangrams/264_176.png,F3,"[""/tangrams/452_257.png"",""/tangrams/264_176.png"",""/tangrams/98_302.png"",""/tangrams/374_400.png""]","[""F1"",""F3"",""F6"",""F8""]",NA,NA,NA,NA,NA,NA,NA,2
01M0TTA5EAK519BNB30QS8S9R2,01M0TSZV8KEDQHAT4X3FNKVS2B,training,9,0,10,48,12,0,/tangrams/279_66.png,D4,"[""/tangrams/279_66.png"",""/tangrams/290_64.png"",""/tangrams/422_405.png"",""/tangrams/138_244.png""]","[""D4"",""F2"",""C3"",""A1""]",/tangrams/279_66.png,TRUE,/tangrams/279_66.png,01M0TT3ZTTV22XQGZD0K61T6A4,01M0TT4SZRTK7MV5T48R9G1GQH,1787607090199,NA,1
01M0TTEY5GZ9X3DBNPQ8EN9VCZ,01M0TSZEY44B7XSP574QH2WQPJ,training,16,1,5,48,12,0,/tangrams/456_48.png,F5,"[""/tangrams/170_154.png"",""/tangrams/138_244.png"",""/tangrams/134_125.png"",""/tangrams/456_48.png""]","[""F3"",""A1"",""F6"",""F5""]",NA,FALSE,NA,01M0TT9XXJBBQAZ4WANFPESF7T,01M0TT49QHQY8JQV8C5T94HHYZ,NA,NA,2
01M0TTNRN5PCMP0TGF2BD5ACAG,01M0TSZGKJQW5S4GCP9150DNN9,training,28,2,5,48,12,1,/tangrams/429_403.png,F2,"[""/tangrams/429_403.png"",""/tangrams/452_257.png"",""/tangrams/374_400.png"",""/tangrams/348_441.png""]","[""F2"",""F1"",""F8"",""B2""]",NA,NA,NA,NA,NA,NA,NA,3
01M0TTEY33T07QMNNEV9SCCVVV,01M0TSZEY44B7XSP574QH2WQPJ,training,18,1,7,48,12,0,/tangrams/279_66.png,D4,"[""/tangrams/37_144.png"",""/tangrams/290_64.png"",""/tangrams/279_66.png"",""/tangrams/170_154.png""]","[""F8"",""F2"",""D4"",""F3""]",/tangrams/279_66.png,TRUE,/tangrams/279_66.png,01M0TT9XXJBBQAZ4WANFPESF7T,01M0TT49QHQY8JQV8C5T94HHYZ,1787607723040,NA,2
