id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,initialized,initializedLastChangedAt,name,nameLastChangedAt,roundID,roundIDLastChangedAt,serverStartedAt,serverStartedAtLastChangedAt,start,startLastChangedAt,started,startedLastChangedAt,timerID,timerIDLastChangedAt
01M0WY8DY3XQFP7D1W43VQCXR8,01M0WWQ9XB6TMTWDYN7GB59TN7,2026-08-25T17:07:32.931387846Z,3,2026-08-25T17:07:32.931387846Z,true,2026-08-25T17:35:01.160466017Z,01M0WWQ9XT2Q7RF2RHNCTTRDNK,2026-08-25T17:07:32.931387846Z,1,2026-08-25T17:07:32.931387846Z,true,2026-08-25T17:34:58.105403464Z,feedback,2026-08-25T17:07:32.931387846Z,01M0WY8D8W235WCT4A4KAQPPJH,2026-08-25T17:07:32.931387846Z,1787679298118,2026-08-25T17:34:58.120380396Z,true,2026-08-25T17:34:58.049887995Z,true,2026-08-25T17:34:58.144371282Z,01M0WY8DXZ021X3Q3JZPT4DAPR,2026-08-25T17:07:32.931387846Z
01M0WY96PMWRCFZDCHA0JRQZSQ,01M0WWQAZ72GMKNB5E8VWC3WG2,2026-08-25T17:07:58.29207412Z,3,2026-08-25T17:07:58.29207412Z,true,2026-08-25T17:28:57.030376563Z,01M0WWQAZPP7VBJF1WXDE2YKFW,2026-08-25T17:07:58.29207412Z,1,2026-08-25T17:07:58.29207412Z,true,2026-08-25T17:28:54.009059642Z,feedback,2026-08-25T17:07:58.29207412Z,01M0WY96DGR3JJT546F6N7TRKH,2026-08-25T17:07:58.29207412Z,1787678934015,2026-08-25T17:28:54.016306958Z,true,2026-08-25T17:28:53.974245869Z,true,2026-08-25T17:28:54.028702148Z,01M0WY96PFSMQJJ3GMY2TR8FHC,2026-08-25T17:07:58.29207412Z
01M0WY973CN0XJP0FF89M42Z5K,01M0WWQAZ72GMKNB5E8VWC3WG2,2026-08-25T17:07:58.700718477Z,60,2026-08-25T17:07:58.700718477Z,true,2026-08-25T17:44:04.098359378Z,01M0WWQAZPP7VBJF1WXDE2YKFW,2026-08-25T17:07:58.700718477Z,0,2026-08-25T17:07:58.700718477Z,true,2026-08-25T17:43:40.69872677Z,selection,2026-08-25T17:07:58.700718477Z,01M0WY968BGKQC5W9TRXM0YM9J,2026-08-25T17:07:58.700718477Z,1787679820708,2026-08-25T17:43:40.710289481Z,true,2026-08-25T17:43:40.653146302Z,true,2026-08-25T17:43:40.727537502Z,01M0WY9737QJQ4H5BHPC38Y42Z,2026-08-25T17:07:58.700718477Z
01M0WXAWTABGFECV926H4AFJ77,01M0WWQ73PEDYQHEYYBB88AXMD,2026-08-25T16:51:25.13091863Z,3,2026-08-25T16:51:25.13091863Z,true,2026-08-25T17:20:23.841555755Z,01M0WWQ74H7CSGCPAHPDSCJ0PV,2026-08-25T16:51:25.13091863Z,1,2026-08-25T16:51:25.13091863Z,true,2026-08-25T17:20:20.817777549Z,feedback,2026-08-25T16:51:25.13091863Z,01M0WXAW6JASYZN57723MQ4H3T,2026-08-25T16:51:25.13091863Z,1787678420824,2026-08-25T17:20:20.825551422Z,true,2026-08-25T17:20:20.792495266Z,true,2026-08-25T17:20:20.842280667Z,01M0WXAWT2NRXQ14S06C842BF1,2026-08-25T16:51:25.13091863Z
01M0WXEC7VGZ6S1Q5MBBH69GE9,01M0WWQ73PEDYQHEYYBB88AXMD,2026-08-25T16:53:19.227626147Z,60,2026-08-25T16:53:19.227626147Z,false,2026-08-25T16:53:19.227626147Z,01M0WWQ74M3NWYAJGQB0ESKAD2,2026-08-25T16:53:19.227626147Z,0,2026-08-25T16:53:19.227626147Z,,,selection,2026-08-25T16:53:19.227626147Z,01M0WXEB8SQ04PTYWH38BJSWZ9,2026-08-25T16:53:19.227626147Z,,,false,2026-08-25T16:53:19.227626147Z,,,01M0WXEC7KZA7QP5A6V2E7EMP5,2026-08-25T16:53:19.227626147Z
01M0WXGFB8NDFC86XQGXMFGE8A,01M0WWQ73PEDYQHEYYBB88AXMD,2026-08-25T16:54:27.946596788Z,3,2026-08-25T16:54:27.946596788Z,false,2026-08-25T16:54:27.946596788Z,01M0WWQ74ND1AHANTF309RNWJE,2026-08-25T16:54:27.946596788Z,1,2026-08-25T16:54:27.946596788Z,,,feedback,2026-08-25T16:54:27.946596788Z,01M0WXGEES3GVK43QC88EEFS2C,2026-08-25T16:54:27.946596788Z,,,false,2026-08-25T16:54:27.946596788Z,,,01M0WXGFB5TMW8MNJ2TXFDPTCX,2026-08-25T16:54:27.946596788Z
01M0WY7GGER8ZQ3GJZBV0A2H50,01M0WWQ9XB6TMTWDYN7GB59TN7,2026-08-25T17:07:02.798629231Z,3,2026-08-25T17:07:02.798629231Z,true,2026-08-25T17:22:36.303393691Z,01M0WWQ9XW83PGVA4HF3WT9HVR,2026-08-25T17:07:02.798629231Z,1,2026-08-25T17:07:02.798629231Z,true,2026-08-25T17:22:33.278282037Z,feedback,2026-08-25T17:07:02.798629231Z,01M0WY7G5V7G5J4BYE8D12PFB5,2026-08-25T17:07:02.798629231Z,1787678553286,2026-08-25T17:22:33.288611414Z,true,2026-08-25T17:22:33.248957642Z,true,2026-08-25T17:22:33.303517798Z,01M0WY7GG8J6WASARZ053RJKVK,2026-08-25T17:07:02.798629231Z
01M0WY8DVKXC5EN9G91AH07PR5,01M0WWQ9XB6TMTWDYN7GB59TN7,2026-08-25T17:07:32.851729332Z,60,2026-08-25T17:07:32.851729332Z,true,2026-08-25T17:32:40.340570202Z,01M0WWQ9XT2Q7RF2RHNCTTRDNK,2026-08-25T17:07:32.851729332Z,0,2026-08-25T17:07:32.851729332Z,true,2026-08-25T17:32:16.098340161Z,selection,2026-08-25T17:07:32.851729332Z,01M0WY8D8AH379GKWXX8X3CQDX,2026-08-25T17:07:32.851729332Z,1787679136116,2026-08-25T17:32:16.118936449Z,true,2026-08-25T17:32:16.033179024Z,true,2026-08-25T17:32:16.144481485Z,01M0WY8DVBECRGY0S3R875ZMWW,2026-08-25T17:07:32.851729332Z
01M0WXAWVB042J7J5D4VCKB9X9,01M0WWQ73PEDYQHEYYBB88AXMD,2026-08-25T16:51:25.163820559Z,60,2026-08-25T16:51:25.163820559Z,true,2026-08-25T17:20:55.519130439Z,01M0WWQ74H7CSGCPAHPDSCJ0PV,2026-08-25T16:51:25.163820559Z,0,2026-08-25T16:51:25.163820559Z,true,2026-08-25T17:20:44.882879384Z,selection,2026-08-25T16:51:25.163820559Z,01M0WXAW6G8CMRXJFX7SGCQ6MA,2026-08-25T16:51:25.163820559Z,1787678444891,2026-08-25T17:20:44.893079123Z,true,2026-08-25T17:20:44.850087097Z,true,2026-08-25T17:20:44.901836774Z,01M0WXAWV6W9XDYSNF7GCDEV61,2026-08-25T16:51:25.163820559Z
01M0WXGFBSWAT3WX86FSRPS8K1,01M0WWQ73PEDYQHEYYBB88AXMD,2026-08-25T16:54:27.961755052Z,3,2026-08-25T16:54:27.961755052Z,false,2026-08-25T16:54:27.961755052Z,01M0WWQ74ND1AHANTF309RNWJE,2026-08-25T16:54:27.961755052Z,1,2026-08-25T16:54:27.961755052Z,,,feedback,2026-08-25T16:54:27.961755052Z,01M0WXGEB1H0731V7P9WGN6J4W,2026-08-25T16:54:27.961755052Z,,,false,2026-08-25T16:54:27.961755052Z,,,01M0WXGFBNEYG6R0Y858DMAQSC,2026-08-25T16:54:27.961755052Z
01M0WY97CX0KEPKSYA60MVRSTQ,01M0WWQAZ72GMKNB5E8VWC3WG2,2026-08-25T17:07:59.005063829Z,60,2026-08-25T17:07:59.005063829Z,true,2026-08-25T17:51:38.610457477Z,01M0WWQAZPP7VBJF1WXDE2YKFW,2026-08-25T17:07:59.005063829Z,0,2026-08-25T17:07:59.005063829Z,true,2026-08-25T17:51:20.952934152Z,selection,2026-08-25T17:07:59.005063829Z,01M0WY96EMB252B3TTX6S57116,2026-08-25T17:07:59.005063829Z,1787680280961,2026-08-25T17:51:20.963352579Z,true,2026-08-25T17:51:20.90597176Z,true,2026-08-25T17:51:20.975256815Z,01M0WY97CRVNG8MWA47EWBNGRQ,2026-08-25T17:07:59.005063829Z
01M0WYEFDSVMFZGRY09BVYCFB9,01M0WWQAZ72GMKNB5E8VWC3WG2,2026-08-25T17:10:51.065302417Z,60,2026-08-25T17:10:51.065302417Z,false,2026-08-25T17:10:51.065302417Z,01M0WWQAZRRWZPK3N7VE24RFV2,2026-08-25T17:10:51.065302417Z,0,2026-08-25T17:10:51.065302417Z,,,selection,2026-08-25T17:10:51.065302417Z,01M0WYEES0AEVQBSN1SGDWFZ4W,2026-08-25T17:10:51.065302417Z,,,false,2026-08-25T17:10:51.065302417Z,,,01M0WYEFD5RDHNF7CRJJ32TH2Q,2026-08-25T17:10:51.065302417Z
01M0WY8E3CM9VB4947KBN2RBZ4,01M0WWQ9XB6TMTWDYN7GB59TN7,2026-08-25T17:07:33.104029728Z,3,2026-08-25T17:07:33.104029728Z,true,2026-08-25T17:40:59.557950812Z,01M0WWQ9XT2Q7RF2RHNCTTRDNK,2026-08-25T17:07:33.104029728Z,1,2026-08-25T17:07:33.104029728Z,true,2026-08-25T17:40:56.53175092Z,feedback,2026-08-25T17:07:33.104029728Z,01M0WY8DB5E5GRZ0C0W70SQVFJ,2026-08-25T17:07:33.104029728Z,1787679656540,2026-08-25T17:40:56.542078362Z,true,2026-08-25T17:40:56.492965433Z,true,2026-08-25T17:40:56.556798181Z,01M0WY8E39SP24RR2Z3PXK0JB8,2026-08-25T17:07:33.104029728Z
01M0WYEG04175BYKVA1R9WVACQ,01M0WWQAZ72GMKNB5E8VWC3WG2,2026-08-25T17:10:51.652172827Z,60,2026-08-25T17:10:51.652172827Z,false,2026-08-25T17:10:51.652172827Z,01M0WWQAZRRWZPK3N7VE24RFV2,2026-08-25T17:10:51.652172827Z,0,2026-08-25T17:10:51.652172827Z,,,selection,2026-08-25T17:10:51.652172827Z,01M0WYEEZ4QKGCHFW2R7994MPM,2026-08-25T17:10:51.652172827Z,,,false,2026-08-25T17:10:51.652172827Z,,,01M0WYEFZXRHQZTZSHX3CEW9QY,2026-08-25T17:10:51.652172827Z
01M0WXAWJWEVQ24VM64XSTE9SE,01M0WWQ73PEDYQHEYYBB88AXMD,2026-08-25T16:51:24.892838271Z,3,2026-08-25T16:51:24.892838271Z,true,2026-08-25T17:15:48.511722196Z,01M0WWQ74H7CSGCPAHPDSCJ0PV,2026-08-25T16:51:24.892838271Z,1,2026-08-25T16:51:24.892838271Z,true,2026-08-25T17:15:45.490886633Z,feedback,2026-08-25T16:51:24.892838271Z,01M0WXAW69HH2S9GRE62WAVKSW,2026-08-25T16:51:24.892838271Z,1787678145496,2026-08-25T17:15:45.497644753Z,true,2026-08-25T17:15:45.461337802Z,true,2026-08-25T17:15:45.508777001Z,01M0WXAWJSQXRT950BZ5H2NFP1,2026-08-25T16:51:24.892838271Z
01M0WXAWNVQES6SA12TW85H5VC,01M0WWQ73PEDYQHEYYBB88AXMD,2026-08-25T16:51:24.987342809Z,60,2026-08-25T16:51:24.987342809Z,true,2026-08-25T17:17:29.646210958Z,01M0WWQ74H7CSGCPAHPDSCJ0PV,2026-08-25T16:51:24.987342809Z,0,2026-08-25T16:51:24.987342809Z,true,2026-08-25T17:17:00.471957746Z,selection,2026-08-25T16:51:24.987342809Z,01M0WXAW6R6ZR4FRNVKGYKB4PY,2026-08-25T16:51:24.987342809Z,1787678220479,2026-08-25T17:17:00.480615414Z,true,2026-08-25T17:17:00.444254172Z,true,2026-08-25T17:17:00.489564459Z,01M0WXAWNG6QP4RHHWMSJPCKMA,2026-08-25T16:51:24.987342809Z
01M0WY4FDGWC4V8193SEK5VDY9,01M0WWQ9XB6TMTWDYN7GB59TN7,2026-08-25T17:05:23.376454147Z,3,2026-08-25T17:05:23.376454147Z,true,2026-08-25T17:21:04.799629171Z,01M0WWQ9XVXJV1JR4118CY5W09,2026-08-25T17:05:23.376454147Z,1,2026-08-25T17:05:23.376454147Z,true,2026-08-25T17:21:01.763178302Z,feedback,2026-08-25T17:05:23.376454147Z,01M0WY4ETEHHGKAXQ7QNKFC2DX,2026-08-25T17:05:23.376454147Z,1787678461771,2026-08-25T17:21:01.772902067Z,true,2026-08-25T17:21:01.730453159Z,true,2026-08-25T17:21:01.781783855Z,01M0WY4FDCYNG765RGE02S6M23,2026-08-25T17:05:23.376454147Z
01M0WY4FQTABESBV8N9W468AE7,01M0WWQ9XB6TMTWDYN7GB59TN7,2026-08-25T17:05:23.706645322Z,3,2026-08-25T17:05:23.706645322Z,true,2026-08-25T17:26:40.233228321Z,01M0WWQ9XVXJV1JR4118CY5W09,2026-08-25T17:05:23.706645322Z,1,2026-08-25T17:05:23.706645322Z,true,2026-08-25T17:26:37.212867351Z,feedback,2026-08-25T17:05:23.706645322Z,01M0WY4EZ6R5AE8C9WPZ8V45HB,2026-08-25T17:05:23.706645322Z,1787678797219,2026-08-25T17:26:37.220653739Z,true,2026-08-25T17:26:37.184237323Z,true,2026-08-25T17:26:37.232704388Z,01M0WY4FQPXDBWY0MCFGJJFHKR,2026-08-25T17:05:23.706645322Z
01M0WY8DS6FA07V10YVPXY6FAH,01M0WWQ9XB6TMTWDYN7GB59TN7,2026-08-25T17:07:32.774870303Z,3,2026-08-25T17:07:32.774870303Z,true,2026-08-25T17:30:49.012013157Z,01M0WWQ9XT2Q7RF2RHNCTTRDNK,2026-08-25T17:07:32.774870303Z,1,2026-08-25T17:07:32.774870303Z,true,2026-08-25T17:30:45.959232326Z,feedback,2026-08-25T17:07:32.774870303Z,01M0WY8D7TE4GERTY21PTPV18M,2026-08-25T17:07:32.774870303Z,1787679045973,2026-08-25T17:30:45.975626316Z,true,2026-08-25T17:30:45.909491043Z,true,2026-08-25T17:30:45.996764626Z,01M0WY8DS2Z42N642S2S0PVDMF,2026-08-25T17:07:32.774870303Z
01M0WXEBFR5BH04354KJX3XV5Y,01M0WWQ73PEDYQHEYYBB88AXMD,2026-08-25T16:53:18.456708642Z,3,2026-08-25T16:53:18.456708642Z,true,2026-08-25T17:00:06.432153855Z,01M0WWQ74M3NWYAJGQB0ESKAD2,2026-08-25T16:53:18.456708642Z,1,2026-08-25T16:53:18.456708642Z,true,2026-08-25T17:00:03.415073983Z,feedback,2026-08-25T16:53:18.456708642Z,01M0WXEB65VN8VRR64C62KT2J2,2026-08-25T16:53:18.456708642Z,1787677203418,2026-08-25T17:00:03.420089919Z,true,2026-08-25T17:00:03.396775028Z,true,2026-08-25T17:00:03.430705917Z,01M0WXEBFN3SSG7ER6FB3W6FYT,2026-08-25T16:53:18.456708642Z
01M0WXEBYRRW7A8B8EXFHEQTZB,01M0WWQ73PEDYQHEYYBB88AXMD,2026-08-25T16:53:18.936166418Z,3,2026-08-25T16:53:18.936166418Z,false,2026-08-25T16:53:18.936166418Z,01M0WWQ74M3NWYAJGQB0ESKAD2,2026-08-25T16:53:18.936166418Z,1,2026-08-25T16:53:18.936166418Z,,,feedback,2026-08-25T16:53:18.936166418Z,01M0WXEBC625QZT22K8TYMY4F4,2026-08-25T16:53:18.936166418Z,,,false,2026-08-25T16:53:18.936166418Z,,,01M0WXEBYNJJ7CA7WWJ32TGZ85,2026-08-25T16:53:18.936166418Z
01M0WY8WYK9X8X4MHBV84Y3J8A,01M0WWQAZ72GMKNB5E8VWC3WG2,2026-08-25T17:07:48.307393064Z,3,2026-08-25T17:07:48.307393064Z,true,2026-08-25T17:12:15.266517764Z,01M0WWQAZTRSENW9JN2FSQ4BA7,2026-08-25T17:07:48.307393064Z,1,2026-08-25T17:07:48.307393064Z,true,2026-08-25T17:12:12.230232652Z,feedback,2026-08-25T17:07:48.307393064Z,01M0WY8WVSNJN2FR44XPSXYA80,2026-08-25T17:07:48.307393064Z,1787677932238,2026-08-25T17:12:12.246805285Z,true,2026-08-25T17:12:12.203079785Z,true,2026-08-25T17:12:12.264633999Z,01M0WY8WYEGCJ0P6M29VJMY8DQ,2026-08-25T17:07:48.307393064Z
01M0WY8XCQ578N4DMYGXTTV25K,01M0WWQAZ72GMKNB5E8VWC3WG2,2026-08-25T17:07:48.759950335Z,3,2026-08-25T17:07:48.759950335Z,true,2026-08-25T17:23:43.760702Z,01M0WWQAZTRSENW9JN2FSQ4BA7,2026-08-25T17:07:48.759950335Z,1,2026-08-25T17:07:48.759950335Z,true,2026-08-25T17:23:40.737814578Z,feedback,2026-08-25T17:07:48.759950335Z,01M0WY8WKG2ZBFW74X8VKABAZ5,2026-08-25T17:07:48.759950335Z,1787678620743,2026-08-25T17:23:40.745573579Z,true,2026-08-25T17:23:40.702970984Z,true,2026-08-25T17:23:40.758933652Z,01M0WY8XCKBJNNHP6DQWAR5KBW,2026-08-25T17:07:48.759950335Z
01M0WXEC99S9QMM7M8XFRPP9ED,01M0WWQ73PEDYQHEYYBB88AXMD,2026-08-25T16:53:19.273887092Z,60,2026-08-25T16:53:19.273887092Z,false,2026-08-25T16:53:19.273887092Z,01M0WWQ74M3NWYAJGQB0ESKAD2,2026-08-25T16:53:19.273887092Z,0,2026-08-25T16:53:19.273887092Z,,,selection,2026-08-25T16:53:19.273887092Z,01M0WXEB7MVBX33ZR8RG4491A8,2026-08-25T16:53:19.273887092Z,,,false,2026-08-25T16:53:19.273887092Z,,,01M0WXEC94JZTZAZ8WTSHRZDXJ,2026-08-25T16:53:19.273887092Z
01M0WXGF6P6RDF02YAN23DVDTW,01M0WWQ73PEDYQHEYYBB88AXMD,2026-08-25T16:54:27.798461411Z,60,2026-08-25T16:54:27.798461411Z,false,2026-08-25T16:54:27.798461411Z,01M0WWQ74ND1AHANTF309RNWJE,2026-08-25T16:54:27.798461411Z,0,2026-08-25T16:54:27.798461411Z,,,selection,2026-08-25T16:54:27.798461411Z,01M0WXGED7ENGZNQ5GRFSCQ0W4,2026-08-25T16:54:27.798461411Z,,,false,2026-08-25T16:54:27.798461411Z,,,01M0WXGF6JQE7EVG57HMZ0MEAX,2026-08-25T16:54:27.798461411Z
01M0WY8EACEZK1Y5SS2SA02K94,01M0WWQ9XB6TMTWDYN7GB59TN7,2026-08-25T17:07:33.324905366Z,60,2026-08-25T17:07:33.324905366Z,true,2026-08-25T17:48:03.778100177Z,01M0WWQ9XT2Q7RF2RHNCTTRDNK,2026-08-25T17:07:33.324905366Z,0,2026-08-25T17:07:33.324905366Z,true,2026-08-25T17:47:31.051091084Z,selection,2026-08-25T17:07:33.324905366Z,01M0WY8D6RN5YXJXVC45HEHZQG,2026-08-25T17:07:33.324905366Z,1787680051058,2026-08-25T17:47:31.059934152Z,true,2026-08-25T17:47:31.012457154Z,true,2026-08-25T17:47:31.072098967Z,01M0WY8EA6V9RR1JT34TMQEXRW,2026-08-25T17:07:33.324905366Z
01M0WYEFKN2VB6GXAJ8APJ4JC6,01M0WWQAZ72GMKNB5E8VWC3WG2,2026-08-25T17:10:51.253828113Z,60,2026-08-25T17:10:51.253828113Z,false,2026-08-25T17:10:51.253828113Z,01M0WWQAZRRWZPK3N7VE24RFV2,2026-08-25T17:10:51.253828113Z,0,2026-08-25T17:10:51.253828113Z,,,selection,2026-08-25T17:10:51.253828113Z,01M0WYEF094D3BTYYTK8MD8YRV,2026-08-25T17:10:51.253828113Z,,,false,2026-08-25T17:10:51.253828113Z,,,01M0WYEFKGM5FVDNKWTNK55414,2026-08-25T17:10:51.253828113Z
01M0WY7GN6Z8CQA9FE769FDC96,01M0WWQ9XB6TMTWDYN7GB59TN7,2026-08-25T17:07:02.950731551Z,60,2026-08-25T17:07:02.950731551Z,true,2026-08-25T17:28:00.023765578Z,01M0WWQ9XW83PGVA4HF3WT9HVR,2026-08-25T17:07:02.950731551Z,0,2026-08-25T17:07:02.950731551Z,true,2026-08-25T17:27:21.669171623Z,selection,2026-08-25T17:07:02.950731551Z,01M0WY7G5CRHN1S2W9HVNF4PX3,2026-08-25T17:07:02.950731551Z,1787678841674,2026-08-25T17:27:21.676316995Z,true,2026-08-25T17:27:21.632653056Z,true,2026-08-25T17:27:21.691359804Z,01M0WY7GMYD4P979BQD7DXYKQG,2026-08-25T17:07:02.950731551Z
01M0WY7H4MFHVX57V44DHRKNDN,01M0WWQ9XB6TMTWDYN7GB59TN7,2026-08-25T17:07:03.444326452Z,60,2026-08-25T17:07:03.444326452Z,true,2026-08-25T17:39:51.383593061Z,01M0WWQ9XW83PGVA4HF3WT9HVR,2026-08-25T17:07:03.444326452Z,0,2026-08-25T17:07:03.444326452Z,true,2026-08-25T17:39:29.344298608Z,selection,2026-08-25T17:07:03.444326452Z,01M0WY7G87NZFSD1GS4H01E6AV,2026-08-25T17:07:03.444326452Z,1787679569353,2026-08-25T17:39:29.354524266Z,true,2026-08-25T17:39:29.309278495Z,true,2026-08-25T17:39:29.368954238Z,01M0WY7H4FY777BP4WBDRP88SY,2026-08-25T17:07:03.444326452Z
01M0WY8XDAW5S2E528YF98SNSJ,01M0WWQAZ72GMKNB5E8VWC3WG2,2026-08-25T17:07:48.77830614Z,3,2026-08-25T17:07:48.77830614Z,true,2026-08-25T17:24:13.650628557Z,01M0WWQAZTRSENW9JN2FSQ4BA7,2026-08-25T17:07:48.77830614Z,1,2026-08-25T17:07:48.77830614Z,true,2026-08-25T17:24:10.628850451Z,feedback,2026-08-25T17:07:48.77830614Z,01M0WY8WM14112NAT8NTJNDQ6G,2026-08-25T17:07:48.77830614Z,1787678650634,2026-08-25T17:24:10.636482029Z,true,2026-08-25T17:24:10.597883105Z,true,2026-08-25T17:24:10.648740496Z,01M0WY8XD4F2PGAYTF2B20R780,2026-08-25T17:07:48.77830614Z
01M0WXAWMMYAATBES671CXND2B,01M0WWQ73PEDYQHEYYBB88AXMD,2026-08-25T16:51:24.948710761Z,60,2026-08-25T16:51:24.948710761Z,true,2026-08-25T17:16:41.205778986Z,01M0WWQ74H7CSGCPAHPDSCJ0PV,2026-08-25T16:51:24.948710761Z,0,2026-08-25T16:51:24.948710761Z,true,2026-08-25T17:16:03.5966282Z,selection,2026-08-25T16:51:24.948710761Z,01M0WXAW64FY1CGPWHBFFM7P4X,2026-08-25T16:51:24.948710761Z,1787678163603,2026-08-25T17:16:03.605531404Z,true,2026-08-25T17:16:03.571039848Z,true,2026-08-25T17:16:03.668990745Z,01M0WXAWMF60750M6NRJ3TQZB8,2026-08-25T16:51:24.948710761Z
01M0WY8XQCXJVN8MGD4B1SGNE6,01M0WWQAZ72GMKNB5E8VWC3WG2,2026-08-25T17:07:49.100386695Z,60,2026-08-25T17:07:49.100386695Z,true,2026-08-25T17:28:59.920138097Z,01M0WWQAZTRSENW9JN2FSQ4BA7,2026-08-25T17:07:49.100386695Z,0,2026-08-25T17:07:49.100386695Z,true,2026-08-25T17:28:49.923187388Z,selection,2026-08-25T17:07:49.100386695Z,01M0WY8WN35NN5290KDEZRC1PH,2026-08-25T17:07:49.100386695Z,1787678929928,2026-08-25T17:28:49.929868024Z,true,2026-08-25T17:28:49.878191756Z,true,2026-08-25T17:28:49.942749468Z,01M0WY8XQ71SPHJJWW2MGM98DC,2026-08-25T17:07:49.100386695Z
01M0WY96WTGM64P89QSXXNQG4Z,01M0WWQAZ72GMKNB5E8VWC3WG2,2026-08-25T17:07:58.490215612Z,60,2026-08-25T17:07:58.490215612Z,true,2026-08-25T17:37:57.525249632Z,01M0WWQAZPP7VBJF1WXDE2YKFW,2026-08-25T17:07:58.490215612Z,0,2026-08-25T17:07:58.490215612Z,true,2026-08-25T17:37:02.608627101Z,selection,2026-08-25T17:07:58.490215612Z,01M0WY96B9H6C04PH6M8Y7FFBY,2026-08-25T17:07:58.490215612Z,1787679422615,2026-08-25T17:37:02.616576713Z,true,2026-08-25T17:37:02.573827388Z,true,2026-08-25T17:37:02.631419608Z,01M0WY96WMJ208MQJDJEG597QB,2026-08-25T17:07:58.490215612Z
01M0WY978C6BY2Y4PZA1NFSXPV,01M0WWQAZ72GMKNB5E8VWC3WG2,2026-08-25T17:07:58.860204447Z,60,2026-08-25T17:07:58.860204447Z,true,2026-08-25T17:48:07.138276558Z,01M0WWQAZPP7VBJF1WXDE2YKFW,2026-08-25T17:07:58.860204447Z,0,2026-08-25T17:07:58.860204447Z,true,2026-08-25T17:47:54.769575223Z,selection,2026-08-25T17:07:58.860204447Z,01M0WY9680ZJQ90EFBQKN4G7W8,2026-08-25T17:07:58.860204447Z,1787680074776,2026-08-25T17:47:54.777742373Z,true,2026-08-25T17:47:54.730506434Z,true,2026-08-25T17:47:54.78949889Z,01M0WY9787M4W033PFGT0GS2DV,2026-08-25T17:07:58.860204447Z
01M0WXGFDRXM4JBGH7B840B257,01M0WWQ73PEDYQHEYYBB88AXMD,2026-08-25T16:54:28.024676244Z,60,2026-08-25T16:54:28.024676244Z,false,2026-08-25T16:54:28.024676244Z,01M0WWQ74ND1AHANTF309RNWJE,2026-08-25T16:54:28.024676244Z,0,2026-08-25T16:54:28.024676244Z,,,selection,2026-08-25T16:54:28.024676244Z,01M0WXGEG1T2FDEDH4P583RGT0,2026-08-25T16:54:28.024676244Z,,,false,2026-08-25T16:54:28.024676244Z,,,01M0WXGFDKS70R97A1B25AHPGG,2026-08-25T16:54:28.024676244Z
01M0WXGFEF8C38Z94M326MF6ES,01M0WWQ73PEDYQHEYYBB88AXMD,2026-08-25T16:54:28.04764032Z,3,2026-08-25T16:54:28.04764032Z,false,2026-08-25T16:54:28.04764032Z,01M0WWQ74ND1AHANTF309RNWJE,2026-08-25T16:54:28.04764032Z,1,2026-08-25T16:54:28.04764032Z,,,feedback,2026-08-25T16:54:28.04764032Z,01M0WXGEAZFX6WHDZZX3266CE4,2026-08-25T16:54:28.04764032Z,,,false,2026-08-25T16:54:28.04764032Z,,,01M0WXGFEC7TSAY1J6PKTGTS5D,2026-08-25T16:54:28.04764032Z
01M0WY4F57S8WPH5DT83JXYM1W,01M0WWQ9XB6TMTWDYN7GB59TN7,2026-08-25T17:05:23.11201059Z,3,2026-08-25T17:05:23.11201059Z,true,2026-08-25T17:13:42.926247708Z,01M0WWQ9XVXJV1JR4118CY5W09,2026-08-25T17:05:23.11201059Z,1,2026-08-25T17:05:23.11201059Z,true,2026-08-25T17:13:39.902496818Z,feedback,2026-08-25T17:05:23.11201059Z,01M0WY4ES7PX92A9597NZ7M58E,2026-08-25T17:05:23.11201059Z,1787678019910,2026-08-25T17:13:39.911904434Z,true,2026-08-25T17:13:39.879509169Z,true,2026-08-25T17:13:39.919686723Z,01M0WY4F5380RMR39ZW1J4WXFF,2026-08-25T17:05:23.11201059Z
01M0WYEF8AHAVYE5P9EG0P6H5N,01M0WWQAZ72GMKNB5E8VWC3WG2,2026-08-25T17:10:50.890685632Z,3,2026-08-25T17:10:50.890685632Z,false,2026-08-25T17:10:50.890685632Z,01M0WWQAZRRWZPK3N7VE24RFV2,2026-08-25T17:10:50.890685632Z,1,2026-08-25T17:10:50.890685632Z,,,feedback,2026-08-25T17:10:50.890685632Z,01M0WYEET4HWZD40HZF0GKHA3P,2026-08-25T17:10:50.890685632Z,,,false,2026-08-25T17:10:50.890685632Z,,,01M0WYEF84NACBVQ6S9SGX9A4H,2026-08-25T17:10:50.890685632Z
