id,actualPlayerCount,actualPlayerCountLastChangedAt,batchID,batchIDLastChangedAt,bottomTangrams,bottomTangramsLastChangedAt,contextSize,contextSizeLastChangedAt,contextStructure,contextStructureLastChangedAt,ended,endedLastChangedAt,endedReason,endedReasonLastChangedAt,groupID,groupIDLastChangedAt,justStarted,justStartedLastChangedAt,lobbyTimerID,lobbyTimerIDLastChangedAt,maxTimeout,maxTimeoutLastChangedAt,rotation,rotationLastChangedAt,roundIndex,roundIndexLastChangedAt,showNegativeFeedback,showNegativeFeedbackLastChangedAt,stageID,stageIDLastChangedAt,start,startLastChangedAt,starting,startingLastChangedAt,status,statusLastChangedAt,targets,targetsLastChangedAt,topTangrams,topTangramsLastChangedAt,treatment,treatmentLastChangedAt,treatmentName,treatmentNameLastChangedAt
01JGZ1J4WKTCRGQS8R8HDNJ96R,2,2025-01-07T00:21:23.464655017Z,01JGZ1J4W56VM27P6SXN8FAEF4,2025-01-07T00:10:18.387411637Z,"[48,272,61,408]",2025-01-07T00:21:23.883053356Z,4,2025-01-07T00:21:23.511698865Z,comp-within,2025-01-07T00:21:23.511698865Z,true,2025-01-07T01:10:44.187485462Z,end of game,2025-01-07T01:10:44.377660174Z,01JGZ1J4XWF6QHFQQR86R3NH57,2025-01-07T00:10:18.430514527Z,true,2025-01-07T00:21:23.883053356Z,,,3,2025-01-07T00:21:23.511698865Z,0,2025-01-07T00:21:23.511698865Z,63,2025-01-07T00:21:23.883053356Z,1,2025-01-07T00:21:23.511698865Z,null,2025-01-07T01:10:44.187485462Z,true,2025-01-07T00:21:23.464655017Z,true,2025-01-07T00:21:23.464655017Z,ended,2025-01-07T01:10:44.377660174Z,"[[65,48],[65,272],[65,61],[65,408],[415,48],[415,272],[415,61],[415,408],[193,48],[193,272],[193,61],[193,408],[63,48],[63,272],[63,61],[63,408]]",2025-01-07T00:21:23.883053356Z,"[65,415,193,63]",2025-01-07T00:21:23.883053356Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":3,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-07T00:10:18.387411637Z,full-comp-within,2025-01-07T00:10:18.387411637Z
01JGZ1J6QX7N1Q5REWV6S61X60,2,2025-01-07T00:21:01.288742409Z,01JGZ1J6QFQZJ1HAP3QKP7EGZG,2025-01-07T00:10:20.285090784Z,"[165,418,13,308]",2025-01-07T00:21:01.759699082Z,4,2025-01-07T00:21:01.334778468Z,comp-between,2025-01-07T00:21:01.334778468Z,true,2025-01-07T00:51:07.738905686Z,end of game,2025-01-07T00:51:07.86807828Z,01JGZ1J6SHPGKNF22VTYKHF2FM,2025-01-07T00:10:20.339944544Z,true,2025-01-07T00:21:01.759699082Z,,,3,2025-01-07T00:21:01.334778468Z,180,2025-01-07T00:21:01.334778468Z,63,2025-01-07T00:21:01.759699082Z,1,2025-01-07T00:21:01.334778468Z,null,2025-01-07T00:51:07.738905686Z,true,2025-01-07T00:21:01.288742409Z,true,2025-01-07T00:21:01.288742409Z,ended,2025-01-07T00:51:07.86807828Z,"[[289,165],[289,418],[289,13],[289,308],[139,165],[139,418],[139,13],[139,308],[343,165],[343,418],[343,13],[343,308],[47,165],[47,418],[47,13],[47,308]]",2025-01-07T00:21:01.759699082Z,"[289,139,343,47]",2025-01-07T00:21:01.759699082Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":3,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-07T00:10:20.285090784Z,full-comp-between,2025-01-07T00:10:20.285090784Z
01JGZ1HQ3BXW69RFKVBQ3Y8K4V,2,2025-01-07T00:41:41.071241312Z,01JGZ1HQ2ACP5KAXQKEVQPZFA0,2025-01-07T00:10:04.26718666Z,"[178,52,356,260]",2025-01-07T00:41:43.543138727Z,4,2025-01-07T00:41:41.268275102Z,comp-between,2025-01-07T00:41:41.268275102Z,true,2025-01-07T01:10:52.9909252Z,end of game,2025-01-07T01:10:53.154828884Z,01JGZ1HQ4M75WRE4R112J6K6K3,2025-01-07T00:10:04.312857569Z,true,2025-01-07T00:41:43.543138727Z,,,3,2025-01-07T00:41:41.268275102Z,270,2025-01-07T00:41:41.268275102Z,63,2025-01-07T00:41:43.543138727Z,1,2025-01-07T00:41:41.268275102Z,null,2025-01-07T01:10:52.9909252Z,true,2025-01-07T00:41:41.071241312Z,true,2025-01-07T00:41:41.071241312Z,ended,2025-01-07T01:10:53.154828884Z,"[[436,178],[436,52],[436,356],[436,260],[83,178],[83,52],[83,356],[83,260],[349,178],[349,52],[349,356],[349,260],[334,178],[334,52],[334,356],[334,260]]",2025-01-07T00:41:43.543138727Z,"[436,83,349,334]",2025-01-07T00:41:43.543138727Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":3,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-07T00:10:04.26718666Z,full-comp-between,2025-01-07T00:10:04.26718666Z
01JGZ1J6QWPAFKR4CPC8THA3K7,2,2025-01-07T00:16:50.87795519Z,01JGZ1J6QFQZJ1HAP3QKP7EGZG,2025-01-07T00:10:20.284637528Z,"[50,426,276,442,292,81,389,360,83,187,448,463,56,270,410,204]",2025-01-07T00:16:51.084953749Z,4,2025-01-07T00:16:50.903698625Z,noncomp,2025-01-07T00:16:50.903698625Z,true,2025-01-07T01:00:36.419104333Z,end of game,2025-01-07T01:00:36.574080782Z,01JGZ1J6S1VNQE4R45655TA1V7,2025-01-07T00:10:20.323419559Z,true,2025-01-07T00:16:51.084953749Z,,,3,2025-01-07T00:16:50.903698625Z,0,2025-01-07T00:16:50.903698625Z,63,2025-01-07T00:16:51.084953749Z,1,2025-01-07T00:16:50.903698625Z,null,2025-01-07T01:00:36.419104333Z,true,2025-01-07T00:16:50.87795519Z,true,2025-01-07T00:16:50.87795519Z,ended,2025-01-07T01:00:36.574080782Z,"[[325,50],[465,426],[228,276],[406,442],[374,292],[42,81],[55,389],[12,360],[415,83],[79,187],[196,448],[238,463],[158,56],[206,270],[239,410],[68,204]]",2025-01-07T00:16:51.084953749Z,"[325,465,228,406,374,42,55,12,415,79,196,238,158,206,239,68]",2025-01-07T00:16:51.084953749Z,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":3,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-07T00:10:20.284637528Z,full-noncomp,2025-01-07T00:10:20.284637528Z
01JGZ1JTFPNZ10B2SXBEYNMS9G,2,2025-01-07T00:17:10.881361434Z,01JGZ1JTF0VX78WKWJN6R8GA1B,2025-01-07T00:10:40.502743889Z,"[421,25,437,107,374,174,253,24,18,305,267,382,161,33,72,434]",2025-01-07T00:17:11.091470801Z,4,2025-01-07T00:17:10.903339173Z,noncomp,2025-01-07T00:17:10.903339173Z,true,2025-01-07T00:48:25.202488744Z,end of game,2025-01-07T00:48:26.094313627Z,01JGZ1JTJ0ZEP9HMVRXZG61XT2,2025-01-07T00:10:40.578366505Z,true,2025-01-07T00:17:11.091470801Z,,,3,2025-01-07T00:17:10.903339173Z,270,2025-01-07T00:17:10.903339173Z,63,2025-01-07T00:17:11.091470801Z,1,2025-01-07T00:17:10.903339173Z,null,2025-01-07T00:48:25.202488744Z,true,2025-01-07T00:17:10.881361434Z,true,2025-01-07T00:17:10.881361434Z,ended,2025-01-07T00:48:26.094313627Z,"[[214,421],[361,25],[20,437],[258,107],[98,374],[293,174],[151,253],[138,24],[100,18],[428,305],[145,267],[317,382],[264,161],[183,33],[12,72],[70,434]]",2025-01-07T00:17:11.091470801Z,"[214,361,20,258,98,293,151,138,100,428,145,317,264,183,12,70]",2025-01-07T00:17:11.091470801Z,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":3,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-07T00:10:40.502743889Z,full-noncomp,2025-01-07T00:10:40.502743889Z
01JGZ2J7237RK699F2RP9MBZAC,2,2025-01-07T00:56:20.084432919Z,01JGZ2J6YWS750GRPJ6FKAYERT,2025-01-07T00:27:49.187854262Z,"[237,33,57,262,159,91,121,231,131,406,304,292,299,84,39,24]",2025-01-07T00:56:24.55713931Z,4,2025-01-07T00:56:20.725491818Z,noncomp,2025-01-07T00:56:20.725491818Z,true,2025-01-07T01:46:09.277553795Z,end of game,2025-01-07T01:46:09.487443647Z,01JGZ2J78WXVKEXFQS1FMVWFVP,2025-01-07T00:27:49.409630303Z,true,2025-01-07T00:56:24.55713931Z,,,3,2025-01-07T00:56:20.725491818Z,180,2025-01-07T00:56:20.725491818Z,63,2025-01-07T00:56:24.55713931Z,1,2025-01-07T00:56:20.725491818Z,null,2025-01-07T01:46:09.277553795Z,true,2025-01-07T00:56:20.084432919Z,true,2025-01-07T00:56:20.084432919Z,ended,2025-01-07T01:46:09.487443647Z,"[[389,237],[140,33],[250,57],[432,262],[315,159],[345,91],[176,121],[48,231],[233,131],[468,406],[448,304],[175,292],[16,299],[181,84],[457,39],[101,24]]",2025-01-07T00:56:24.55713931Z,"[389,140,250,432,315,345,176,48,233,468,448,175,16,181,457,101]",2025-01-07T00:56:24.55713931Z,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":3,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-07T00:27:49.187854262Z,full-noncomp,2025-01-07T00:27:49.187854262Z
01JGZ2J71MT2BKRWNWKHE4RGRR,,,01JGZ2J6YWS750GRPJ6FKAYERT,2025-01-07T00:27:49.172879407Z,,,,,,,false,2025-01-07T00:27:49.172879407Z,batch ended,2025-01-07T01:50:12.718380682Z,01JGZ2J74DRPNJT0X5FWHWQPZV,2025-01-07T00:27:49.266735178Z,,,,,,,,,,,,,,,false,2025-01-07T00:27:49.172879407Z,,,terminated,2025-01-07T01:50:12.718380682Z,,,,,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":3,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-07T00:27:49.172879407Z,full-comp-between,2025-01-07T00:27:49.172879407Z
01JGZ3D7TD3RFHY7WTEQP12BVJ,,,01JGZ3D6RZSF9DMGSDWTFXFBDS,2025-01-07T00:42:34.701596042Z,,,,,,,false,2025-01-07T00:42:34.701596042Z,batch ended,2025-01-07T00:43:39.291298831Z,01JGZ3D952WYP6Z7J43MGMBF6Y,2025-01-07T00:42:36.077655502Z,,,,,,,,,,,,,,,false,2025-01-07T00:42:34.701596042Z,,,terminated,2025-01-07T00:43:39.291298831Z,,,,,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":3,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-07T00:42:34.701596042Z,full-noncomp,2025-01-07T00:42:34.701596042Z
01JGZ3D7VA18B29B4ENER0W1NE,,,01JGZ3D6RZSF9DMGSDWTFXFBDS,2025-01-07T00:42:34.730718106Z,,,,,,,false,2025-01-07T00:42:34.730718106Z,batch ended,2025-01-07T00:43:39.291298831Z,01JGZ3D9AXCYDE0ZK5TTW33DHJ,2025-01-07T00:42:36.263397076Z,,,,,,,,,,,,,,,false,2025-01-07T00:42:34.730718106Z,,,terminated,2025-01-07T00:43:39.291298831Z,,,,,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":3,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-07T00:42:34.730718106Z,full-comp-between,2025-01-07T00:42:34.730718106Z
01JGZ1HQ3D5SE9KTKE87QW9STN,2,2025-01-07T00:52:36.815601653Z,01JGZ1HQ2ACP5KAXQKEVQPZFA0,2025-01-07T00:10:04.269261152Z,"[52,13,170,294,145,337,143,269,75,457,99,358,3,63,327,248]",2025-01-07T00:52:40.835423223Z,4,2025-01-07T00:52:37.51591798Z,noncomp,2025-01-07T00:52:37.51591798Z,true,2025-01-07T01:29:11.159010311Z,end of game,2025-01-07T01:29:11.413215123Z,01JGZ1HQ6AH8DAD5P26SS8GCY2,2025-01-07T00:10:04.365409215Z,true,2025-01-07T00:52:40.835423223Z,,,3,2025-01-07T00:52:37.51591798Z,270,2025-01-07T00:52:37.51591798Z,63,2025-01-07T00:52:40.835423223Z,1,2025-01-07T00:52:37.51591798Z,null,2025-01-07T01:29:11.159010311Z,true,2025-01-07T00:52:36.815601653Z,true,2025-01-07T00:52:36.815601653Z,ended,2025-01-07T01:29:11.413215123Z,"[[420,52],[436,13],[209,170],[180,294],[36,145],[30,337],[268,143],[343,269],[176,75],[45,457],[279,99],[163,358],[325,3],[132,63],[318,327],[11,248]]",2025-01-07T00:52:40.835423223Z,"[420,436,209,180,36,30,268,343,176,45,279,163,325,132,318,11]",2025-01-07T00:52:40.835423223Z,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":3,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-07T00:10:04.269261152Z,full-noncomp,2025-01-07T00:10:04.269261152Z
01JGZ1J6QWPAFKR4CPC25F4W67,2,2025-01-07T00:32:14.674540699Z,01JGZ1J6QFQZJ1HAP3QKP7EGZG,2025-01-07T00:10:20.28435785Z,"[22,69,404,5]",2025-01-07T00:32:16.165010078Z,4,2025-01-07T00:32:14.824344143Z,comp-within,2025-01-07T00:32:14.824344143Z,true,2025-01-07T00:49:48.466544574Z,timeOut,2025-01-07T00:49:48.422090227Z,01JGZ1J6RGJ7RF0QCDY8KYTTTZ,2025-01-07T00:10:20.30727563Z,true,2025-01-07T00:32:16.165010078Z,,,3,2025-01-07T00:32:14.824344143Z,0,2025-01-07T00:32:14.824344143Z,63,2025-01-07T00:32:16.165010078Z,1,2025-01-07T00:32:14.824344143Z,null,2025-01-07T00:49:48.466544574Z,true,2025-01-07T00:32:14.674540699Z,true,2025-01-07T00:32:14.674540699Z,ended,2025-01-07T00:49:48.422090227Z,"[[323,22],[323,69],[323,404],[323,5],[207,22],[207,69],[207,404],[207,5],[237,22],[237,69],[237,404],[237,5],[86,22],[86,69],[86,404],[86,5]]",2025-01-07T00:32:16.165010078Z,"[323,207,237,86]",2025-01-07T00:32:16.165010078Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":3,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-07T00:10:20.28435785Z,full-comp-within,2025-01-07T00:10:20.28435785Z
01JGZ1JZ8NW40KBCX0V187VCKF,2,2025-01-07T00:34:50.921190997Z,01JGZ1JZ88SWYYRG2SW3JHB9A4,2025-01-07T00:10:45.397280043Z,"[270,254,252,329]",2025-01-07T00:34:52.634548072Z,4,2025-01-07T00:34:51.0631402Z,comp-within,2025-01-07T00:34:51.0631402Z,true,2025-01-07T01:26:17.221381019Z,end of game,2025-01-07T01:26:17.439426482Z,01JGZ1JZ98J6W4HHW6H4CXA6NH,2025-01-07T00:10:45.420123877Z,true,2025-01-07T00:34:52.634548072Z,,,3,2025-01-07T00:34:51.0631402Z,0,2025-01-07T00:34:51.0631402Z,63,2025-01-07T00:34:52.634548072Z,1,2025-01-07T00:34:51.0631402Z,null,2025-01-07T01:26:17.221381019Z,true,2025-01-07T00:34:50.921190997Z,true,2025-01-07T00:34:50.921190997Z,ended,2025-01-07T01:26:17.439426482Z,"[[75,270],[75,254],[75,252],[75,329],[426,270],[426,254],[426,252],[426,329],[57,270],[57,254],[57,252],[57,329],[353,270],[353,254],[353,252],[353,329]]",2025-01-07T00:34:52.634548072Z,"[75,426,57,353]",2025-01-07T00:34:52.634548072Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":3,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-07T00:10:45.397280043Z,full-comp-within,2025-01-07T00:10:45.397280043Z
01JGZ1JZ8NW40KBCX0VGZ5C48M,2,2025-01-07T00:27:29.033357867Z,01JGZ1JZ88SWYYRG2SW3JHB9A4,2025-01-07T00:10:45.397755379Z,"[377,446,342,427,163,93,78,32,61,334,131,12,227,57,36,222]",2025-01-07T00:27:29.646653155Z,4,2025-01-07T00:27:29.093639665Z,noncomp,2025-01-07T00:27:29.093639665Z,true,2025-01-07T00:31:59.144689991Z,timeOut,2025-01-07T00:31:59.120325154Z,01JGZ1JZ9V44ZMZ65P90H2TACV,2025-01-07T00:10:45.437912515Z,true,2025-01-07T00:27:29.646653155Z,,,3,2025-01-07T00:27:29.093639665Z,270,2025-01-07T00:27:29.093639665Z,63,2025-01-07T00:27:29.646653155Z,1,2025-01-07T00:27:29.093639665Z,null,2025-01-07T00:31:59.144689991Z,true,2025-01-07T00:27:29.033357867Z,true,2025-01-07T00:27:29.033357867Z,ended,2025-01-07T00:31:59.120325154Z,"[[262,377],[145,446],[465,342],[415,427],[0,163],[381,93],[52,78],[311,32],[317,61],[81,334],[405,131],[259,12],[161,227],[238,57],[383,36],[438,222]]",2025-01-07T00:27:29.646653155Z,"[262,145,465,415,0,381,52,311,317,81,405,259,161,238,383,438]",2025-01-07T00:27:29.646653155Z,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":3,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-07T00:10:45.397755379Z,full-noncomp,2025-01-07T00:10:45.397755379Z
01JGZ1J1SBA646C45Q9V7SKXN9,2,2025-01-07T00:27:14.298282105Z,01JGZ1J1RQ9RJWEWNQW6SZWDX9,2025-01-07T00:10:15.211648304Z,"[277,258,139,297,97,45,8,147,105,332,134,360,189,149,465,141]",2025-01-07T00:27:14.911885522Z,4,2025-01-07T00:27:14.367386004Z,noncomp,2025-01-07T00:27:14.367386004Z,true,2025-01-07T00:31:43.563087693Z,timeOut,2025-01-07T00:31:43.538360362Z,01JGZ1J1V7PD9HBM301FX2J2JW,2025-01-07T00:10:15.273223331Z,true,2025-01-07T00:27:14.911885522Z,,,3,2025-01-07T00:27:14.367386004Z,270,2025-01-07T00:27:14.367386004Z,63,2025-01-07T00:27:14.911885522Z,1,2025-01-07T00:27:14.367386004Z,null,2025-01-07T00:31:43.563087693Z,true,2025-01-07T00:27:14.298282105Z,true,2025-01-07T00:27:14.298282105Z,ended,2025-01-07T00:31:43.538360362Z,"[[265,277],[21,258],[12,139],[114,297],[184,97],[333,45],[456,8],[404,147],[432,105],[311,332],[18,134],[225,360],[50,189],[368,149],[218,465],[25,141]]",2025-01-07T00:27:14.911885522Z,"[265,21,12,114,184,333,456,404,432,311,18,225,50,368,218,25]",2025-01-07T00:27:14.911885522Z,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":3,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-07T00:10:15.211648304Z,full-noncomp,2025-01-07T00:10:15.211648304Z
01JGZ1JTFPNZ10B2SXAYHEV9EZ,2,2025-01-07T00:33:25.109592249Z,01JGZ1JTF0VX78WKWJN6R8GA1B,2025-01-07T00:10:40.502445116Z,"[233,87,169,156]",2025-01-07T00:33:26.740705225Z,4,2025-01-07T00:33:25.298489545Z,comp-within,2025-01-07T00:33:25.298489545Z,true,2025-01-07T01:08:50.074869438Z,end of game,2025-01-07T01:08:50.251772361Z,01JGZ1JTH9WME47XP966H35CVT,2025-01-07T00:10:40.555976236Z,true,2025-01-07T00:33:26.740705225Z,,,3,2025-01-07T00:33:25.298489545Z,0,2025-01-07T00:33:25.298489545Z,63,2025-01-07T00:33:26.740705225Z,1,2025-01-07T00:33:25.298489545Z,null,2025-01-07T01:08:50.074869438Z,true,2025-01-07T00:33:25.109592249Z,true,2025-01-07T00:33:25.109592249Z,ended,2025-01-07T01:08:50.251772361Z,"[[9,233],[9,87],[9,169],[9,156],[146,233],[146,87],[146,169],[146,156],[229,233],[229,87],[229,169],[229,156],[423,233],[423,87],[423,169],[423,156]]",2025-01-07T00:33:26.740705225Z,"[9,146,229,423]",2025-01-07T00:33:26.740705225Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":3,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-07T00:10:40.502445116Z,full-comp-within,2025-01-07T00:10:40.502445116Z
