roundID,gameID,phase,trialNum,repNum,targetNum,numTrials,numTrialsPerBlock,setId,target,targetLabel,tangramURLs,displayLabels,response,correct,selection,director,matcher,selectionMadeAt,clickBlockedAt,block
01M0XF7KZYMCYWVPR7C21BW73C,01M0XEBKS0ZEFNX9SMQQNF9DE2,training,46,3,11,48,12,2,/tangrams/10_342.png,A3,"[""/tangrams/421_15.png"",""/tangrams/10_342.png"",""/tangrams/128_349.png"",""/tangrams/186_7.png""]","[""B1"",""A3"",""C4"",""D2""]",NA,NA,NA,NA,NA,NA,NA,4
01M0XFQWNBD87K2S8EH8TB8MES,01M0XEP3TXK5Z02SVJR2VASG8P,training,1,0,2,48,12,3,/tangrams/229_353.png,F4,"[""/tangrams/397_387.png"",""/tangrams/199_128.png"",""/tangrams/229_353.png"",""/tangrams/322_421.png""]","[""F3"",""F7"",""F4"",""B2""]",NA,FALSE,NA,01M0XEX8ATRQ9G1A1T9FCE8VQM,01M0XFGKS364T502MY6BASRSP2,NA,NA,1
01M0XFQX2VG79QG65XMJF4J17S,01M0XEP3TXK5Z02SVJR2VASG8P,training,29,2,6,48,12,3,/tangrams/445_244.png,C3,"[""/tangrams/445_244.png"",""/tangrams/89_380.png"",""/tangrams/35_216.png"",""/tangrams/397_387.png""]","[""C3"",""F6"",""F8"",""F3""]",/tangrams/445_244.png,TRUE,/tangrams/445_244.png,01M0XEX8ATRQ9G1A1T9FCE8VQM,01M0XFGKS364T502MY6BASRSP2,1787697382598,NA,3
01M0XEYNVNND2YE3NSWZNJ3JJ3,01M0XEBHFAZN8J8K9QJ4PMADCV,training,6,0,7,48,12,1,/tangrams/66_24.png,A3,"[""/tangrams/66_24.png"",""/tangrams/66_464.png"",""/tangrams/20_24.png"",""/tangrams/202_441.png""]","[""A3"",""A4"",""D3"",""C2""]",/tangrams/66_24.png,TRUE,/tangrams/66_24.png,01M0XES5Y1NQT19B2QBEJ1SE2V,01M0XEREB3GCTAQVXHQ8WY91H4,1787696692932,NA,1
01M0XF02WTPRTPSQ5NYQ1SM94Y,01M0XEBFYZ40VDCCZ70PM6EWHK,training,42,3,7,48,12,1,/tangrams/202_24.png,C3,"[""/tangrams/66_314.png"",""/tangrams/202_24.png"",""/tangrams/429_403.png"",""/tangrams/264_176.png""]","[""A1"",""C3"",""F2"",""F3""]",/tangrams/202_24.png,TRUE,/tangrams/202_24.png,01M0XEW4XVCD53BQGS5F5TWC4E,01M0XERQP1ZQ8ZKRV6F98VE778,1787696566733,NA,4
01M0XF1MP0VVWGPZ9GESHPDYYD,01M0XEBHFGJ74MNH9PTVJNK0S2,training,10,0,11,48,12,1,/tangrams/66_24.png,A3,"[""/tangrams/20_441.png"",""/tangrams/348_314.png"",""/tangrams/66_24.png"",""/tangrams/202_464.png""]","[""D2"",""B1"",""A3"",""C4""]",/tangrams/66_24.png,TRUE,/tangrams/66_24.png,01M0XERNMK293CWHFMH4HQ05K1,01M0XEREZ46CDWNZWM86P2TTE7,1787696698019,NA,1
01M0XF2RYT6D5CY3KWZF8X6HG9,01M0XEBKS0ZEFNX9SMQDQW2PZ4,training,1,0,2,48,12,2,/tangrams/10_342.png,A3,"[""/tangrams/128_349.png"",""/tangrams/10_342.png"",""/tangrams/10_7.png"",""/tangrams/421_342.png""]","[""C4"",""A3"",""A2"",""B3""]",/tangrams/10_7.png,FALSE,/tangrams/10_7.png,01M0XER9CN1N4H5AFH0XVE2HCE,01M0XES69GNPHVSPMR1TVP4HAR,1787696583232,NA,1
01M0XF2S04N6Q48A55ENMQ2ZTE,01M0XEBKS0ZEFNX9SMQDQW2PZ4,training,6,0,7,48,12,2,/tangrams/421_15.png,B1,"[""/tangrams/128_15.png"",""/tangrams/10_7.png"",""/tangrams/421_15.png"",""/tangrams/421_349.png""]","[""C1"",""A2"",""B1"",""B4""]",/tangrams/421_15.png,TRUE,/tangrams/421_15.png,01M0XES69GNPHVSPMR1TVP4HAR,01M0XER9CN1N4H5AFH0XVE2HCE,1787696835354,NA,1
01M0XF75498BNH42692N7NSMT7,01M0XEBJH4G5D0NKPXZ6BYKGS7,training,1,0,2,48,12,2,/tangrams/10_349.png,A4,"[""/tangrams/10_349.png"",""/tangrams/186_15.png"",""/tangrams/128_7.png"",""/tangrams/421_342.png""]","[""A4"",""D1"",""C2"",""B3""]",/tangrams/10_349.png,TRUE,/tangrams/10_349.png,01M0XER6FPF3N9GKNC8JSYE9M7,01M0XERQ8TV5N8Y3NVYKQG5TNE,1787696246814,NA,1
01M0XFCD4Y5R8EVYBTFSKZ56FN,01M0XEP3TSE5MTCHYTC004C3XD,training,26,2,3,48,12,3,/tangrams/445_60.png,C1,"[""/tangrams/371_244.png"",""/tangrams/271_421.png"",""/tangrams/322_116.png"",""/tangrams/445_60.png""]","[""D3"",""A2"",""B4"",""C1""]",/tangrams/445_60.png,TRUE,/tangrams/445_60.png,01M0XEY6K6WQC3AV5JQQ7N3PQV,01M0XETPA4APE5RG3CX52WNZAV,1787697471206,NA,3
