id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,initialized,initializedLastChangedAt,name,nameLastChangedAt,roundID,roundIDLastChangedAt,start,startLastChangedAt,started,startedLastChangedAt,timerID,timerIDLastChangedAt
01JFTQH4RM1QDQC4AQBHJS4FHA,01JFTQCWECTS6937WB79DWJS06,2024-12-23T21:42:20.18027571Z,60,2024-12-23T21:42:20.18027571Z,false,2024-12-23T21:42:20.18027571Z,01JFTQCWETJ81EPRJHTFGJ2WYS,2024-12-23T21:42:20.18027571Z,0,2024-12-23T21:42:20.18027571Z,,,selection,2024-12-23T21:42:20.18027571Z,01JFTQH4AEKTDBSHBXZTWKA65E,2024-12-23T21:42:20.18027571Z,false,2024-12-23T21:42:20.18027571Z,,,01JFTQH4RFMGK7DSW3TG1Y53BA,2024-12-23T21:42:20.18027571Z
01JFTQHNW905CRGW0KRDG3XPR7,01JFTQCWECTS6937WB79DWJS06,2024-12-23T21:42:37.705191992Z,60,2024-12-23T21:42:37.705191992Z,true,2024-12-23T21:53:26.486719352Z,01JFTQCWEVJMRJ7X1FGENJ4774,2024-12-23T21:42:37.705191992Z,0,2024-12-23T21:42:37.705191992Z,true,2024-12-23T21:52:53.432989275Z,selection,2024-12-23T21:42:37.705191992Z,01JFTQHNJ5EM7VZ4XQKZK7N7AB,2024-12-23T21:42:37.705191992Z,true,2024-12-23T21:52:53.421725159Z,true,2024-12-23T21:52:53.441872847Z,01JFTQHNW5XV22R5GJ20HZTZ7V,2024-12-23T21:42:37.705191992Z
01JFTQH4XMM74P49MJHW85FFHF,01JFTQCWECTS6937WB79DWJS06,2024-12-23T21:42:20.340157707Z,3,2024-12-23T21:42:20.340157707Z,false,2024-12-23T21:42:20.340157707Z,01JFTQCWETJ81EPRJHTFGJ2WYS,2024-12-23T21:42:20.340157707Z,1,2024-12-23T21:42:20.340157707Z,,,feedback,2024-12-23T21:42:20.340157707Z,01JFTQH4ARGW87VWF9ARWY4QMN,2024-12-23T21:42:20.340157707Z,false,2024-12-23T21:42:20.340157707Z,,,01JFTQH4XHHWXHJRAVK3W0SE2Z,2024-12-23T21:42:20.340157707Z
01JFTQHP1NCKHK12WFVC2PT24A,01JFTQCWECTS6937WB79DWJS06,2024-12-23T21:42:37.877990979Z,3,2024-12-23T21:42:37.877990979Z,true,2024-12-23T22:01:09.003514935Z,01JFTQCWEVJMRJ7X1FGENJ4774,2024-12-23T21:42:37.877990979Z,1,2024-12-23T21:42:37.877990979Z,true,2024-12-23T22:01:05.988129179Z,feedback,2024-12-23T21:42:37.877990979Z,01JFTQHNKDCJEJBDKF8VD725ME,2024-12-23T21:42:37.877990979Z,true,2024-12-23T22:01:05.973297197Z,true,2024-12-23T22:01:06.003920974Z,01JFTQHP1K56MYSYX496Y2JMMG,2024-12-23T21:42:37.877990979Z
01JFTQHP2AT1KRS2C0QE53EC1F,01JFTQCWECTS6937WB79DWJS06,2024-12-23T21:42:37.898390471Z,3,2024-12-23T21:42:37.898390471Z,true,2024-12-23T22:01:49.484660878Z,01JFTQCWEVJMRJ7X1FGENJ4774,2024-12-23T21:42:37.898390471Z,1,2024-12-23T21:42:37.898390471Z,true,2024-12-23T22:01:46.469721246Z,feedback,2024-12-23T21:42:37.898390471Z,01JFTQHNJTWKSZ6699WPT0Q60H,2024-12-23T21:42:37.898390471Z,true,2024-12-23T22:01:46.454438345Z,true,2024-12-23T22:01:46.481323668Z,01JFTQHP28VBGYCF8XRK87SNY7,2024-12-23T21:42:37.898390471Z
01JFTQH4Q8W9R60ABWB7Q134XG,01JFTQCWECTS6937WB79DWJS06,2024-12-23T21:42:20.136445062Z,3,2024-12-23T21:42:20.136445062Z,false,2024-12-23T21:42:20.136445062Z,01JFTQCWETJ81EPRJHTFGJ2WYS,2024-12-23T21:42:20.136445062Z,1,2024-12-23T21:42:20.136445062Z,,,feedback,2024-12-23T21:42:20.136445062Z,01JFTQH4BG1V20M062F8PGVNRS,2024-12-23T21:42:20.136445062Z,false,2024-12-23T21:42:20.136445062Z,,,01JFTQH4Q6A9K6JSQE2A8HX0JT,2024-12-23T21:42:20.136445062Z
01JFTQHP38NM1YQDZCG845D942,01JFTQCWECTS6937WB79DWJS06,2024-12-23T21:42:37.928733746Z,3,2024-12-23T21:42:37.928733746Z,true,2024-12-23T22:02:48.778272146Z,01JFTQCWEVJMRJ7X1FGENJ4774,2024-12-23T21:42:37.928733746Z,1,2024-12-23T21:42:37.928733746Z,true,2024-12-23T22:02:45.764071322Z,feedback,2024-12-23T21:42:37.928733746Z,01JFTQHNJQQRX3PKP62SV6XMK4,2024-12-23T21:42:37.928733746Z,true,2024-12-23T22:02:45.748055492Z,true,2024-12-23T22:02:45.774979885Z,01JFTQHP35T4428PQFPPJ5Q6SW,2024-12-23T21:42:37.928733746Z
01JFTQHP95Q8KKM3AYG9RJN660,01JFTQCWECTS6937WB79DWJS06,2024-12-23T21:42:38.117734965Z,60,2024-12-23T21:42:38.117734965Z,true,2024-12-23T22:08:47.554138933Z,01JFTQCWEVJMRJ7X1FGENJ4774,2024-12-23T21:42:38.117734965Z,0,2024-12-23T21:42:38.117734965Z,true,2024-12-23T22:08:08.131089812Z,selection,2024-12-23T21:42:38.117734965Z,01JFTQHNM4GM7ZZ0GVH4NK14HD,2024-12-23T21:42:38.117734965Z,true,2024-12-23T22:08:08.11284504Z,true,2024-12-23T22:08:08.144704832Z,01JFTQHP9313043NDVT8Z4H879,2024-12-23T21:42:38.117734965Z
01JFTQH4DP58N9DASCF4KVZNPH,01JFTQCWECTS6937WB79DWJS06,2024-12-23T21:42:19.830594277Z,60,2024-12-23T21:42:19.830594277Z,true,2024-12-23T21:43:22.743377315Z,01JFTQCWETJ81EPRJHTFGJ2WYS,2024-12-23T21:42:19.830594277Z,0,2024-12-23T21:42:19.830594277Z,true,2024-12-23T21:42:22.734193817Z,selection,2024-12-23T21:42:19.830594277Z,01JFTQH48TXPC7PX2HFFJ4NZ27,2024-12-23T21:42:19.830594277Z,true,2024-12-23T21:42:22.72556931Z,true,2024-12-23T21:42:22.740590998Z,01JFTQH4B7XHF81SXHDGDCSM7N,2024-12-23T21:42:19.830594277Z
01JFTQH4WMXY18T7MDFSQZKQDN,01JFTQCWECTS6937WB79DWJS06,2024-12-23T21:42:20.308530829Z,60,2024-12-23T21:42:20.308530829Z,false,2024-12-23T21:42:20.308530829Z,01JFTQCWETJ81EPRJHTFGJ2WYS,2024-12-23T21:42:20.308530829Z,0,2024-12-23T21:42:20.308530829Z,,,selection,2024-12-23T21:42:20.308530829Z,01JFTQH4AXKP5FE318M0AH4BVE,2024-12-23T21:42:20.308530829Z,false,2024-12-23T21:42:20.308530829Z,,,01JFTQH4WF8E0A8372W890BJ11,2024-12-23T21:42:20.308530829Z
