id,actualPlayerCount,actualPlayerCountLastChangedAt,batchID,batchIDLastChangedAt,compSetId,compSetIdLastChangedAt,components,componentsLastChangedAt,contextSize,contextSizeLastChangedAt,contextStructure,contextStructureLastChangedAt,describeSecondsPerItem,describeSecondsPerItemLastChangedAt,ended,endedLastChangedAt,endedInactive,endedInactiveLastChangedAt,endedReason,endedReasonLastChangedAt,groupID,groupIDLastChangedAt,justStarted,justStartedLastChangedAt,maxTimeout,maxTimeoutLastChangedAt,numPosttestItems,numPosttestItemsLastChangedAt,numPretestItems,numPretestItemsLastChangedAt,numRoundsInactive,numRoundsInactiveLastChangedAt,rotation,rotationLastChangedAt,roundIndex,roundIndexLastChangedAt,setId,setIdLastChangedAt,setIndex,setIndexLastChangedAt,setReplicate,setReplicateLastChangedAt,setSlotInReplicate,setSlotInReplicateLastChangedAt,showNegativeFeedback,showNegativeFeedbackLastChangedAt,stageID,stageIDLastChangedAt,start,startLastChangedAt,starting,startingLastChangedAt,status,statusLastChangedAt,stimulusSchemaVersion,stimulusSchemaVersionLastChangedAt,targets,targetsLastChangedAt,trainingLabels,trainingLabelsLastChangedAt,trainingRoundsCompleted,trainingRoundsCompletedLastChangedAt,trainingRoundsExpected,trainingRoundsExpectedLastChangedAt,treatment,treatmentLastChangedAt,treatmentName,treatmentNameLastChangedAt
01M0TTMWMG725DJ5GA5M4WD8SY,2,2026-08-24T21:42:34.030751873Z,01M0TTMTH8JPTHXWGXYEY1VFR8,2026-08-24T21:25:58.032221509Z,1,2026-08-24T21:42:34.863981786Z,"{""1"":314,""2"":441,""3"":24,""4"":464,""5"":138,""6"":130,""7"":76,""8"":63,""9"":396,""10"":60,""11"":218,""12"":161,""A"":66,""B"":348,""C"":202,""D"":20,""E"":411,""F"":250,""G"":72,""H"":392,""I"":313,""J"":33,""K"":467,""L"":261}",2026-08-24T21:42:34.863981786Z,4,2026-08-24T21:42:34.07678695Z,noncomp,2026-08-24T21:42:34.07678695Z,45,2026-08-24T21:42:34.863981786Z,true,2026-08-24T22:01:05.299760491Z,false,2026-08-24T21:42:34.07678695Z,end of game,2026-08-24T22:01:05.340464858Z,01M0TTMWRJKSHQQ4DJ6AVE706Q,2026-08-24T21:25:58.165280362Z,false,2026-08-24T21:42:38.581546503Z,5,2026-08-24T21:42:34.07678695Z,20,2026-08-24T21:42:34.863981786Z,8,2026-08-24T21:42:34.863981786Z,0,2026-08-24T21:42:34.07678695Z,90,2026-08-24T21:42:34.863981786Z,48,2026-08-24T21:42:34.863981786Z,1,2026-08-24T21:42:34.07678695Z,1,2026-08-24T21:42:34.07678695Z,0,2026-08-24T21:42:34.07678695Z,1,2026-08-24T21:42:34.07678695Z,1,2026-08-24T21:42:34.07678695Z,null,2026-08-24T22:01:05.299760491Z,true,2026-08-24T21:42:34.030751873Z,true,2026-08-24T21:42:34.030751873Z,ended,2026-08-24T22:01:05.340464858Z,exp2-1,2026-08-24T21:42:34.863981786Z,"[{""label"":""A1"",""top"":66,""bottom"":314,""image"":""66_314.png""},{""label"":""B2"",""top"":348,""bottom"":441,""image"":""348_441.png""},{""label"":""C3"",""top"":202,""bottom"":24,""image"":""202_24.png""},{""label"":""D4"",""top"":20,""bottom"":464,""image"":""20_464.png""},{""label"":""F1"",""top"":452,""bottom"":257,""image"":""452_257.png""},{""label"":""F2"",""top"":429,""bottom"":403,""image"":""429_403.png""},{""label"":""F3"",""top"":264,""bottom"":176,""image"":""264_176.png""},{""label"":""F4"",""top"":40,""bottom"":345,""image"":""40_345.png""},{""label"":""F5"",""top"":4,""bottom"":159,""image"":""4_159.png""},{""label"":""F6"",""top"":98,""bottom"":302,""image"":""98_302.png""},{""label"":""F7"",""top"":157,""bottom"":426,""image"":""157_426.png""},{""label"":""F8"",""top"":374,""bottom"":400,""image"":""374_400.png""}]",2026-08-24T21:42:34.863981786Z,"[""A1"",""B2"",""C3"",""D4"",""F1"",""F2"",""F3"",""F4"",""F5"",""F6"",""F7"",""F8""]",2026-08-24T21:42:34.863981786Z,48,2026-08-24T22:01:05.277708983Z,48,2026-08-24T22:01:05.327092544Z,"{""contextSize"":4,""contextStructure"":""noncomp"",""describeSecondsPerItem"":45,""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2026-08-24T21:25:58.032221509Z,exp2-noncomp,2026-08-24T21:25:58.032221509Z
01M0TSZEY173D8F3KEP071GR06,2,2026-08-24T21:25:17.153419783Z,01M0TSZEX52H0PZDJFB4JNEAFW,2026-08-24T21:14:15.873827525Z,0,2026-08-24T21:25:17.585427527Z,"{""1"":244,""2"":339,""3"":405,""4"":66,""5"":448,""6"":333,""7"":364,""8"":25,""9"":24,""10"":126,""11"":32,""12"":1,""A"":138,""B"":366,""C"":422,""D"":279,""E"":452,""F"":120,""G"":260,""H"":162,""I"":150,""J"":401,""K"":239,""L"":444}",2026-08-24T21:25:17.585427527Z,4,2026-08-24T21:25:17.228973013Z,comp-between,2026-08-24T21:25:17.228973013Z,45,2026-08-24T21:25:17.585427527Z,true,2026-08-24T21:55:05.309036303Z,false,2026-08-24T21:25:17.228973013Z,end of game,2026-08-24T21:55:05.348375292Z,01M0TSZF13Q682409G0ZBEAC6X,2026-08-24T21:14:15.975067845Z,false,2026-08-24T21:25:22.33486272Z,5,2026-08-24T21:25:17.228973013Z,20,2026-08-24T21:25:17.585427527Z,20,2026-08-24T21:25:17.585427527Z,0,2026-08-24T21:49:45.582191378Z,0,2026-08-24T21:25:17.585427527Z,48,2026-08-24T21:25:17.585427527Z,0,2026-08-24T21:25:17.228973013Z,0,2026-08-24T21:25:17.228973013Z,0,2026-08-24T21:25:17.228973013Z,1,2026-08-24T21:25:17.228973013Z,1,2026-08-24T21:25:17.228973013Z,null,2026-08-24T21:55:05.309036303Z,true,2026-08-24T21:25:17.153419783Z,true,2026-08-24T21:25:17.153419783Z,ended,2026-08-24T21:55:05.348375292Z,exp2-1,2026-08-24T21:25:17.585427527Z,"[{""label"":""A2"",""top"":138,""bottom"":339,""image"":""138_339.png""},{""label"":""A3"",""top"":138,""bottom"":405,""image"":""138_405.png""},{""label"":""A4"",""top"":138,""bottom"":66,""image"":""138_66.png""},{""label"":""B1"",""top"":366,""bottom"":244,""image"":""366_244.png""},{""label"":""B3"",""top"":366,""bottom"":405,""image"":""366_405.png""},{""label"":""B4"",""top"":366,""bottom"":66,""image"":""366_66.png""},{""label"":""C1"",""top"":422,""bottom"":244,""image"":""422_244.png""},{""label"":""C2"",""top"":422,""bottom"":339,""image"":""422_339.png""},{""label"":""C4"",""top"":422,""bottom"":66,""image"":""422_66.png""},{""label"":""D1"",""top"":279,""bottom"":244,""image"":""279_244.png""},{""label"":""D2"",""top"":279,""bottom"":339,""image"":""279_339.png""},{""label"":""D3"",""top"":279,""bottom"":405,""image"":""279_405.png""}]",2026-08-24T21:25:17.585427527Z,"[""A2"",""A3"",""A4"",""B1"",""B3"",""B4"",""C1"",""C2"",""C4"",""D1"",""D2"",""D3""]",2026-08-24T21:25:17.585427527Z,48,2026-08-24T21:55:05.283806943Z,48,2026-08-24T21:55:05.33290239Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""describeSecondsPerItem"":45,""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2026-08-24T21:14:15.873827525Z,exp2-comp-between,2026-08-24T21:14:15.873827525Z
01M0TSZEY44B7XSP574QH2WQPJ,2,2026-08-24T21:22:42.790381123Z,01M0TSZEX52H0PZDJFB4JNEAFW,2026-08-24T21:14:15.876921746Z,0,2026-08-24T21:22:43.112710701Z,"{""1"":244,""2"":339,""3"":405,""4"":66,""5"":448,""6"":333,""7"":364,""8"":25,""9"":24,""10"":126,""11"":32,""12"":1,""A"":138,""B"":366,""C"":422,""D"":279,""E"":452,""F"":120,""G"":260,""H"":162,""I"":150,""J"":401,""K"":239,""L"":444}",2026-08-24T21:22:43.112710701Z,4,2026-08-24T21:22:42.880218323Z,noncomp,2026-08-24T21:22:42.880218323Z,45,2026-08-24T21:22:43.112710701Z,true,2026-08-24T21:58:17.036561579Z,false,2026-08-24T21:22:42.880218323Z,end of game,2026-08-24T21:58:17.073330463Z,01M0TSZEZ7ZRBKBKPJNF7HRRR2,2026-08-24T21:14:15.914705635Z,false,2026-08-24T21:22:46.95746929Z,5,2026-08-24T21:22:42.880218323Z,20,2026-08-24T21:22:43.112710701Z,8,2026-08-24T21:22:43.112710701Z,0,2026-08-24T21:41:16.109825146Z,0,2026-08-24T21:22:43.112710701Z,48,2026-08-24T21:22:43.112710701Z,0,2026-08-24T21:22:42.880218323Z,0,2026-08-24T21:22:42.880218323Z,0,2026-08-24T21:22:42.880218323Z,1,2026-08-24T21:22:42.880218323Z,1,2026-08-24T21:22:42.880218323Z,null,2026-08-24T21:58:17.036561579Z,true,2026-08-24T21:22:42.790381123Z,true,2026-08-24T21:22:42.790381123Z,ended,2026-08-24T21:58:17.073330463Z,exp2-1,2026-08-24T21:22:43.112710701Z,"[{""label"":""A1"",""top"":138,""bottom"":244,""image"":""138_244.png""},{""label"":""B2"",""top"":366,""bottom"":339,""image"":""366_339.png""},{""label"":""C3"",""top"":422,""bottom"":405,""image"":""422_405.png""},{""label"":""D4"",""top"":279,""bottom"":66,""image"":""279_66.png""},{""label"":""F1"",""top"":119,""bottom"":182,""image"":""119_182.png""},{""label"":""F2"",""top"":290,""bottom"":64,""image"":""290_64.png""},{""label"":""F3"",""top"":170,""bottom"":154,""image"":""170_154.png""},{""label"":""F4"",""top"":434,""bottom"":227,""image"":""434_227.png""},{""label"":""F5"",""top"":456,""bottom"":48,""image"":""456_48.png""},{""label"":""F6"",""top"":134,""bottom"":125,""image"":""134_125.png""},{""label"":""F7"",""top"":411,""bottom"":352,""image"":""411_352.png""},{""label"":""F8"",""top"":37,""bottom"":144,""image"":""37_144.png""}]",2026-08-24T21:22:43.112710701Z,"[""A1"",""B2"",""C3"",""D4"",""F1"",""F2"",""F3"",""F4"",""F5"",""F6"",""F7"",""F8""]",2026-08-24T21:22:43.112710701Z,48,2026-08-24T21:58:17.008165545Z,48,2026-08-24T21:58:17.058255437Z,"{""contextSize"":4,""contextStructure"":""noncomp"",""describeSecondsPerItem"":45,""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2026-08-24T21:14:15.876921746Z,exp2-noncomp,2026-08-24T21:14:15.876921746Z
01M0TSZEY54T11A9AMGVA6T4ZB,2,2026-08-24T21:24:56.863056508Z,01M0TSZEX52H0PZDJFB4JNEAFW,2026-08-24T21:14:15.877653899Z,0,2026-08-24T21:24:57.182931448Z,"{""1"":244,""2"":339,""3"":405,""4"":66,""5"":448,""6"":333,""7"":364,""8"":25,""9"":24,""10"":126,""11"":32,""12"":1,""A"":138,""B"":366,""C"":422,""D"":279,""E"":452,""F"":120,""G"":260,""H"":162,""I"":150,""J"":401,""K"":239,""L"":444}",2026-08-24T21:24:57.182931448Z,4,2026-08-24T21:24:56.948170743Z,comp-within,2026-08-24T21:24:56.948170743Z,45,2026-08-24T21:24:57.182931448Z,true,2026-08-24T22:14:37.862382267Z,false,2026-08-24T21:24:56.948170743Z,end of game,2026-08-24T22:14:37.92274392Z,01M0TSZF02Y0T2AYBMPYV409VB,2026-08-24T21:14:15.942470661Z,false,2026-08-24T21:25:01.523824813Z,5,2026-08-24T21:24:56.948170743Z,20,2026-08-24T21:24:57.182931448Z,20,2026-08-24T21:24:57.182931448Z,0,2026-08-24T21:24:56.948170743Z,0,2026-08-24T21:24:57.182931448Z,48,2026-08-24T21:24:57.182931448Z,0,2026-08-24T21:24:56.948170743Z,0,2026-08-24T21:24:56.948170743Z,0,2026-08-24T21:24:56.948170743Z,0,2026-08-24T21:24:56.948170743Z,1,2026-08-24T21:24:56.948170743Z,null,2026-08-24T22:14:37.862382267Z,true,2026-08-24T21:24:56.863056508Z,true,2026-08-24T21:24:56.863056508Z,ended,2026-08-24T22:14:37.92274392Z,exp2-1,2026-08-24T21:24:57.182931448Z,"[{""label"":""A2"",""top"":138,""bottom"":339,""image"":""138_339.png""},{""label"":""A3"",""top"":138,""bottom"":405,""image"":""138_405.png""},{""label"":""A4"",""top"":138,""bottom"":66,""image"":""138_66.png""},{""label"":""B1"",""top"":366,""bottom"":244,""image"":""366_244.png""},{""label"":""B3"",""top"":366,""bottom"":405,""image"":""366_405.png""},{""label"":""B4"",""top"":366,""bottom"":66,""image"":""366_66.png""},{""label"":""C1"",""top"":422,""bottom"":244,""image"":""422_244.png""},{""label"":""C2"",""top"":422,""bottom"":339,""image"":""422_339.png""},{""label"":""C4"",""top"":422,""bottom"":66,""image"":""422_66.png""},{""label"":""D1"",""top"":279,""bottom"":244,""image"":""279_244.png""},{""label"":""D2"",""top"":279,""bottom"":339,""image"":""279_339.png""},{""label"":""D3"",""top"":279,""bottom"":405,""image"":""279_405.png""}]",2026-08-24T21:24:57.182931448Z,"[""A2"",""A3"",""A4"",""B1"",""B3"",""B4"",""C1"",""C2"",""C4"",""D1"",""D2"",""D3""]",2026-08-24T21:24:57.182931448Z,48,2026-08-24T22:14:37.842257465Z,48,2026-08-24T22:14:37.900219449Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""describeSecondsPerItem"":45,""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2026-08-24T21:14:15.877653899Z,exp2-comp-within,2026-08-24T21:14:15.877653899Z
01M0TSZV8ERABP36QP2627EVMT,2,2026-08-24T21:25:52.875993345Z,01M0TSZV7X3D77NKMM5CDCW4Z6,2026-08-24T21:14:28.49469887Z,1,2026-08-24T21:25:53.307279825Z,"{""1"":314,""2"":441,""3"":24,""4"":464,""5"":138,""6"":130,""7"":76,""8"":63,""9"":396,""10"":60,""11"":218,""12"":161,""A"":66,""B"":348,""C"":202,""D"":20,""E"":411,""F"":250,""G"":72,""H"":392,""I"":313,""J"":33,""K"":467,""L"":261}",2026-08-24T21:25:53.307279825Z,4,2026-08-24T21:25:52.968136011Z,comp-between,2026-08-24T21:25:52.968136011Z,45,2026-08-24T21:25:53.307279825Z,true,2026-08-24T21:55:21.577745992Z,false,2026-08-24T21:25:52.968136011Z,end of game,2026-08-24T21:55:21.625652255Z,01M0TSZV9G9DY51Y9WADDS1HBS,2026-08-24T21:14:28.532475617Z,false,2026-08-24T21:25:58.133514991Z,5,2026-08-24T21:25:52.968136011Z,20,2026-08-24T21:25:53.307279825Z,20,2026-08-24T21:25:53.307279825Z,0,2026-08-24T21:37:10.64216952Z,90,2026-08-24T21:25:53.307279825Z,48,2026-08-24T21:25:53.307279825Z,1,2026-08-24T21:25:52.968136011Z,1,2026-08-24T21:25:52.968136011Z,0,2026-08-24T21:25:52.968136011Z,0,2026-08-24T21:25:52.968136011Z,1,2026-08-24T21:25:52.968136011Z,null,2026-08-24T21:55:21.577745992Z,true,2026-08-24T21:25:52.875993345Z,true,2026-08-24T21:25:52.875993345Z,ended,2026-08-24T21:55:21.625652255Z,exp2-1,2026-08-24T21:25:53.307279825Z,"[{""label"":""A2"",""top"":66,""bottom"":441,""image"":""66_441.png""},{""label"":""A3"",""top"":66,""bottom"":24,""image"":""66_24.png""},{""label"":""A4"",""top"":66,""bottom"":464,""image"":""66_464.png""},{""label"":""B1"",""top"":348,""bottom"":314,""image"":""348_314.png""},{""label"":""B3"",""top"":348,""bottom"":24,""image"":""348_24.png""},{""label"":""B4"",""top"":348,""bottom"":464,""image"":""348_464.png""},{""label"":""C1"",""top"":202,""bottom"":314,""image"":""202_314.png""},{""label"":""C2"",""top"":202,""bottom"":441,""image"":""202_441.png""},{""label"":""C4"",""top"":202,""bottom"":464,""image"":""202_464.png""},{""label"":""D1"",""top"":20,""bottom"":314,""image"":""20_314.png""},{""label"":""D2"",""top"":20,""bottom"":441,""image"":""20_441.png""},{""label"":""D3"",""top"":20,""bottom"":24,""image"":""20_24.png""}]",2026-08-24T21:25:53.307279825Z,"[""A2"",""A3"",""A4"",""B1"",""B3"",""B4"",""C1"",""C2"",""C4"",""D1"",""D2"",""D3""]",2026-08-24T21:25:53.307279825Z,48,2026-08-24T21:55:21.560244089Z,48,2026-08-24T21:55:21.611360432Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""describeSecondsPerItem"":45,""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2026-08-24T21:14:28.49469887Z,exp2-comp-between,2026-08-24T21:14:28.49469887Z
01M0TSZV8KEDQHAT4X3FNKVS2B,2,2026-08-24T21:20:06.196553356Z,01M0TSZV7X3D77NKMM5CDCW4Z6,2026-08-24T21:14:28.499865041Z,0,2026-08-24T21:20:06.439452251Z,"{""1"":244,""2"":339,""3"":405,""4"":66,""5"":448,""6"":333,""7"":364,""8"":25,""9"":24,""10"":126,""11"":32,""12"":1,""A"":138,""B"":366,""C"":422,""D"":279,""E"":452,""F"":120,""G"":260,""H"":162,""I"":150,""J"":401,""K"":239,""L"":444}",2026-08-24T21:20:06.439452251Z,4,2026-08-24T21:20:06.233012494Z,noncomp,2026-08-24T21:20:06.233012494Z,45,2026-08-24T21:20:06.439452251Z,true,2026-08-24T21:49:24.932886663Z,false,2026-08-24T21:20:06.233012494Z,end of game,2026-08-24T21:49:24.964513529Z,01M0TSZVA6K7SCGBNBGJG2R0MT,2026-08-24T21:14:28.553093153Z,false,2026-08-24T21:20:10.663488237Z,5,2026-08-24T21:20:06.233012494Z,20,2026-08-24T21:20:06.439452251Z,8,2026-08-24T21:20:06.439452251Z,0,2026-08-24T21:20:06.233012494Z,0,2026-08-24T21:20:06.439452251Z,48,2026-08-24T21:20:06.439452251Z,0,2026-08-24T21:20:06.233012494Z,0,2026-08-24T21:20:06.233012494Z,0,2026-08-24T21:20:06.233012494Z,0,2026-08-24T21:20:06.233012494Z,1,2026-08-24T21:20:06.233012494Z,null,2026-08-24T21:49:24.932886663Z,true,2026-08-24T21:20:06.196553356Z,true,2026-08-24T21:20:06.196553356Z,ended,2026-08-24T21:49:24.964513529Z,exp2-1,2026-08-24T21:20:06.439452251Z,"[{""label"":""A1"",""top"":138,""bottom"":244,""image"":""138_244.png""},{""label"":""B2"",""top"":366,""bottom"":339,""image"":""366_339.png""},{""label"":""C3"",""top"":422,""bottom"":405,""image"":""422_405.png""},{""label"":""D4"",""top"":279,""bottom"":66,""image"":""279_66.png""},{""label"":""F1"",""top"":119,""bottom"":182,""image"":""119_182.png""},{""label"":""F2"",""top"":290,""bottom"":64,""image"":""290_64.png""},{""label"":""F3"",""top"":170,""bottom"":154,""image"":""170_154.png""},{""label"":""F4"",""top"":434,""bottom"":227,""image"":""434_227.png""},{""label"":""F5"",""top"":456,""bottom"":48,""image"":""456_48.png""},{""label"":""F6"",""top"":134,""bottom"":125,""image"":""134_125.png""},{""label"":""F7"",""top"":411,""bottom"":352,""image"":""411_352.png""},{""label"":""F8"",""top"":37,""bottom"":144,""image"":""37_144.png""}]",2026-08-24T21:20:06.439452251Z,"[""A1"",""B2"",""C3"",""D4"",""F1"",""F2"",""F3"",""F4"",""F5"",""F6"",""F7"",""F8""]",2026-08-24T21:20:06.439452251Z,48,2026-08-24T21:49:24.907454095Z,48,2026-08-24T21:49:24.953411365Z,"{""contextSize"":4,""contextStructure"":""noncomp"",""describeSecondsPerItem"":45,""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2026-08-24T21:14:28.499865041Z,exp2-noncomp,2026-08-24T21:14:28.499865041Z
01M0TTMWMDPGAHQRDA7BZJ8FEZ,2,2026-08-24T21:31:19.490469337Z,01M0TTMTH8JPTHXWGXYEY1VFR8,2026-08-24T21:25:58.02923718Z,1,2026-08-24T21:31:20.568643798Z,"{""1"":314,""2"":441,""3"":24,""4"":464,""5"":138,""6"":130,""7"":76,""8"":63,""9"":396,""10"":60,""11"":218,""12"":161,""A"":66,""B"":348,""C"":202,""D"":20,""E"":411,""F"":250,""G"":72,""H"":392,""I"":313,""J"":33,""K"":467,""L"":261}",2026-08-24T21:31:20.568643798Z,4,2026-08-24T21:31:19.560335815Z,comp-within,2026-08-24T21:31:19.560335815Z,45,2026-08-24T21:31:20.568643798Z,true,2026-08-24T22:04:30.350004773Z,true,2026-08-24T22:04:30.319416929Z,timeOut,2026-08-24T22:04:30.319416929Z,01M0TTMWQRQ71PJCF9H639GN3J,2026-08-24T21:25:58.139354765Z,false,2026-08-24T21:31:30.263604494Z,5,2026-08-24T21:31:19.560335815Z,20,2026-08-24T21:31:20.568643798Z,20,2026-08-24T21:31:20.568643798Z,5,2026-08-24T22:04:30.319416929Z,90,2026-08-24T21:31:20.568643798Z,48,2026-08-24T21:31:20.568643798Z,1,2026-08-24T21:31:19.612086255Z,1,2026-08-24T21:31:19.612086255Z,0,2026-08-24T21:31:19.612086255Z,1,2026-08-24T21:31:19.612086255Z,1,2026-08-24T21:31:19.560335815Z,null,2026-08-24T22:04:30.350004773Z,true,2026-08-24T21:31:19.490469337Z,true,2026-08-24T21:31:19.490469337Z,ended,2026-08-24T22:04:30.319416929Z,exp2-1,2026-08-24T21:31:20.568643798Z,"[{""label"":""A2"",""top"":66,""bottom"":441,""image"":""66_441.png""},{""label"":""A3"",""top"":66,""bottom"":24,""image"":""66_24.png""},{""label"":""A4"",""top"":66,""bottom"":464,""image"":""66_464.png""},{""label"":""B1"",""top"":348,""bottom"":314,""image"":""348_314.png""},{""label"":""B3"",""top"":348,""bottom"":24,""image"":""348_24.png""},{""label"":""B4"",""top"":348,""bottom"":464,""image"":""348_464.png""},{""label"":""C1"",""top"":202,""bottom"":314,""image"":""202_314.png""},{""label"":""C2"",""top"":202,""bottom"":441,""image"":""202_441.png""},{""label"":""C4"",""top"":202,""bottom"":464,""image"":""202_464.png""},{""label"":""D1"",""top"":20,""bottom"":314,""image"":""20_314.png""},{""label"":""D2"",""top"":20,""bottom"":441,""image"":""20_441.png""},{""label"":""D3"",""top"":20,""bottom"":24,""image"":""20_24.png""}]",2026-08-24T21:31:20.568643798Z,"[""A2"",""A3"",""A4"",""B1"",""B3"",""B4"",""C1"",""C2"",""C4"",""D1"",""D2"",""D3""]",2026-08-24T21:31:20.568643798Z,20,2026-08-24T22:04:30.319416929Z,48,2026-08-24T22:04:30.386679637Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""describeSecondsPerItem"":45,""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2026-08-24T21:25:58.02923718Z,exp2-comp-within,2026-08-24T21:25:58.02923718Z
01M0TSZGKE32G3R2H2EPQFBQNN,2,2026-08-24T21:19:47.878224343Z,01M0TSZGJXR0N6DNTNARWRMFQ4,2026-08-24T21:14:17.58216014Z,0,2026-08-24T21:19:48.254103578Z,"{""1"":244,""2"":339,""3"":405,""4"":66,""5"":448,""6"":333,""7"":364,""8"":25,""9"":24,""10"":126,""11"":32,""12"":1,""A"":138,""B"":366,""C"":422,""D"":279,""E"":452,""F"":120,""G"":260,""H"":162,""I"":150,""J"":401,""K"":239,""L"":444}",2026-08-24T21:19:48.254103578Z,4,2026-08-24T21:19:47.909651491Z,comp-between,2026-08-24T21:19:47.909651491Z,45,2026-08-24T21:19:48.254103578Z,false,2026-08-24T21:14:17.58216014Z,false,2026-08-24T21:19:47.909651491Z,,,01M0TSZGMHSSJ6V4YXWYZATVH9,2026-08-24T21:14:17.620310726Z,false,2026-08-24T21:19:52.579245769Z,5,2026-08-24T21:19:47.909651491Z,20,2026-08-24T21:19:48.254103578Z,20,2026-08-24T21:19:48.254103578Z,0,2026-08-24T21:19:47.909651491Z,0,2026-08-24T21:19:48.254103578Z,48,2026-08-24T21:19:48.254103578Z,0,2026-08-24T21:19:47.961380432Z,0,2026-08-24T21:19:47.961380432Z,0,2026-08-24T21:19:47.961380432Z,0,2026-08-24T21:19:47.961380432Z,1,2026-08-24T21:19:47.909651491Z,01M0TT9KNMQX5387XSXS2FKX7A,2026-08-24T21:19:50.444952468Z,true,2026-08-24T21:19:47.878224343Z,true,2026-08-24T21:19:47.878224343Z,running,2026-08-24T21:19:47.920965947Z,exp2-1,2026-08-24T21:19:48.254103578Z,"[{""label"":""A2"",""top"":138,""bottom"":339,""image"":""138_339.png""},{""label"":""A3"",""top"":138,""bottom"":405,""image"":""138_405.png""},{""label"":""A4"",""top"":138,""bottom"":66,""image"":""138_66.png""},{""label"":""B1"",""top"":366,""bottom"":244,""image"":""366_244.png""},{""label"":""B3"",""top"":366,""bottom"":405,""image"":""366_405.png""},{""label"":""B4"",""top"":366,""bottom"":66,""image"":""366_66.png""},{""label"":""C1"",""top"":422,""bottom"":244,""image"":""422_244.png""},{""label"":""C2"",""top"":422,""bottom"":339,""image"":""422_339.png""},{""label"":""C4"",""top"":422,""bottom"":66,""image"":""422_66.png""},{""label"":""D1"",""top"":279,""bottom"":244,""image"":""279_244.png""},{""label"":""D2"",""top"":279,""bottom"":339,""image"":""279_339.png""},{""label"":""D3"",""top"":279,""bottom"":405,""image"":""279_405.png""}]",2026-08-24T21:19:48.254103578Z,"[""A2"",""A3"",""A4"",""B1"",""B3"",""B4"",""C1"",""C2"",""C4"",""D1"",""D2"",""D3""]",2026-08-24T21:19:48.254103578Z,,,,,"{""contextSize"":4,""contextStructure"":""comp-between"",""describeSecondsPerItem"":45,""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2026-08-24T21:14:17.58216014Z,exp2-comp-between,2026-08-24T21:14:17.58216014Z
